 26  56  0.1737  180.0    0.0658   1.322e+04  1.770e+02  2 
 26  56  0.1737  180.0    0.0757   1.325e+04  1.880e+02  2 
 26  56  0.1737  180.0    0.0857   1.248e+04  1.930e+02  2 
 26  56  0.1737  180.0    0.0956   9.821e+03  1.860e+02  2 
 26  56  0.1737  180.0    0.1055   8.008e+03  1.850e+02  2 
 26  56  0.1737  180.0    0.1155   6.908e+03  1.930e+02  2 
 26  56  0.1737  180.0    0.1254   6.650e+03  2.790e+02  2 
 26  56  0.1737  180.0    0.1353   8.583e+03  2.580e+02  2 
 26  56  0.1922  180.0    0.0064   3.310e+02  2.700e+01  2 
 26  56  0.1922  180.0    0.0163   3.013e+03  7.500e+01  2 
 26  56  0.1922  180.0    0.0262   4.575e+03  9.800e+01  2 
 26  56  0.1922  180.0    0.0362   6.630e+03  1.280e+02  2 
 26  56  0.1922  180.0    0.0461   8.763e+03  1.510e+02  2 
 26  56  0.1922  180.0    0.0561   1.007e+04  1.460e+02  2 
 26  56  0.1922  180.0    0.0660   1.114e+04  1.770e+02  2 
 26  56  0.1922  180.0    0.0759   1.238e+04  2.160e+02  2 
 26  56  0.1922  180.0    0.0859   1.177e+04  1.710e+02  2 
 26  56  0.1922  180.0    0.0958   1.119e+04  1.410e+02  2 
 26  56  0.1922  180.0    0.1058   9.526e+03  1.750e+02  2 
 26  56  0.1922  180.0    0.1157   7.914e+03  1.720e+02  2 
 26  56  0.1922  180.0    0.1256   6.001e+03  1.900e+02  2 
 26  56  0.1922  180.0    0.1356   5.623e+03  2.050e+02  2 
 26  56  0.1922  180.0    0.1455   4.256e+03  2.180e+02  2 
 26  56   0.200  60.000  0.0150  3.638e+05  1.246e+04 1 
 26  56   0.200  60.000  0.0250  3.366e+05  1.188e+04 1 
 26  56   0.200  60.000  0.0350  3.270e+05  1.275e+04 1 
 26  56   0.200  60.000  0.0450  2.928e+05  1.276e+04 1 
 26  56   0.200  60.000  0.0550  2.388e+05  1.227e+04 1 
 26  56   0.200  60.000  0.0650  1.591e+05  1.099e+04 1 
 26  56   0.200  60.000  0.0750  1.174e+05  1.134e+04 1 
 26  56   0.200  60.000  0.0850  7.470e+04  1.253e+04 1 
 26  56   0.200  60.000  0.0950  4.692e+04  1.561e+04 1 
 26  56   0.200  90.000  0.0150  3.246e+04  1.132e+03 1 
 26  56   0.200  90.000  0.0250  4.197e+04  1.505e+03 1 
 26  56   0.200  90.000  0.0350  4.775e+04  1.816e+03 1 
 26  56   0.200  90.000  0.0450  5.195e+04  2.091e+03 1 
 26  56   0.200  90.000  0.0550  5.503e+04  2.301e+03 1 
 26  56   0.200  90.000  0.0650  5.370e+04  2.422e+03 1 
 26  56   0.200  90.000  0.0750  4.950e+04  2.441e+03 1 
 26  56   0.200  90.000  0.0850  3.650e+04  2.115e+03 1 
 26  56   0.200  90.000  0.0950  2.581e+04  1.892e+03 1 
 26  56   0.200  90.000  0.1050  1.668e+04  1.892e+03 1 
 26  56   0.200  90.000  0.1150  1.008e+04  2.422e+03 1 
 26  56   0.200 140.000  0.0050  4.225e+02  2.147e+01 1 
 26  56   0.200 140.000  0.0150  3.112e+03  1.081e+02 1 
 26  56   0.200 140.000  0.0250  5.191e+03  2.004e+02 1 
 26  56   0.200 140.000  0.0350  7.608e+03  2.964e+02 1 
 26  56   0.200 140.000  0.0450  1.040e+04  4.168e+02 1 
 26  56   0.200 140.000  0.0550  1.275e+04  5.206e+02 1 
 26  56   0.200 140.000  0.0650  1.376e+04  6.031e+02 1 
 26  56   0.200 140.000  0.0750  1.518e+04  7.080e+02 1 
 26  56   0.200 140.000  0.0850  1.433e+04  7.330e+02 1 
 26  56   0.200 140.000  0.0950  1.345e+04  7.467e+02 1 
 26  56   0.200 140.000  0.1050  1.031e+04  6.436e+02 1 
 26  56   0.200 140.000  0.1150  7.851e+03  5.615e+02 1 
 26  56  0.2065  180.0    0.0066   2.360e+02  1.000e+01  2 
 26  56  0.2065  180.0    0.0166   2.133e+03  3.600e+01  2 
 26  56  0.2065  180.0    0.0265   3.354e+03  4.900e+01  2 
 26  56  0.2065  180.0    0.0364   5.098e+03  6.500e+01  2 
 26  56  0.2065  180.0    0.0464   6.534e+03  7.800e+01  2 
 26  56  0.2065  180.0    0.0563   8.250e+03  8.800e+01  2 
 26  56  0.2065  180.0    0.0663   9.360e+03  1.230e+02  2 
 26  56  0.2065  180.0    0.0762   1.050e+04  7.800e+01  2 
 26  56  0.2065  180.0    0.0861   1.069e+04  8.800e+01  2 
 26  56  0.2065  180.0    0.0961   1.077e+04  1.150e+02  2 
 26  56  0.2065  180.0    0.1060   1.003e+04  1.130e+02  2 
 26  56  0.2065  180.0    0.1160   8.495e+03  1.000e+02  2 
 26  56  0.2065  180.0    0.1259   7.193e+03  1.740e+02  2 
 26  56  0.2211  180.0    0.0068   1.600e+02  1.100e+01  2 
 26  56  0.2211  180.0    0.0167   1.457e+03  2.800e+01  2 
 26  56  0.2211  180.0    0.0267   2.647e+03  3.700e+01  2 
 26  56  0.2211  180.0    0.0366   3.867e+03  4.700e+01  2 
 26  56  0.2211  180.0    0.0465   5.108e+03  5.800e+01  2 
 26  56  0.2211  180.0    0.0565   6.464e+03  4.500e+01  2 
 26  56  0.2211  180.0    0.0664   7.566e+03  7.000e+01  2 
 26  56  0.2211  180.0    0.0764   8.494e+03  7.800e+01  2 
 26  56  0.2211  180.0    0.0863   9.024e+03  9.300e+01  2 
 26  56  0.2211  180.0    0.0963   9.003e+03  8.900e+01  2 
 26  56  0.2211  180.0    0.1062   8.812e+03  9.500e+01  2 
 26  56  0.2211  180.0    0.1161   8.151e+03  7.400e+01  2 
 26  56  0.2211  180.0    0.1261   6.938e+03  7.000e+01  2 
 26  56  0.2211  180.0    0.1360   6.077e+03  8.500e+01  2 
 26  56  0.2211  180.0    0.1459   5.058e+03  1.410e+02  2 
 26  56  0.2211  180.0    0.1559   4.433e+03  1.370e+02  2 
 26  56  0.2211  180.0    0.1658   4.057e+03  1.450e+02  2 
 26  56  0.2356  180.0    0.0071   1.050e+02  9.000e+00  2 
 26  56  0.2356  180.0    0.0170   9.350e+02  2.700e+01  2 
 26  56  0.2356  180.0    0.0269   1.862e+03  3.400e+01  2 
 26  56  0.2356  180.0    0.0368   2.913e+03  4.500e+01  2 
 26  56  0.2356  180.0    0.0468   3.938e+03  5.700e+01  2 
 26  56  0.2356  180.0    0.0567   4.937e+03  6.000e+01  2 
 26  56  0.2356  180.0    0.0666   5.893e+03  7.100e+01  2 
 26  56  0.2356  180.0    0.0765   6.930e+03  7.400e+01  2 
 26  56  0.2356  180.0    0.0864   7.868e+03  8.600e+01  2 
 26  56  0.2356  180.0    0.0964   8.333e+03  8.400e+01  2 
 26  56  0.2356  180.0    0.1063   8.240e+03  8.000e+01  2 
 26  56  0.2356  180.0    0.1162   8.170e+03  6.600e+01  2 
 26  56  0.2356  180.0    0.1261   7.790e+03  8.700e+01  2 
 26  56  0.2356  180.0    0.1360   6.773e+03  8.000e+01  2 
 26  56  0.2356  180.0    0.1460   5.746e+03  7.700e+01  2 
 26  56  0.2356  180.0    0.1559   5.097e+03  1.600e+02  2 
 26  56  0.2356  180.0    0.1658   4.868e+03  1.710e+02  2 
 26  56  0.2356  180.0    0.1757   4.828e+03  1.900e+02  2 
 26  56   0.240  60.000  0.0150  1.785e+05  5.810e+03 1 
 26  56   0.240  60.000  0.0250  1.924e+05  6.425e+03 1 
 26  56   0.240  60.000  0.0350  1.893e+05  6.697e+03 1 
 26  56   0.240  60.000  0.0450  1.957e+05  7.229e+03 1 
 26  56   0.240  60.000  0.0550  1.915e+05  7.321e+03 1 
 26  56   0.240  60.000  0.0650  1.563e+05  6.622e+03 1 
 26  56   0.240  60.000  0.0750  1.254e+05  5.955e+03 1 
 26  56   0.240  60.000  0.0850  9.837e+04  5.418e+03 1 
 26  56   0.240  60.000  0.0950  6.330e+04  4.460e+03 1 
 26  56   0.240  60.000  0.1050  4.321e+04  4.514e+03 1 
 26  56   0.240  60.000  0.1150  3.339e+04  5.352e+03 1 
 26  56   0.240 140.000  0.0050  7.072e+01  4.506e+00 1 
 26  56   0.240 140.000  0.0150  1.146e+03  4.091e+01 1 
 26  56   0.240 140.000  0.0250  2.513e+03  8.576e+01 1 
 26  56   0.240 140.000  0.0350  3.830e+03  1.304e+02 1 
 26  56   0.240 140.000  0.0450  5.303e+03  1.834e+02 1 
 26  56   0.240 140.000  0.0550  6.719e+03  2.372e+02 1 
 26  56   0.240 140.000  0.0650  7.889e+03  2.997e+02 1 
 26  56   0.240 140.000  0.0750  9.239e+03  3.636e+02 1 
 26  56   0.240 140.000  0.0850  1.026e+04  4.221e+02 1 
 26  56   0.240 140.000  0.0950  1.073e+04  4.645e+02 1 
 26  56   0.240 140.000  0.1050  1.039e+04  4.882e+02 1 
 26  56   0.240 140.000  0.1150  1.002e+04  5.041e+02 1 
 26  56   0.240 140.000  0.1250  8.526e+03  4.632e+02 1 
 26  56   0.240 140.000  0.1350  7.220e+03  4.302e+02 1 
 26  56   0.240 140.000  0.1450  5.653e+03  3.750e+02 1 
 26  56   0.240 140.000  0.1550  4.592e+03  3.390e+02 1 
 26  56  0.2519  180.0    0.0073   5.300e+01  1.100e+01  2 
 26  56  0.2519  180.0    0.0173   4.870e+02  3.500e+01  2 
 26  56  0.2519  180.0    0.0272   1.040e+03  5.000e+01  2 
 26  56  0.2519  180.0    0.0371   1.970e+03  6.500e+01  2 
 26  56  0.2519  180.0    0.0470   2.722e+03  7.900e+01  2 
 26  56  0.2519  180.0    0.0569   3.944e+03  9.400e+01  2 
 26  56  0.2519  180.0    0.0668   4.380e+03  1.100e+02  2 
 26  56  0.2519  180.0    0.0768   5.458e+03  1.230e+02  2 
 26  56  0.2519  180.0    0.0867   6.233e+03  1.250e+02  2 
 26  56  0.2519  180.0    0.0966   6.922e+03  1.200e+02  2 
 26  56  0.2519  180.0    0.1065   7.291e+03  1.370e+02  2 
 26  56  0.2519  180.0    0.1164   7.502e+03  1.290e+02  2 
 26  56  0.2519  180.0    0.1264   6.837e+03  1.350e+02  2 
 26  56  0.2519  180.0    0.1363   6.769e+03  1.270e+02  2 
 26  56  0.2519  180.0    0.1462   5.854e+03  1.260e+02  2 
 26  56  0.2519  180.0    0.1561   5.031e+03  1.230e+02  2 
 26  56  0.2519  180.0    0.1661   4.151e+03  1.210e+02  2 
 26  56  0.2519  180.0    0.1760   4.307e+03  1.290e+02  2 
 26  56  0.2519  180.0    0.1859   4.127e+03  1.370e+02  2 
 26  56  0.2519  180.0    0.1958   4.791e+03  1.620e+02  2 
 26  56  0.2712  180.0    0.0077   8.000e+00  4.000e+00  2 
 26  56  0.2712  180.0    0.0177   2.120e+02  2.100e+01  2 
 26  56  0.2712  180.0    0.0276   6.080e+02  3.100e+01  2 
 26  56  0.2712  180.0    0.0375   1.068e+03  4.100e+01  2 
 26  56  0.2712  180.0    0.0474   1.630e+03  5.200e+01  2 
 26  56  0.2712  180.0    0.0573   2.568e+03  6.700e+01  2 
 26  56  0.2712  180.0    0.0673   3.085e+03  7.700e+01  2 
 26  56  0.2712  180.0    0.0772   4.030e+03  8.000e+01  2 
 26  56  0.2712  180.0    0.0871   4.623e+03  8.300e+01  2 
 26  56  0.2712  180.0    0.0970   5.537e+03  9.500e+01  2 
 26  56  0.2712  180.0    0.1070   6.006e+03  1.040e+02  2 
 26  56  0.2712  180.0    0.1169   6.187e+03  1.040e+02  2 
 26  56  0.2712  180.0    0.1268   6.450e+03  1.100e+02  2 
 26  56  0.2712  180.0    0.1367   6.175e+03  1.080e+02  2 
 26  56  0.2712  180.0    0.1466   6.383e+03  1.050e+02  2 
 26  56  0.2712  180.0    0.1566   5.138e+03  1.010e+02  2 
 26  56  0.2712  180.0    0.1665   4.685e+03  9.200e+01  2 
 26  56  0.2712  180.0    0.1764   4.403e+03  9.400e+01  2 
 26  56  0.2712  180.0    0.1863   4.359e+03  1.600e+02  2 
 26  56  0.2712  180.0    0.1962   4.589e+03  1.900e+02  2 
 26  56  0.2712  180.0    0.2061   4.278e+03  2.170e+02  2 
 26  56   0.280  60.000  0.0150  8.419e+04  2.513e+03 1 
 26  56   0.280  60.000  0.0250  1.015e+05  2.981e+03 1 
 26  56   0.280  60.000  0.0350  1.098e+05  3.375e+03 1 
 26  56   0.280  60.000  0.0450  1.163e+05  3.717e+03 1 
 26  56   0.280  60.000  0.0550  1.203e+05  4.063e+03 1 
 26  56   0.280  60.000  0.0650  1.193e+05  4.262e+03 1 
 26  56   0.280  60.000  0.0750  1.102e+05  4.141e+03 1 
 26  56   0.280  60.000  0.0850  9.541e+04  3.834e+03 1 
 26  56   0.280  60.000  0.0950  7.323e+04  3.190e+03 1 
 26  56   0.280  60.000  0.1050  5.633e+04  2.706e+03 1 
 26  56   0.280  60.000  0.1150  4.258e+04  2.371e+03 1 
 26  56   0.280  60.000  0.1250  3.372e+04  2.250e+03 1 
 26  56   0.280  60.000  0.1350  2.466e+04  2.225e+03 1 
 26  56   0.280  60.000  0.1450  2.054e+04  2.647e+03 1 
 26  56   0.280  60.000  0.1550  1.982e+04  3.555e+03 1 
 26  56   0.280 140.000  0.0050  1.530e+01  3.170e+00 1 
 26  56   0.280 140.000  0.0150  1.751e+02  9.101e+00 1 
 26  56   0.280 140.000  0.0250  5.689e+02  2.114e+01 1 
 26  56   0.280 140.000  0.0350  1.199e+03  3.993e+01 1 
 26  56   0.280 140.000  0.0450  2.043e+03  6.590e+01 1 
 26  56   0.280 140.000  0.0550  2.896e+03  9.579e+01 1 
 26  56   0.280 140.000  0.0650  3.763e+03  1.295e+02 1 
 26  56   0.280 140.000  0.0750  4.895e+03  1.702e+02 1 
 26  56   0.280 140.000  0.0850  5.790e+03  2.067e+02 1 
 26  56   0.280 140.000  0.0950  6.879e+03  2.493e+02 1 
 26  56   0.280 140.000  0.1050  7.292e+03  2.775e+02 1 
 26  56   0.280 140.000  0.1150  7.797e+03  3.102e+02 1 
 26  56   0.280 140.000  0.1250  8.039e+03  3.363e+02 1 
 26  56   0.280 140.000  0.1350  7.651e+03  3.446e+02 1 
 26  56   0.280 140.000  0.1450  6.972e+03  3.435e+02 1 
 26  56   0.280 140.000  0.1550  6.294e+03  3.345e+02 1 
 26  56   0.280 140.000  0.1650  5.283e+03  3.005e+02 1 
 26  56   0.280 140.000  0.1750  4.579e+03  2.832e+02 1 
 26  56   0.280 140.000  0.1850  3.890e+03  2.637e+02 1 
 26  56   0.280 140.000  0.1950  3.422e+03  2.572e+02 1 
 26  56  0.2928  180.0    0.0082   7.000e+00  3.000e+00  2 
 26  56  0.2928  180.0    0.0181   4.200e+01  8.000e+00  2 
 26  56  0.2928  180.0    0.0281   1.700e+02  1.300e+01  2 
 26  56  0.2928  180.0    0.0380   3.890e+02  2.100e+01  2 
 26  56  0.2928  180.0    0.0479   8.770e+02  3.400e+01  2 
 26  56  0.2928  180.0    0.0578   1.384e+03  4.400e+01  2 
 26  56  0.2928  180.0    0.0678   1.859e+03  5.000e+01  2 
 26  56  0.2928  180.0    0.0777   2.673e+03  5.600e+01  2 
 26  56  0.2928  180.0    0.0876   3.447e+03  6.600e+01  2 
 26  56  0.2928  180.0    0.0975   3.978e+03  6.900e+01  2 
 26  56  0.2928  180.0    0.1074   4.779e+03  8.400e+01  2 
 26  56  0.2928  180.0    0.1173   5.367e+03  9.200e+01  2 
 26  56  0.2928  180.0    0.1273   5.683e+03  8.000e+01  2 
 26  56  0.2928  180.0    0.1372   5.834e+03  9.600e+01  2 
 26  56  0.2928  180.0    0.1471   5.636e+03  9.100e+01  2 
 26  56  0.2928  180.0    0.1570   5.665e+03  9.600e+01  2 
 26  56  0.2928  180.0    0.1669   4.881e+03  8.500e+01  2 
 26  56  0.2928  180.0    0.1769   4.924e+03  9.400e+01  2 
 26  56  0.2928  180.0    0.1868   4.475e+03  9.800e+01  2 
 26  56  0.2928  180.0    0.1967   4.167e+03  1.010e+02  2 
 26  56  0.2928  180.0    0.2066   3.957e+03  1.030e+02  2 
 26  56  0.2928  180.0    0.2166   4.628e+03  2.200e+02  2 
 26  56  0.2928  180.0    0.2265   5.064e+03  2.810e+02  2 
 26  56  0.3122  180.0    0.0087   1.900e+01  6.000e+00  2 
 26  56  0.3122  180.0    0.0186   1.200e+01  5.000e+00  2 
 26  56  0.3122  180.0    0.0285   4.900e+01  8.000e+00  2 
 26  56  0.3122  180.0    0.0384   1.710e+02  1.800e+01  2 
 26  56  0.3122  180.0    0.0483   4.160e+02  3.000e+01  2 
 26  56  0.3122  180.0    0.0582   7.750e+02  3.500e+01  2 
 26  56  0.3122  180.0    0.0681   1.071e+03  4.100e+01  2 
 26  56  0.3122  180.0    0.0780   1.506e+03  5.300e+01  2 
 26  56  0.3122  180.0    0.0879   2.110e+03  6.600e+01  2 
 26  56  0.3122  180.0    0.0978   2.786e+03  7.700e+01  2 
 26  56  0.3122  180.0    0.1077   3.148e+03  8.400e+01  2 
 26  56  0.3122  180.0    0.1176   3.810e+03  9.300e+01  2 
 26  56  0.3122  180.0    0.1275   4.238e+03  9.700e+01  2 
 26  56  0.3122  180.0    0.1374   4.582e+03  9.900e+01  2 
 26  56  0.3122  180.0    0.1473   4.454e+03  9.100e+01  2 
 26  56  0.3122  180.0    0.1572   4.645e+03  9.200e+01  2 
 26  56  0.3122  180.0    0.1671   4.357e+03  1.010e+02  2 
 26  56  0.3122  180.0    0.1770   4.355e+03  9.000e+01  2 
 26  56  0.3122  180.0    0.1869   3.790e+03  9.300e+01  2 
 26  56  0.3122  180.0    0.1968   3.903e+03  8.900e+01  2 
 26  56  0.3122  180.0    0.2067   3.595e+03  8.900e+01  2 
 26  56  0.3122  180.0    0.2166   3.438e+03  9.100e+01  2 
 26  56  0.3122  180.0    0.2265   3.663e+03  9.800e+01  2 
 26  56  0.3122  180.0    0.2364   4.124e+03  1.110e+02  2 
 26  56   0.320  90.000  0.0150  2.041e+03  6.008e+01 1 
 26  56   0.320  90.000  0.0250  4.147e+03  1.167e+02 1 
 26  56   0.320  90.000  0.0350  6.450e+03  1.805e+02 1 
 26  56   0.320  90.000  0.0450  8.627e+03  2.667e+02 1 
 26  56   0.320  90.000  0.0550  1.056e+04  3.297e+02 1 
 26  56   0.320  90.000  0.0650  1.290e+04  4.065e+02 1 
 26  56   0.320  90.000  0.0750  1.535e+04  4.901e+02 1 
 26  56   0.320  90.000  0.0850  1.744e+04  5.683e+02 1 
 26  56   0.320  90.000  0.0950  1.793e+04  5.932e+02 1 
 26  56   0.320  90.000  0.1050  1.812e+04  6.269e+02 1 
 26  56   0.320  90.000  0.1150  1.817e+04  6.539e+02 1 
 26  56   0.320  90.000  0.1250  1.803e+04  6.756e+02 1 
 26  56   0.320  90.000  0.1350  1.696e+04  6.676e+02 1 
 26  56   0.320  90.000  0.1450  1.432e+04  6.215e+02 1 
 26  56   0.320  90.000  0.1550  1.243e+04  5.794e+02 1 
 26  56   0.320  90.000  0.1650  1.066e+04  5.351e+02 1 
 26  56   0.320  90.000  0.1750  8.759e+03  4.772e+02 1 
 26  56   0.320  90.000  0.1850  7.912e+03  4.652e+02 1 
 26  56   0.320  90.000  0.1950  7.695e+03  4.788e+02 1 
 26  56   0.320  90.000  0.2050  7.093e+03  4.947e+02 1 
 26  56   0.320  90.000  0.2150  7.809e+03  6.186e+02 1 
 26  56   0.320 140.000  0.0350  1.285e+02  8.382e+00 1 
 26  56   0.320 140.000  0.0450  4.778e+02  1.964e+01 1 
 26  56   0.320 140.000  0.0550  8.484e+02  3.093e+01 1 
 26  56   0.320 140.000  0.0650  1.367e+03  4.681e+01 1 
 26  56   0.320 140.000  0.0750  2.027e+03  6.736e+01 1 
 26  56   0.320 140.000  0.0850  2.722e+03  9.024e+01 1 
 26  56   0.320 140.000  0.0950  3.265e+03  1.118e+02 1 
 26  56   0.320 140.000  0.1050  3.845e+03  1.380e+02 1 
 26  56   0.320 140.000  0.1150  4.498e+03  1.641e+02 1 
 26  56   0.320 140.000  0.1250  5.209e+03  1.939e+02 1 
 26  56   0.320 140.000  0.1350  5.663e+03  2.137e+02 1 
 26  56   0.320 140.000  0.1450  5.476e+03  2.171e+02 1 
 26  56   0.320 140.000  0.1550  5.693e+03  2.352e+02 1 
 26  56   0.320 140.000  0.1650  5.640e+03  2.452e+02 1 
 26  56   0.320 140.000  0.1750  5.025e+03  2.355e+02 1 
 26  56   0.320 140.000  0.1850  4.701e+03  2.373e+02 1 
 26  56   0.320 140.000  0.1950  4.328e+03  2.340e+02 1 
 26  56   0.320 140.000  0.2050  3.544e+03  2.111e+02 1 
 26  56   0.320 140.000  0.2150  3.547e+03  2.209e+02 1 
 26  56   0.320 140.000  0.2250  3.233e+03  2.160e+02 1 
 26  56   0.320 140.000  0.2350  3.420e+03  2.407e+02 1 
 26  56  0.3331  180.0    0.0092   1.800e+01  6.000e+00  2 
 26  56  0.3331  180.0    0.0191   1.100e+01  4.000e+00  2 
 26  56  0.3331  180.0    0.0290   3.800e+01  7.000e+00  2 
 26  56  0.3331  180.0    0.0389   5.100e+01  9.000e+00  2 
 26  56  0.3331  180.0    0.0488   1.530e+02  1.500e+01  2 
 26  56  0.3331  180.0    0.0587   3.090e+02  2.000e+01  2 
 26  56  0.3331  180.0    0.0686   5.490e+02  3.800e+01  2 
 26  56  0.3331  180.0    0.0785   8.960e+02  5.000e+01  2 
 26  56  0.3331  180.0    0.0884   1.304e+03  4.300e+01  2 
 26  56  0.3331  180.0    0.0983   1.802e+03  4.400e+01  2 
 26  56  0.3331  180.0    0.1082   2.229e+03  5.100e+01  2 
 26  56  0.3331  180.0    0.1181   2.629e+03  5.300e+01  2 
 26  56  0.3331  180.0    0.1280   3.126e+03  6.000e+01  2 
 26  56  0.3331  180.0    0.1379   3.540e+03  6.300e+01  2 
 26  56  0.3331  180.0    0.1478   3.899e+03  7.000e+01  2 
 26  56  0.3331  180.0    0.1577   4.160e+03  7.100e+01  2 
 26  56  0.3331  180.0    0.1676   4.077e+03  8.100e+01  2 
 26  56  0.3331  180.0    0.1775   4.269e+03  7.700e+01  2 
 26  56  0.3331  180.0    0.1874   3.910e+03  7.400e+01  2 
 26  56  0.3331  180.0    0.1973   3.877e+03  7.500e+01  2 
 26  56  0.3331  180.0    0.2072   3.561e+03  7.200e+01  2 
 26  56  0.3331  180.0    0.2171   3.504e+03  7.000e+01  2 
 26  56  0.3331  180.0    0.2270   3.519e+03  7.300e+01  2 
 26  56  0.3331  180.0    0.2369   4.197e+03  9.300e+01  2 
 26  56  0.3331  180.0    0.2468   4.513e+03  8.800e+01  2 
 26  56  0.3331  180.0    0.2567   4.003e+03  1.670e+02  2 
 26  56   0.340  60.000  0.0150  3.288e+04  9.196e+02 1 
 26  56   0.340  60.000  0.0250  4.276e+04  1.181e+03 1 
 26  56   0.340  60.000  0.0350  5.238e+04  1.494e+03 1 
 26  56   0.340  60.000  0.0450  6.092e+04  1.782e+03 1 
 26  56   0.340  60.000  0.0550  6.812e+04  2.019e+03 1 
 26  56   0.340  60.000  0.0650  6.977e+04  2.147e+03 1 
 26  56   0.340  60.000  0.0750  7.185e+04  2.273e+03 1 
 26  56   0.340  60.000  0.0850  7.169e+04  2.337e+03 1 
 26  56   0.340  60.000  0.0950  6.862e+04  2.320e+03 1 
 26  56   0.340  60.000  0.1050  6.157e+04  2.186e+03 1 
 26  56   0.340  60.000  0.1150  5.057e+04  1.948e+03 1 
 26  56   0.340  60.000  0.1250  4.166e+04  1.747e+03 1 
 26  56   0.340  60.000  0.1350  3.256e+04  1.498e+03 1 
 26  56   0.340  60.000  0.1450  2.629e+04  1.322e+03 1 
 26  56   0.340  60.000  0.1550  2.320e+04  1.217e+03 1 
 26  56   0.340  60.000  0.1650  1.999e+04  1.157e+03 1 
 26  56   0.340  60.000  0.1750  1.817e+04  1.161e+03 1 
 26  56   0.340  60.000  0.1850  1.950e+04  1.332e+03 1 
 26  56   0.360  90.000  0.0050  4.707e+01  6.582e+00 1 
 26  56   0.360  90.000  0.0150  5.095e+02  2.466e+01 1 
 26  56   0.360  90.000  0.0250  1.228e+03  4.557e+01 1 
 26  56   0.360  90.000  0.0350  2.579e+03  8.245e+01 1 
 26  56   0.360  90.000  0.0450  3.881e+03  1.190e+02 1 
 26  56   0.360  90.000  0.0550  5.291e+03  1.603e+02 1 
 26  56   0.360  90.000  0.0650  6.983e+03  2.101e+02 1 
 26  56   0.360  90.000  0.0750  8.490e+03  2.564e+02 1 
