   0.3007   0.2557 145.0000   0.6850   0.2798   0.0470         4.8597         1.0873       338.4842  0.0144  0.0032   1
   0.3007   0.2457 145.0000   0.7147   0.2689   0.0469        97.6422         4.4862       602.0600  0.1622  0.0075   1
   0.3007   0.2357 145.0000   0.7444   0.2579   0.0466      1461.6442        46.6664      1111.0623  1.3155  0.0420   1
   0.3007   0.2257 145.0000   0.7741   0.2470   0.0463      2895.8340        91.1045      2099.9784  1.3790  0.0434   1
   0.3007   0.2157 145.0000   0.8038   0.2360   0.0460      6254.5516       194.2298      4085.4139  1.5309  0.0475   1
   0.3007   0.2057 145.0000   0.8335   0.2251   0.0456     13813.6163       456.7806      8688.1976  1.5899  0.0526   1
   0.3007   0.1957 145.0000   0.8632   0.2142   0.0451     51764.4198      1677.5972     28109.9200  1.8415  0.0597   1
   0.3007   0.1857 145.0000   0.8929   0.2032   0.0446     83872.6645      2700.7273     40955.3434  2.0479  0.0659   1
   0.3007   0.1757 145.0000   0.9226   0.1923   0.0440     25972.1663       839.7261     11959.3895  2.1717  0.0702   1
   0.3007   0.1657 145.0000   0.9524   0.1813   0.0432     14015.0479       460.2510      6452.9506  2.1719  0.0713   1
   0.3007   0.1557 145.0000   0.9821   0.1704   0.0424      8501.2381       288.8567      4003.3859  2.1235  0.0722   1
   0.3007   0.1457 145.0000   1.0118   0.1595   0.0414      5259.6289       178.0753      2625.5409  2.0033  0.0678   1
   0.3007   0.1357 145.0000   1.0415   0.1485   0.0403      3443.3363       120.3892      1770.9818  1.9443  0.0680   1
   0.3007   0.1257 145.0000   1.0712   0.1376   0.0391      2230.5865        82.0377      1217.4967  1.8321  0.0674   1
   0.3007   0.1157 145.0000   1.1009   0.1266   0.0377      1640.6477        63.2916       854.6698  1.9196  0.0741   1
   0.3007   0.1057 145.0000   1.1306   0.1157   0.0361      1320.2240        48.9852       622.7146  2.1201  0.0787   1
   0.3007   0.0957 145.0000   1.1603   0.1047   0.0343      1096.3241        41.1053       486.3568  2.2542  0.0845   1
   0.3507   0.3057  90.0000   0.7503   0.2145   0.3312        90.4501        13.6920      1550.5778  0.0583  0.0088   1
   0.3507   0.2957  90.0000   0.7761   0.2074   0.3301      3331.1704       111.3334      2864.6430  1.1629  0.0389   1
   0.3507   0.2857  90.0000   0.8019   0.2004   0.3287      7517.7449       242.2786      5412.8244  1.3889  0.0448   1
   0.3507   0.2757  90.0000   0.8277   0.1934   0.3270     16508.9244       522.0580     10763.3436  1.5338  0.0485   1
   0.3507   0.2657  90.0000   0.8535   0.1864   0.3249     41547.0113      1304.4811     25877.5216  1.6055  0.0504   1
   0.3507   0.2557  90.0000   0.8792   0.1794   0.3225   1234005.1394     38582.0239    697795.3175  1.7684  0.0553   1
   0.3507   0.2457  90.0000   0.9050   0.1724   0.3197     59374.9087      1862.2689     32338.8004  1.8360  0.0576   1
   0.3507   0.2357  90.0000   0.9308   0.1654   0.3165     28225.9326       891.7862     15138.3957  1.8645  0.0589   1
   0.3507   0.2257  90.0000   0.9566   0.1583   0.3128     16841.0754       540.3897      9134.1710  1.8437  0.0592   1
   0.3507   0.2157  90.0000   0.9824   0.1513   0.3086     10815.5350       354.3988      6017.3201  1.7974  0.0589   1
   0.3507   0.2057  90.0000   1.0081   0.1443   0.3038      7025.9638       236.1601      4136.8388  1.6984  0.0571   1
   0.3507   0.1957  90.0000   1.0339   0.1373   0.2985      4707.1916       163.7140      2916.4970  1.6140  0.0561   1
   0.3507   0.1857  90.0000   1.0597   0.1303   0.2926      3257.7136       117.7532      2093.0087  1.5565  0.0563   1
   0.3507   0.1757  90.0000   1.0855   0.1233   0.2860      2357.5664        88.7907      1526.5570  1.5444  0.0582   1
   0.3507   0.1657  90.0000   1.1113   0.1163   0.2786      1627.0850        66.1205      1136.7091  1.4314  0.0582   1
   0.3507   0.1557  90.0000   1.1370   0.1092   0.2706      1460.6574        59.7180       871.7469  1.6756  0.0685   1
   0.3507   0.1457  90.0000   1.1628   0.1022   0.2616      1304.5688        49.3632       702.0646  1.8582  0.0703   1
   0.3507   0.2807 145.0000   0.6535   0.3582   0.0467        80.0564         4.2990       238.6541  0.3354  0.0180   1
   0.3507   0.2707 145.0000   0.6850   0.3455   0.0465       392.8794        15.2804       409.0359  0.9605  0.0374   1
   0.3507   0.2607 145.0000   0.7165   0.3327   0.0463       747.6936        26.9045       742.1055  1.0075  0.0363   1
   0.3507   0.2507 145.0000   0.7481   0.3200   0.0460      1574.9694        53.1951      1333.1821  1.1814  0.0399   1
   0.3507   0.2407 145.0000   0.7796   0.3072   0.0456      3113.1638       101.8558      2436.3805  1.2778  0.0418   1
   0.3507   0.2307 145.0000   0.8111   0.2944   0.0452      6750.2860       216.1209      4658.9754  1.4489  0.0464   1
   0.3507   0.2207 145.0000   0.8426   0.2817   0.0448     18603.0907       587.2390     10410.9604  1.7869  0.0564   1
   0.3507   0.2107 145.0000   0.8742   0.2689   0.0443    140507.1005      4401.0524     70824.7744  1.9839  0.0621   1
   0.3507   0.2007 145.0000   0.9057   0.2561   0.0437     37532.8504      1193.6460     17829.8151  2.1051  0.0669   1
   0.3507   0.1907 145.0000   0.9372   0.2434   0.0430     17377.6417       555.2510      7661.8370  2.2681  0.0725   1
   0.3507   0.1807 145.0000   0.9687   0.2306   0.0423     10033.3082       325.7230      4531.7160  2.2140  0.0719   1
   0.3507   0.1707 145.0000   1.0003   0.2179   0.0415      6107.0078       203.7196      2971.2078  2.0554  0.0686   1
   0.3507   0.1607 145.0000   1.0318   0.2051   0.0406      4112.1959       141.3371      2048.2746  2.0076  0.0690   1
   0.3507   0.1507 145.0000   1.0633   0.1923   0.0395      2814.6657        95.6595      1460.1843  1.9276  0.0655   1
   0.3507   0.1407 145.0000   1.0948   0.1796   0.0384      2085.3486        71.0283      1075.6460  1.9387  0.0660   1
   0.3507   0.1307 145.0000   1.1264   0.1668   0.0371      1604.4766        55.3848       828.0937  1.9376  0.0669   1
   0.3507   0.1207 145.0000   1.1579   0.1541   0.0357      1257.6761        44.2698       680.7209  1.8476  0.0650   1
   0.3507   0.1107 145.0000   1.1894   0.1413   0.0341      1241.5267        42.9919       611.9038  2.0290  0.0703   1
   0.3507   0.1007 145.0000   1.2209   0.1285   0.0324      1267.4752        43.6657       608.8084  2.0819  0.0717   1
   0.3507   0.0907 145.0000   1.2525   0.1158   0.0304      1261.4428        43.2378       662.5231  1.9040  0.0653   1
   0.3507   0.0807 145.0000   1.2840   0.1030   0.0283      1498.7990        50.6118       764.9446  1.9594  0.0662   1
   0.4007   0.2057  75.0000   1.1241   0.1222   0.3931      1698.1099        67.1459      1206.7428  1.4072  0.0556   1
   0.4007   0.1957  75.0000   1.1488   0.1163   0.3841      1479.4583        58.8313       968.6351  1.5274  0.0607   1
   0.4007   0.1857  75.0000   1.1735   0.1103   0.3744      1419.1069        55.2906       814.1407  1.7431  0.0679   1
   0.4007   0.1757  75.0000   1.1982   0.1044   0.3638      1256.9600        49.7871       728.6342  1.7251  0.0683   1
   0.4007   0.3457  90.0000   0.7065   0.2771   0.3309        42.2952         3.7124       683.0703  0.0619  0.0054   1
   0.4007   0.3357  90.0000   0.7333   0.2691   0.3299      1226.1144        42.5220      1175.3704  1.0432  0.0362   1
   0.4007   0.3257  90.0000   0.7600   0.2611   0.3286      2429.0577        80.8310      2085.7539  1.1646  0.0388   1
   0.4007   0.3157  90.0000   0.7868   0.2530   0.3271      4925.0768       159.1906      3724.2232  1.3224  0.0427   1
   0.4007   0.3057  90.0000   0.8136   0.2450   0.3253     10370.7436       324.2413      6875.1002  1.5084  0.0472   1
   0.4007   0.2957  90.0000   0.8404   0.2370   0.3233     21968.9540       690.3318     14120.5543  1.5558  0.0489   1
   0.4007   0.2857  90.0000   0.8672   0.2290   0.3210     83884.0905      2621.3076     48641.1814  1.7245  0.0539   1
   0.4007   0.2757  90.0000   0.8939   0.2210   0.3183     95404.7118      2976.2562     49859.7986  1.9135  0.0597   1
   0.4007   0.2657  90.0000   0.9207   0.2130   0.3153     33645.0916      1053.4080     16597.7965  2.0271  0.0635   1
   0.4007   0.2557  90.0000   0.9475   0.2050   0.3120     19341.7050       610.8534      9414.1265  2.0545  0.0649   1
   0.4007   0.2457  90.0000   0.9743   0.1969   0.3083     11999.4348       385.1224      6136.7046  1.9554  0.0628   1
   0.4007   0.2357  90.0000   1.0011   0.1889   0.3041      7866.5444       257.5374      4256.6014  1.8481  0.0605   1
   0.4007   0.2257  90.0000   1.0278   0.1809   0.2995      5302.4635       178.8283      3054.8672  1.7357  0.0585   1
   0.4007   0.2157  90.0000   1.0546   0.1729   0.2945      3688.7220       128.9978      2247.3953  1.6413  0.0574   1
   0.4007   0.2057  90.0000   1.0814   0.1649   0.2889      2600.9025        94.0551      1689.4169  1.5395  0.0557   1
   0.4007   0.1957  90.0000   1.1082   0.1569   0.2828      2063.7649        76.0299      1301.5641  1.5856  0.0584   1
   0.4007   0.1857  90.0000   1.1350   0.1489   0.2762      1663.4155        62.5545      1036.5019  1.6048  0.0604   1
   0.4007   0.1757  90.0000   1.1617   0.1408   0.2689      1414.2728        53.8415       864.7281  1.6355  0.0623   1
   0.4007   0.1657  90.0000   1.1885   0.1328   0.2610      1268.7146        48.5513       768.6908  1.6505  0.0632   1
   0.4007   0.1557  90.0000   1.2153   0.1248   0.2524      1404.1662        51.6178       731.6550  1.9192  0.0705   1
   0.4007   0.1457  90.0000   1.2421   0.1168   0.2431      1419.0352        50.4846       746.9272  1.8998  0.0676   1
   0.4007   0.1357  90.0000   1.2689   0.1088   0.2330      1605.9008        55.2931       806.6316  1.9909  0.0685   1
   0.4007   0.1257  90.0000   1.2956   0.1008   0.2222      1607.2911        55.3221       901.8149  1.7823  0.0613   1
   0.4007   0.3207 145.0000   0.5629   0.4676   0.0467         2.1195         1.1639        71.5842  0.0296  0.0163   1
   0.4007   0.3107 145.0000   0.5962   0.4530   0.0466        59.8555         4.5431       115.2198  0.5195  0.0394   1
   0.4007   0.3007 145.0000   0.6295   0.4385   0.0463       118.5344         6.1418       189.2264  0.6264  0.0325   1
   0.4007   0.2907 145.0000   0.6629   0.4239   0.0461       232.1434        10.3127       337.9303  0.6870  0.0305   1
   0.4007   0.2807 145.0000   0.6962   0.4093   0.0458       511.4762        19.7830       586.6212  0.8719  0.0337   1
   0.4007   0.2707 145.0000   0.7296   0.3947   0.0455      1085.3660        38.3789      1016.1040  1.0682  0.0378   1
   0.4007   0.2607 145.0000   0.7629   0.3801   0.0451      2246.8527        75.3655      1784.5024  1.2591  0.0422   1
   0.4007   0.2507 145.0000   0.7963   0.3656   0.0447      4663.0487       151.8184      3242.3137  1.4382  0.0468   1
   0.4007   0.2407 145.0000   0.8296   0.3510   0.0443     10419.8646       334.3635      6544.8660  1.5921  0.0511   1
   0.4007   0.2307 145.0000   0.8630   0.3364   0.0438     39854.5795      1266.7739     21572.8241  1.8474  0.0587   1
   0.4007   0.2207 145.0000   0.8963   0.3218   0.0432     52807.7145      1676.4244     24698.9336  2.1381  0.0679   1
   0.4007   0.2107 145.0000   0.9297   0.3072   0.0426     18030.3731       573.7307      7896.1863  2.2834  0.0727   1
   0.4007   0.2007 145.0000   0.9630   0.2927   0.0419     10174.0671       334.5266      4445.6343  2.2886  0.0752   1
   0.4007   0.1907 145.0000   0.9963   0.2781   0.0411      6448.8328       216.5303      2897.2698  2.2258  0.0747   1
   0.4007   0.1807 145.0000   1.0297   0.2635   0.0403      4251.7572       146.9440      2021.4057  2.1034  0.0727   1
   0.4007   0.1707 145.0000   1.0630   0.2489   0.0394      2731.6172        99.1148      1476.2482  1.8504  0.0671   1
   0.4007   0.1607 145.0000   1.0964   0.2343   0.0384      2054.5929        76.9566      1126.2620  1.8243  0.0683   1
   0.4007   0.1507 145.0000   1.1297   0.2198   0.0373      1646.1590        59.7676       906.3798  1.8162  0.0659   1
   0.4007   0.1407 145.0000   1.1631   0.2052   0.0360      1406.4843        51.8505       781.8487  1.7989  0.0663   1
   0.4007   0.1307 145.0000   1.1964   0.1906   0.0347      1353.6939        48.8232       733.1532  1.8464  0.0666   1
   0.4007   0.1207 145.0000   1.2298   0.1760   0.0332      1282.7711        45.9986       746.5895  1.7182  0.0616   1
   0.4007   0.1107 145.0000   1.2631   0.1614   0.0316      1468.9947        51.1379       813.6264  1.8055  0.0629   1
   0.4007   0.1007 145.0000   1.2965   0.1469   0.0299      1531.4525        53.4117       924.3793  1.6567  0.0578   1
   0.4007   0.0907 145.0000   1.3298   0.1323   0.0280      1638.5452        56.4535      1067.3329  1.5352  0.0529   1
   0.4007   0.0807 145.0000   1.3631   0.1177   0.0259      1860.7405        62.8915      1227.5207  1.5159  0.0512   1
   0.4007   0.0707 145.0000   1.3965   0.1031   0.0236      1905.0436        64.8458      1386.4166  1.3741  0.0468   1
   0.4507   0.2407  75.0000   1.1136   0.1608   0.3999      1976.2345        74.7194      1423.4568  1.3883  0.0525   1
   0.4507   0.2307  75.0000   1.1390   0.1542   0.3926      1586.8357        61.6996      1160.0164  1.3679  0.0532   1
   0.4507   0.2207  75.0000   1.1645   0.1475   0.3846      1421.7204        55.7318       985.6329  1.4424  0.0565   1
   0.4507   0.2107  75.0000   1.1899   0.1408   0.3760      1328.5839        50.5430       882.3764  1.5057  0.0573   1
   0.4507   0.2007  75.0000   1.2154   0.1341   0.3668      1354.7181        50.9162       837.7746  1.6170  0.0608   1
   0.4507   0.1907  75.0000   1.2408   0.1274   0.3569      1394.3769        51.1383       842.5230  1.6550  0.0607   1
   0.4507   0.1807  75.0000   1.2663   0.1208   0.3462      1496.4491        53.3838       888.8112  1.6837  0.0601   1
   0.4507   0.1707  75.0000   1.2917   0.1141   0.3348      1580.1528        55.5336       969.0768  1.6306  0.0573   1
   0.4507   0.1607  75.0000   1.3172   0.1074   0.3226      1724.0146        59.6897      1075.1572  1.6035  0.0555   1
   0.4507   0.1507  75.0000   1.3426   0.1007   0.3096      1942.3383        65.9583      1197.8386  1.6215  0.0551   1
   0.4507   0.3857  90.0000   0.6546   0.3477   0.3307        46.0510         5.1581       295.9628  0.1556  0.0174   1
   0.4507   0.3757  90.0000   0.6824   0.3387   0.3297       392.4540        16.2980       482.9597  0.8126  0.0337   1
   0.4507   0.3657  90.0000   0.7102   0.3297   0.3285       730.6386        27.6452       817.8624  0.8934  0.0338   1
   0.4507   0.3557  90.0000   0.7379   0.3207   0.3272      1422.8924        50.0274      1385.6834  1.0269  0.0361   1
   0.4507   0.3457  90.0000   0.7657   0.3117   0.3257      2654.6465        89.4847      2361.3099  1.1242  0.0379   1
   0.4507   0.3357  90.0000   0.7935   0.3027   0.3239      5188.5520       169.6834      4100.3767  1.2654  0.0414   1
   0.4507   0.3257  90.0000   0.8213   0.2936   0.3219     10782.9145       346.0672      7505.7538  1.4366  0.0461   1
   0.4507   0.3157  90.0000   0.8491   0.2846   0.3197     27669.9655       878.5404     16517.9638  1.6751  0.0532   1
   0.4507   0.3057  90.0000   0.8768   0.2756   0.3172    302003.3743      9417.1696    160475.4280  1.8819  0.0587   1
   0.4507   0.2957  90.0000   0.9046   0.2666   0.3144     46282.4616      1460.7589     23753.6699  1.9484  0.0615   1
   0.4507   0.2857  90.0000   0.9324   0.2576   0.3114     22091.3855       700.6206     10802.5000  2.0450  0.0649   1
   0.4507   0.2757  90.0000   0.9602   0.2486   0.3080     13868.5011       443.7810      6627.3573  2.0926  0.0670   1
   0.4507   0.2657  90.0000   0.9880   0.2395   0.3043      9181.6959       298.3936      4507.8825  2.0368  0.0662   1
   0.4507   0.2557  90.0000   1.0157   0.2305   0.3003      6242.6521       207.5559      3235.3246  1.9295  0.0642   1
   0.4507   0.2457  90.0000   1.0435   0.2215   0.2959      4235.7700       145.4038      2397.1329  1.7670  0.0607   1
   0.4507   0.2357  90.0000   1.0713   0.2125   0.2911      2875.6575       103.1572      1829.9357  1.5715  0.0564   1
   0.4507   0.2257  90.0000   1.0991   0.2035   0.2859      2308.0588        84.3134      1433.2647  1.6104  0.0588   1
   0.4507   0.2157  90.0000   1.1269   0.1945   0.2803      1875.0647        70.2034      1164.6954  1.6099  0.0603   1
   0.4507   0.2057  90.0000   1.1546   0.1855   0.2742      1471.5069        57.3651       989.4455  1.4872  0.0580   1
   0.4507   0.1957  90.0000   1.1824   0.1764   0.2676      1391.1681        53.2718       887.5593  1.5674  0.0600   1
   0.4507   0.1857  90.0000   1.2102   0.1674   0.2605      1390.9703        51.8985       845.6165  1.6449  0.0614   1
   0.4507   0.1757  90.0000   1.2380   0.1584   0.2529      1414.7047        51.6430       853.9523  1.6567  0.0605   1
   0.4507   0.1657  90.0000   1.2658   0.1494   0.2447      1315.0582        48.4677       904.6444  1.4537  0.0536   1
   0.4507   0.1557  90.0000   1.2935   0.1404   0.2359      1604.7685        56.5952       989.8898  1.6212  0.0572   1
   0.4507   0.1457  90.0000   1.3213   0.1314   0.2264      1765.6378        62.7347      1100.9134  1.6038  0.0570   1
   0.4507   0.1357  90.0000   1.3491   0.1224   0.2164      1869.9402        65.6543      1227.5088  1.5234  0.0535   1
   0.4507   0.1257  90.0000   1.3769   0.1133   0.2056      2024.0726        70.1999      1358.1423  1.4903  0.0517   1
   0.4507   0.1157  90.0000   1.4047   0.1043   0.1941      2126.8428        74.0606      1480.6200  1.4365  0.0500   1
   0.5007   0.2657  75.0000   1.1241   0.1972   0.3988      1850.7132        68.7990      1329.5668  1.3920  0.0517   1
   0.5007   0.2557  75.0000   1.1503   0.1898   0.3922      1566.8728        58.9444      1127.1374  1.3901  0.0523   1
   0.5007   0.2457  75.0000   1.1765   0.1824   0.3850      1363.8698        51.8071      1003.3328  1.3593  0.0516   1
   0.5007   0.2357  75.0000   1.2027   0.1750   0.3773      1252.6926        47.4295       940.4319  1.3320  0.0504   1
   0.5007   0.2257  75.0000   1.2289   0.1676   0.3691      1289.6006        47.5914       922.7013  1.3976  0.0516   1
   0.5007   0.2157  75.0000   1.2550   0.1601   0.3604      1416.1751        50.6200       950.4593  1.4900  0.0533   1
   0.5007   0.2057  75.0000   1.2812   0.1527   0.3510      1480.9209        55.3492      1012.4661  1.4627  0.0547   1
   0.5007   0.1957  75.0000   1.3074   0.1453   0.3411      1646.1709        59.5409      1099.7063  1.4969  0.0541   1
   0.5007   0.1857  75.0000   1.3336   0.1379   0.3306      1699.2504        60.8211      1206.1681  1.4088  0.0504   1
   0.5007   0.1757  75.0000   1.3598   0.1304   0.3194      1767.8831        62.7100      1321.4370  1.3378  0.0475   1
   0.5007   0.1657  75.0000   1.3860   0.1230   0.3075      1744.4199        62.2436      1435.7575  1.2150  0.0434   1
   0.5007   0.1557  75.0000   1.4122   0.1156   0.2950      2025.2195        70.8437      1539.4437  1.3156  0.0460   1
   0.5007   0.1457  75.0000   1.4384   0.1082   0.2817      2160.1532        76.0928      1623.6384  1.3304  0.0469   1
   0.5007   0.1357  75.0000   1.4645   0.1007   0.2678      2218.0488        78.1480      1681.5690  1.3190  0.0465   1
   0.5007   0.2707 145.0000   0.8187   0.4932   0.0430      6276.8096       200.3782      4300.3197  1.4596  0.0466   1
   0.5007   0.2607 145.0000   0.8557   0.4750   0.0424     19597.5265       622.1529     11988.9043  1.6346  0.0519   1
   0.5007   0.2507 145.0000   0.8927   0.4568   0.0419     46532.2760      1473.8759     25145.0412  1.8506  0.0586   1
   0.5007   0.2407 145.0000   0.9297   0.4386   0.0413     12121.9114       386.8988      6301.7280  1.9236  0.0614   1
   0.5007   0.2307 145.0000   0.9667   0.4204   0.0406      7030.2839       226.4758      3478.9231  2.0208  0.0651   1
   0.5007   0.2207 145.0000   1.0037   0.4021   0.0399      4763.3914       155.7203      2300.7993  2.0703  0.0677   1
   0.5007   0.2107 145.0000   1.0406   0.3839   0.0392      3146.8618       106.2956      1659.4951  1.8963  0.0641   1
   0.5007   0.2007 145.0000   1.0776   0.3657   0.0384      2286.7278        82.2127      1273.5298  1.7956  0.0646   1
   0.5007   0.1907 145.0000   1.1146   0.3475   0.0375      1769.4330        65.1057      1038.5057  1.7038  0.0627   1
   0.5007   0.1807 145.0000   1.1516   0.3293   0.0365      1382.5592        52.1750       904.9051  1.5278  0.0577   1
   0.5007   0.1707 145.0000   1.1886   0.3110   0.0355      1187.7565        45.1662       846.4365  1.4032  0.0534   1
   0.5007   0.1607 145.0000   1.2256   0.2928   0.0344      1190.7290        44.2794       846.9688  1.4059  0.0523   1
   0.5007   0.1507 145.0000   1.2625   0.2746   0.0332      1201.7855        43.2405       894.7557  1.3431  0.0483   1
   0.5007   0.1407 145.0000   1.2995   0.2564   0.0320      1306.1778        47.8287       979.1812  1.3339  0.0488   1
   0.5007   0.1307 145.0000   1.3365   0.2382   0.0306      1449.2292        51.3985      1088.7690  1.3311  0.0472   1
   0.5007   0.1207 145.0000   1.3735   0.2200   0.0291      1472.5525        51.9966      1210.4120  1.2166  0.0430   1
   0.5007   0.1107 145.0000   1.4105   0.2017   0.0276      1715.0517        59.3207      1329.0145  1.2905  0.0446   1
   0.5007   0.1007 145.0000   1.4475   0.1835   0.0259      1789.9874        61.9902      1429.5520  1.2521  0.0434   1
   0.5007   0.0907 145.0000   1.4844   0.1653   0.0241      1738.7308        60.9238      1498.3158  1.1605  0.0407   1
   0.5007   0.0807 145.0000   1.5214   0.1471   0.0221      1914.2571        66.6678      1525.7801  1.2546  0.0437   1
   0.5007   0.0707 145.0000   1.5584   0.1289   0.0200      1800.3778        65.1701      1508.5837  1.1934  0.0432   1
   0.5507   0.2907  75.0000   1.1309   0.2373   0.3979      1831.1872        66.0274      1269.4549  1.4425  0.0520   1
   0.5507   0.2807  75.0000   1.1578   0.2292   0.3918      1529.5656        55.9590      1116.1772  1.3704  0.0501   1
   0.5507   0.2707  75.0000   1.1848   0.2210   0.3853      1393.0993        50.7785      1020.5771  1.3650  0.0498   1
   0.5507   0.2607  75.0000   1.2117   0.2129   0.3784      1257.5888        46.0978       983.0302  1.2793  0.0469   1
   0.5507   0.2507  75.0000   1.2386   0.2047   0.3710      1268.3622        45.4716       981.4576  1.2923  0.0463   1
   0.5507   0.2407  75.0000   1.2656   0.1965   0.3632      1333.5930        46.6350      1017.4238  1.3108  0.0458   1
   0.5507   0.2307  75.0000   1.2925   0.1884   0.3549      1415.8897        48.5754      1083.1733  1.3072  0.0448   1
   0.5507   0.2207  75.0000   1.3194   0.1802   0.3461      1593.9183        53.6202      1167.7138  1.3650  0.0459   1
   0.5507   0.2107  75.0000   1.3463   0.1720   0.3368      1682.1784        56.2313      1265.4911  1.3293  0.0444   1
   0.5507   0.2007  75.0000   1.3733   0.1639   0.3270      1775.0714        60.4210      1367.0142  1.2985  0.0442   1
   0.5507   0.1907  75.0000   1.4002   0.1557   0.3167      1828.9562        61.9401      1462.5851  1.2505  0.0423   1
   0.5507   0.1807  75.0000   1.4271   0.1475   0.3058      1884.2194        63.5382      1545.9282  1.2188  0.0411   1
   0.5507   0.1707  75.0000   1.4541   0.1394   0.2943      2035.6877        68.0225      1609.2325  1.2650  0.0423   1
   0.5507   0.1607  75.0000   1.4810   0.1312   0.2823      2023.8512        68.1129      1648.0228  1.2280  0.0413   1
   0.5507   0.1507  75.0000   1.5079   0.1231   0.2696      2123.7209        71.2371      1659.4873  1.2797  0.0429   1
   0.5507   0.1407  75.0000   1.5348   0.1149   0.2564      2075.8964        73.7976      1643.7168  1.2629  0.0449   1
   0.5507   0.1307  75.0000   1.5618   0.1067   0.2425      2111.8095        75.2398      1603.0639  1.3174  0.0469   1
   0.5507   0.2457 145.0000   0.9603   0.4924   0.0401      7436.8365       239.5566      3516.7136  2.1147  0.0681   1
   0.5507   0.2357 145.0000   0.9991   0.4723   0.0395      4703.4286       153.8658      2267.8980  2.0739  0.0678   1
   0.5507   0.2257 145.0000   1.0379   0.4523   0.0387      3348.1302       111.3914      1625.0917  2.0603  0.0685   1
   0.5507   0.2157 145.0000   1.0767   0.4323   0.0380      2457.7170        83.4237      1249.3995  1.9671  0.0668   1
   0.5507   0.2057 145.0000   1.1155   0.4122   0.0371      1622.8192        60.3197      1024.8337  1.5835  0.0589   1
   0.5507   0.1957 145.0000   1.1543   0.3922   0.0363      1360.4622        51.0920       898.7827  1.5137  0.0568   1
   0.5507   0.1857 145.0000   1.1931   0.3722   0.0353      1236.7920        46.0505       844.5656  1.4644  0.0545   1
   0.5507   0.1757 145.0000   1.2319   0.3521   0.0343      1181.8497        43.3546       844.9115  1.3988  0.0513   1
   0.5507   0.1657 145.0000   1.2707   0.3321   0.0332      1108.3165        40.5996       887.3564  1.2490  0.0458   1
