 1 Barreau:1983ht             0
 2 O'Connell:1987ag           0
 3 Sealock:1989nx             0
 4 Baran:1988tw               0
 5 Bagdasaryan:1988hp         0
 6 Zeller:1973ge              0
 7 Arrington:1995hs           0
 8 Day:1993md                 0
# 9 Arrington:1998psnoCC       0
10 xemc                       1
11 Whitney:1974hr             0
12 YaLIJan05                  0
13 VaheJun07                  1
 0 end
  29  64  3.2690 57.9828  2.1323  0.7191E+01  0.2069E+00  13
  29  64  3.2690 57.9828  2.1404  0.7205E+01  0.2064E+00  13
  29  64  3.2690 57.9828  2.1485  0.7863E+01  0.2178E+00  13
  29  64  3.2690 57.9828  2.1565  0.8058E+01  0.2198E+00  13
  29  64  3.2690 57.9828  2.1646  0.8921E+01  0.2314E+00  13
  29  64  3.2690 57.9828  2.1727  0.8894E+01  0.2317E+00  13
  29  64  3.2690 57.9828  2.1808  0.9868E+01  0.2460E+00  13
  29  64  3.2690 57.9828  2.1889  0.1047E+02  0.2621E+00  13
  29  64  3.2690 57.9828  2.1970  0.1168E+02  0.2963E+00  13
  29  64  3.2690 57.9828  2.2050  0.1263E+02  0.3355E+00  13
  29  64  3.2690 57.9828  2.2131  0.1323E+02  0.3833E+00  13
  29  64  3.2690 57.9828  2.0353  0.3061E+01  0.1556E+00  13
  29  64  3.2690 57.9828  2.0434  0.3278E+01  0.1478E+00  13
  29  64  3.2690 57.9828  2.0514  0.3674E+01  0.1517E+00  13
  29  64  3.2690 57.9828  2.0595  0.3614E+01  0.1460E+00  13
  29  64  3.2690 57.9828  2.0676  0.4395E+01  0.1587E+00  13
  29  64  3.2690 57.9828  2.0757  0.4332E+01  0.1578E+00  13
  29  64  3.2690 57.9828  2.0838  0.4754E+01  0.1660E+00  13
  29  64  3.2690 57.9828  2.0919  0.5110E+01  0.1727E+00  13
  29  64  3.2690 57.9828  2.0999  0.5349E+01  0.1769E+00  13
  29  64  3.2690 57.9828  2.1080  0.5620E+01  0.1829E+00  13
  29  64  3.2690 57.9828  2.1161  0.6197E+01  0.1920E+00  13
  29  64  3.2690 57.9828  2.1242  0.6512E+01  0.1977E+00  13
  29  64  3.2690 57.9828  2.1323  0.6622E+01  0.1984E+00  13
  29  64  3.2690 57.9828  2.1404  0.7501E+01  0.2124E+00  13
  29  64  3.2690 57.9828  2.1485  0.7722E+01  0.2161E+00  13
  29  64  3.2690 57.9828  2.1565  0.8111E+01  0.2226E+00  13
  29  64  3.2690 57.9828  2.1646  0.8903E+01  0.2337E+00  13
  29  64  3.2690 57.9828  2.1727  0.9406E+01  0.2413E+00  13
  29  64  3.2690 57.9828  2.1808  0.1021E+02  0.2530E+00  13
  29  64  3.2690 57.9828  2.1889  0.1091E+02  0.2706E+00  13
  29  64  3.2690 57.9828  2.1970  0.1146E+02  0.2959E+00  13
  29  64  3.2690 57.9828  2.2050  0.1232E+02  0.3340E+00  13
  29  64  3.2690 57.9828  2.2131  0.1259E+02  0.3767E+00  13
  29  64  3.2690 57.9828  2.2293  0.1384E+02  0.4336E+00  13
  29  64  3.2690 57.9828  2.2374  0.1395E+02  0.3969E+00  13
  29  64  3.2690 57.9828  2.2455  0.1580E+02  0.3981E+00  13
  29  64  3.2690 57.9828  2.2535  0.1666E+02  0.3941E+00  13
  29  64  3.2690 57.9828  2.2616  0.1698E+02  0.3998E+00  13
  29  64  3.2690 57.9828  2.2697  0.1866E+02  0.4199E+00  13
  29  64  3.2690 57.9828  2.2778  0.1993E+02  0.4369E+00  13
  29  64  3.2690 57.9828  2.2859  0.1996E+02  0.4402E+00  13
  29  64  3.2690 57.9828  2.2940  0.2115E+02  0.4553E+00  13
  29  64  3.2690 57.9828  2.3020  0.2245E+02  0.4715E+00  13
  29  64  3.2690 57.9828  2.3101  0.2386E+02  0.4891E+00  13
  29  64  3.2690 57.9828  2.3182  0.2529E+02  0.5056E+00  13
  29  64  3.2690 57.9828  2.3263  0.2650E+02  0.5207E+00  13
  29  64  3.2690 57.9828  2.3344  0.2818E+02  0.5401E+00  13
  29  64  3.2690 57.9828  2.3425  0.2885E+02  0.5477E+00  13
  29  64  3.2690 57.9828  2.3505  0.2954E+02  0.5538E+00  13
  29  64  3.2690 57.9828  2.3586  0.3209E+02  0.5840E+00  13
  29  64  3.2690 57.9828  2.3667  0.3440E+02  0.6591E+00  13
  29  64  3.2690 57.9828  2.3748  0.3582E+02  0.7247E+00  13
  29  64  3.2690 57.9828  2.3829  0.3715E+02  0.8708E+00  13
  29  64  3.2690 42.9828  2.2378  0.2313E+03  0.4874E+01  13
  29  64  3.2690 42.9828  2.2489  0.2296E+03  0.4562E+01  13
  29  64  3.2690 42.9828  2.2599  0.2407E+03  0.4513E+01  13
  29  64  3.2690 42.9828  2.2709  0.2443E+03  0.4569E+01  13
  29  64  3.2690 42.9828  2.2819  0.2481E+03  0.4623E+01  13
  29  64  3.2690 42.9828  2.2929  0.2588E+03  0.4754E+01  13
  29  64  3.2690 42.9828  2.3039  0.2684E+03  0.4871E+01  13
  29  64  3.2690 42.9828  2.3149  0.2787E+03  0.5001E+01  13
  29  64  3.2690 42.9828  2.3260  0.2802E+03  0.5007E+01  13
  29  64  3.2690 42.9828  2.3370  0.2798E+03  0.5000E+01  13
  29  64  3.2690 42.9828  2.3480  0.2873E+03  0.5080E+01  13
  29  64  3.2690 42.9828  2.3590  0.2924E+03  0.5470E+01  13
  29  64  3.2690 42.9828  2.3700  0.3040E+03  0.5976E+01  13
  29  64  3.2690 42.9828  2.3810  0.3127E+03  0.6644E+01  13
  29  64  3.2690 42.9828  2.4031  0.3156E+03  0.5813E+01  13
  29  64  3.2690 42.9828  2.4141  0.3199E+03  0.5472E+01  13
  29  64  3.2690 42.9828  2.4251  0.3288E+03  0.5500E+01  13
  29  64  3.2690 42.9828  2.4361  0.3381E+03  0.5606E+01  13
  29  64  3.2690 42.9828  2.4471  0.3359E+03  0.5579E+01  13
  29  64  3.2690 42.9828  2.4581  0.3457E+03  0.5699E+01  13
  29  64  3.2690 42.9828  2.4691  0.3503E+03  0.5752E+01  13
  29  64  3.2690 42.9828  2.4802  0.3587E+03  0.5852E+01  13
  29  64  3.2690 42.9828  2.4912  0.3682E+03  0.5950E+01  13
  29  64  3.2690 42.9828  2.5022  0.3689E+03  0.5959E+01  13
  29  64  3.2690 42.9828  2.5132  0.3898E+03  0.6727E+01  13
  29  64  3.2690 42.9828  2.5242  0.3957E+03  0.8000E+01  13
  29  64  3.2690 57.9828  2.3990  0.3923E+02  0.9739E+00  13
  29  64  3.2690 57.9828  2.4071  0.3987E+02  0.9091E+00  13
  29  64  3.2690 57.9828  2.4152  0.4142E+02  0.9028E+00  13
  29  64  3.2690 57.9828  2.4233  0.4538E+02  0.9191E+00  13
  29  64  3.2690 57.9828  2.4314  0.4656E+02  0.9284E+00  13
  29  64  3.2690 57.9828  2.4395  0.4955E+02  0.9719E+00  13
  29  64  3.2690 57.9828  2.4475  0.4917E+02  0.9661E+00  13
  29  64  3.2690 57.9828  2.4556  0.5173E+02  0.9974E+00  13
  29  64  3.2690 57.9828  2.4637  0.5290E+02  0.1011E+01  13
  29  64  3.2690 57.9828  2.4718  0.5538E+02  0.1037E+01  13
  29  64  3.2690 57.9828  2.4799  0.5670E+02  0.1050E+01  13
  29  64  3.2690 57.9828  2.4880  0.5858E+02  0.1072E+01  13
  29  64  3.2690 57.9828  2.4960  0.6188E+02  0.1109E+01  13
  29  64  3.2690 57.9828  2.5041  0.6515E+02  0.1147E+01  13
  29  64  3.2690 57.9828  2.5122  0.6853E+02  0.1277E+01  13
  29  64  3.2690 57.9828  2.5203  0.7158E+02  0.1476E+01  13
  29  64  3.2690 57.9828  2.5365  0.7343E+02  0.1583E+01  13
  29  64  3.2690 57.9828  2.5445  0.7567E+02  0.1493E+01  13
  29  64  3.2690 57.9828  2.5526  0.7846E+02  0.1439E+01  13
  29  64  3.2690 57.9828  2.5607  0.8303E+02  0.1488E+01  13
  29  64  3.2690 57.9828  2.5688  0.8448E+02  0.1507E+01  13
  29  64  3.2690 57.9828  2.5769  0.8692E+02  0.1536E+01  13
  29  64  3.2690 57.9828  2.5850  0.8685E+02  0.1536E+01  13
  29  64  3.2690 57.9828  2.5931  0.9073E+02  0.1579E+01  13
  29  64  3.2690 57.9828  2.6011  0.9206E+02  0.1597E+01  13
  29  64  3.2690 57.9828  2.6092  0.9682E+02  0.1648E+01  13
  29  64  3.2690 57.9828  2.6173  0.9961E+02  0.1676E+01  13
  29  64  3.2690 57.9828  2.6254  0.1059E+03  0.1745E+01  13
  29  64  3.2690 57.9828  2.6335  0.1032E+03  0.1850E+01  13
  29  64  3.2690 57.9828  2.6416  0.1089E+03  0.2262E+01  13
  29  64  3.2690 74.9828  2.5332  0.6248E+01  0.2596E+00  13
  29  64  3.2690 74.9828  2.5392  0.6609E+01  0.2303E+00  13
  29  64  3.2690 74.9828  2.5451  0.7086E+01  0.2262E+00  13
  29  64  3.2690 74.9828  2.5511  0.7713E+01  0.2294E+00  13
  29  64  3.2690 74.9828  2.5570  0.8441E+01  0.2402E+00  13
  29  64  3.2690 74.9828  2.5630  0.8346E+01  0.2392E+00  13
  29  64  3.2690 74.9828  2.5689  0.9239E+01  0.2519E+00  13
  29  64  3.2690 74.9828  2.5749  0.9338E+01  0.2557E+00  13
  29  64  3.2690 74.9828  2.5808  0.9693E+01  0.2629E+00  13
  29  64  3.2690 74.9828  2.5868  0.1029E+02  0.2721E+00  13
  29  64  3.2690 74.9828  2.5927  0.1094E+02  0.2810E+00  13
  29  64  3.2690 74.9828  2.5987  0.1106E+02  0.2826E+00  13
  29  64  3.2690 74.9828  2.6046  0.1189E+02  0.2935E+00  13
  29  64  3.2690 74.9828  2.6106  0.1206E+02  0.2970E+00  13
  29  64  3.2690 74.9828  2.6166  0.1322E+02  0.3121E+00  13
  29  64  3.2690 74.9828  2.6225  0.1389E+02  0.3213E+00  13
  29  64  3.2690 74.9828  2.6285  0.1475E+02  0.3354E+00  13
  29  64  3.2690 74.9828  2.6344  0.1594E+02  0.3680E+00  13
  29  64  3.2690 74.9828  2.6404  0.1663E+02  0.4179E+00  13
  29  64  3.2690 74.9828  2.6523  0.1786E+02  0.5686E+00  13
  29  64  3.2690 74.9828  2.6582  0.1741E+02  0.4995E+00  13
  29  64  3.2690 74.9828  2.6642  0.1860E+02  0.4959E+00  13
  29  64  3.2690 74.9828  2.6701  0.2035E+02  0.5170E+00  13
  29  64  3.2690 74.9828  2.6761  0.2071E+02  0.5223E+00  13
  29  64  3.2690 74.9828  2.6820  0.2246E+02  0.5462E+00  13
  29  64  3.2690 74.9828  2.6880  0.2280E+02  0.5530E+00  13
  29  64  3.2690 74.9828  2.6939  0.2398E+02  0.5717E+00  13
  29  64  3.2690 74.9828  2.6999  0.2363E+02  0.5716E+00  13
  29  64  3.2690 74.9828  2.7058  0.2566E+02  0.5978E+00  13
  29  64  3.2690 74.9828  2.7118  0.2527E+02  0.5952E+00  13
  29  64  3.2690 74.9828  2.7177  0.2780E+02  0.6268E+00  13
  29  64  3.2690 74.9828  2.7237  0.2924E+02  0.6448E+00  13
  29  64  3.2690 74.9828  2.7296  0.3058E+02  0.6657E+00  13
  29  64  3.2690 74.9828  2.7356  0.3184E+02  0.7176E+00  13
  29  64  3.2690 74.9828  2.7415  0.3312E+02  0.8151E+00  13
  29  64  3.2690 74.9828  2.7534  0.3233E+02  0.1003E+01  13
  29  64  3.2690 74.9828  2.7594  0.3594E+02  0.9507E+00  13
  29  64  3.2690 74.9828  2.7653  0.3716E+02  0.9541E+00  13
  29  64  3.2690 74.9828  2.7713  0.3704E+02  0.9597E+00  13
  29  64  3.2690 74.9828  2.7773  0.3978E+02  0.1001E+01  13
  29  64  3.2690 74.9828  2.7832  0.4075E+02  0.1019E+01  13
  29  64  3.2690 74.9828  2.7892  0.4134E+02  0.1038E+01  13
  29  64  3.2690 74.9828  2.7951  0.4137E+02  0.1042E+01  13
  29  64  3.2690 74.9828  2.8011  0.4237E+02  0.1062E+01  13
  29  64  3.2690 74.9828  2.8070  0.4451E+02  0.1096E+01  13
  29  64  3.2690 74.9828  2.8130  0.4520E+02  0.1113E+01  13
  29  64  3.2690 74.9828  2.8189  0.4837E+02  0.1160E+01  13
  29  64  3.2690 74.9828  2.8249  0.5135E+02  0.1405E+01  13
  29  64  3.2690 74.9828  2.4380  0.2492E+01  0.1639E+00  13
  29  64  3.2690 74.9828  2.4439  0.2539E+01  0.1446E+00  13
  29  64  3.2690 74.9828  2.4499  0.2639E+01  0.1429E+00  13
  29  64  3.2690 74.9828  2.4558  0.3008E+01  0.1480E+00  13
  29  64  3.2690 74.9828  2.4618  0.3214E+01  0.1510E+00  13
  29  64  3.2690 74.9828  2.4678  0.3292E+01  0.1533E+00  13
  29  64  3.2690 74.9828  2.4737  0.3677E+01  0.1630E+00  13
  29  64  3.2690 74.9828  2.4797  0.3665E+01  0.1637E+00  13
  29  64  3.2690 74.9828  2.4856  0.4294E+01  0.1764E+00  13
  29  64  3.2690 74.9828  2.4916  0.4463E+01  0.1802E+00  13
  29  64  3.2690 74.9828  2.4975  0.4392E+01  0.1796E+00  13
  29  64  3.2690 74.9828  2.5035  0.4797E+01  0.1883E+00  13
  29  64  3.2690 74.9828  2.5094  0.5530E+01  0.2023E+00  13
  29  64  3.2690 74.9828  2.5154  0.5716E+01  0.2061E+00  13
  29  64  3.2690 74.9828  2.5213  0.5726E+01  0.2055E+00  13
  29  64  3.2690 74.9828  2.5273  0.6099E+01  0.2119E+00  13
  29  64  3.2690 74.9828  2.5332  0.6612E+01  0.2218E+00  13
  29  64  3.2690 74.9828  2.5392  0.6983E+01  0.2299E+00  13
  29  64  3.2690 74.9828  2.5451  0.7645E+01  0.2399E+00  13
  29  64  3.2690 74.9828  2.5511  0.7475E+01  0.2600E+00  13
  29  64  3.2690 74.9828  2.5570  0.8273E+01  0.3143E+00  13
  29  64  3.2690 74.9828  2.4380  0.2194E+01  0.1479E+00  13
  29  64  3.2690 74.9828  2.4439  0.2266E+01  0.1330E+00  13
  29  64  3.2690 74.9828  2.4499  0.2809E+01  0.1436E+00  13
  29  64  3.2690 74.9828  2.4558  0.2825E+01  0.1415E+00  13
  29  64  3.2690 74.9828  2.4618  0.3209E+01  0.1496E+00  13
  29  64  3.2690 74.9828  2.4678  0.3009E+01  0.1449E+00  13
  29  64  3.2690 74.9828  2.4737  0.3359E+01  0.1531E+00  13
  29  64  3.2690 74.9828  2.4797  0.3755E+01  0.1617E+00  13
  29  64  3.2690 74.9828  2.4856  0.4118E+01  0.1721E+00  13
  29  64  3.2690 74.9828  2.4916  0.4469E+01  0.1776E+00  13
  29  64  3.2690 74.9828  2.4975  0.4294E+01  0.1745E+00  13
  29  64  3.2690 74.9828  2.5035  0.4944E+01  0.1888E+00  13
  29  64  3.2690 74.9828  2.5094  0.5438E+01  0.1979E+00  13
  29  64  3.2690 74.9828  2.5154  0.5310E+01  0.1964E+00  13
  29  64  3.2690 74.9828  2.5213  0.6003E+01  0.2084E+00  13
  29  64  3.2690 74.9828  2.5273  0.5956E+01  0.2096E+00  13
  29  64  3.2690 74.9828  2.5332  0.6333E+01  0.2156E+00  13
  29  64  3.2690 74.9828  2.5392  0.6824E+01  0.2229E+00  13
  29  64  3.2690 74.9828  2.5451  0.7663E+01  0.2370E+00  13
  29  64  3.2690 74.9828  2.5511  0.7476E+01  0.2571E+00  13
  29  64  3.2690 74.9828  2.5570  0.8554E+01  0.3134E+00  13
  29  64  3.2690 74.9828  2.4380  0.2416E+01  0.2757E+00  13
  29  64  3.2690 74.9828  2.4439  0.2779E+01  0.2744E+00  13
  29  64  3.2690 74.9828  2.4499  0.2626E+01  0.2507E+00  13
  29  64  3.2690 74.9828  2.4558  0.2926E+01  0.2497E+00  13
  29  64  3.2690 74.9828  2.4618  0.3129E+01  0.2648E+00  13
  29  64  3.2690 74.9828  2.4678  0.3716E+01  0.2790E+00  13
  29  64  3.2690 74.9828  2.4737  0.3531E+01  0.2778E+00  13
  29  64  3.2690 74.9828  2.4797  0.3736E+01  0.2818E+00  13
  29  64  3.2690 74.9828  2.4856  0.4207E+01  0.3016E+00  13
  29  64  3.2690 74.9828  2.4916  0.4249E+01  0.3006E+00  13
  29  64  3.2690 74.9828  2.4975  0.5557E+01  0.3430E+00  13
  29  64  3.2690 74.9828  2.5035  0.4550E+01  0.3185E+00  13
  29  64  3.2690 74.9828  2.5094  0.4726E+01  0.3239E+00  13
  29  64  3.2690 74.9828  2.5154  0.5296E+01  0.3378E+00  13
  29  64  3.2690 74.9828  2.5213  0.5822E+01  0.3590E+00  13
  29  64  3.2690 74.9828  2.5273  0.6513E+01  0.3742E+00  13
  29  64  3.2690 74.9828  2.5332  0.6183E+01  0.3688E+00  13
  29  64  3.2690 74.9828  2.5392  0.6442E+01  0.3746E+00  13
  29  64  3.2690 74.9828  2.5451  0.7178E+01  0.3956E+00  13
  29  64  3.2690 74.9828  2.5511  0.7849E+01  0.4530E+00  13
  29  64  3.2690 74.9828  2.5570  0.9401E+01  0.5671E+00  13
  29  64  3.2690 74.9828  2.4380  0.2456E+01  0.3027E+00  13
  29  64  3.2690 74.9828  2.4439  0.2654E+01  0.2783E+00  13
  29  64  3.2690 74.9828  2.4499  0.2417E+01  0.2542E+00  13
  29  64  3.2690 74.9828  2.4558  0.2849E+01  0.2694E+00  13
  29  64  3.2690 74.9828  2.4618  0.3526E+01  0.2948E+00  13
  29  64  3.2690 74.9828  2.4678  0.3662E+01  0.2988E+00  13
  29  64  3.2690 74.9828  2.4737  0.3591E+01  0.3057E+00  13
  29  64  3.2690 74.9828  2.4797  0.4059E+01  0.3194E+00  13
  29  64  3.2690 74.9828  2.4856  0.3999E+01  0.3221E+00  13
  29  64  3.2690 74.9828  2.4916  0.4477E+01  0.3353E+00  13
  29  64  3.2690 74.9828  2.4975  0.4721E+01  0.3508E+00  13
  29  64  3.2690 74.9828  2.5035  0.5054E+01  0.3561E+00  13
  29  64  3.2690 74.9828  2.5094  0.5271E+01  0.3593E+00  13
  29  64  3.2690 74.9828  2.5154  0.5010E+01  0.3553E+00  13
  29  64  3.2690 74.9828  2.5213  0.5728E+01  0.3813E+00  13
  29  64  3.2690 74.9828  2.5273  0.5864E+01  0.3889E+00  13
  29  64  3.2690 74.9828  2.5332  0.6462E+01  0.4031E+00  13
  29  64  3.2690 74.9828  2.5392  0.7408E+01  0.4306E+00  13
  29  64  3.2690 74.9828  2.5451  0.7467E+01  0.4398E+00  13
  29  64  3.2690 74.9828  2.5511  0.8574E+01  0.5134E+00  13
  29  64  3.2690 74.9828  2.5570  0.8976E+01  0.6089E+00  13
  29  64  4.0740 59.9828  3.2645  0.2334E+02  0.7349E+00  13
  29  64  4.0740 59.9828  3.2712  0.2555E+02  0.7002E+00  13
  29  64  4.0740 59.9828  3.2779  0.2690E+02  0.6709E+00  13
  29  64  4.0740 59.9828  3.2846  0.2584E+02  0.6306E+00  13
  29  64  4.0740 59.9828  3.2914  0.2786E+02  0.6587E+00  13
  29  64  4.0740 59.9828  3.2981  0.3023E+02  0.6891E+00  13
  29  64  4.0740 59.9828  3.3048  0.3000E+02  0.6884E+00  13
  29  64  4.0740 59.9828  3.3115  0.2998E+02  0.6914E+00  13
  29  64  4.0740 59.9828  3.3183  0.3124E+02  0.7094E+00  13
  29  64  4.0740 59.9828  3.3250  0.3290E+02  0.7306E+00  13
  29  64  4.0740 59.9828  3.3317  0.3341E+02  0.7370E+00  13
  29  64  4.0740 59.9828  3.3384  0.3430E+02  0.7476E+00  13
  29  64  4.0740 59.9828  3.3452  0.3528E+02  0.7607E+00  13
  29  64  4.0740 59.9828  3.3519  0.3561E+02  0.7666E+00  13
  29  64  4.0740 59.9828  3.3586  0.3715E+02  0.7853E+00  13
  29  64  4.0740 59.9828  3.3653  0.3770E+02  0.8359E+00  13
  29  64  4.0740 59.9828  3.3721  0.3962E+02  0.9218E+00  13
  29  64  4.0740 59.9828  3.3788  0.4202E+02  0.1043E+01  13
  29  64  4.0740 59.9828  3.1434  0.1249E+02  0.4321E+00  13
  29  64  4.0740 59.9828  3.1502  0.1285E+02  0.3974E+00  13
  29  64  4.0740 59.9828  3.1569  0.1412E+02  0.3886E+00  13
  29  64  4.0740 59.9828  3.1636  0.1393E+02  0.3763E+00  13
  29  64  4.0740 59.9828  3.1703  0.1529E+02  0.3896E+00  13
  29  64  4.0740 59.9828  3.1771  0.1554E+02  0.3933E+00  13
  29  64  4.0740 59.9828  3.1838  0.1584E+02  0.3983E+00  13
  29  64  4.0740 59.9828  3.1905  0.1688E+02  0.4135E+00  13
  29  64  4.0740 59.9828  3.1972  0.1644E+02  0.4075E+00  13
  29  64  4.0740 59.9828  3.2040  0.1751E+02  0.4234E+00  13
  29  64  4.0740 59.9828  3.2107  0.1834E+02  0.4333E+00  13
  29  64  4.0740 59.9828  3.2174  0.1955E+02  0.4504E+00  13
  29  64  4.0740 59.9828  3.2241  0.1972E+02  0.4531E+00  13
  29  64  4.0740 59.9828  3.2309  0.2079E+02  0.4661E+00  13
  29  64  4.0740 59.9828  3.2376  0.2123E+02  0.4720E+00  13
  29  64  4.0740 59.9828  3.2443  0.2255E+02  0.4882E+00  13
  29  64  4.0740 59.9828  3.2510  0.2314E+02  0.4970E+00  13
  29  64  4.0740 59.9828  3.2578  0.2371E+02  0.5201E+00  13
  29  64  4.0740 59.9828  3.2645  0.2382E+02  0.5514E+00  13
  29  64  4.0740 59.9828  3.2712  0.2597E+02  0.6266E+00  13
  29  64  4.0740 59.9828  3.2779  0.2760E+02  0.7211E+00  13
  29  64  4.0740 59.9828  3.1434  0.1225E+02  0.1038E+01  13
  29  64  4.0740 59.9828  3.1502  0.1214E+02  0.9394E+00  13
  29  64  4.0740 59.9828  3.1569  0.1246E+02  0.8658E+00  13
  29  64  4.0740 59.9828  3.1636  0.1522E+02  0.9258E+00  13
  29  64  4.0740 59.9828  3.1703  0.1366E+02  0.8603E+00  13
  29  64  4.0740 59.9828  3.1771  0.1507E+02  0.9098E+00  13
  29  64  4.0740 59.9828  3.1838  0.1538E+02  0.9262E+00  13
  29  64  4.0740 59.9828  3.1905  0.1704E+02  0.9696E+00  13
  29  64  4.0740 59.9828  3.1972  0.1675E+02  0.9487E+00  13
  29  64  4.0740 59.9828  3.2040  0.1776E+02  0.9887E+00  13
  29  64  4.0740 59.9828  3.2107  0.1907E+02  0.1026E+01  13
  29  64  4.0740 59.9828  3.2174  0.1994E+02  0.1045E+01  13
  29  64  4.0740 59.9828  3.2241  0.2036E+02  0.1051E+01  13
  29  64  4.0740 59.9828  3.2309  0.2165E+02  0.1096E+01  13
  29  64  4.0740 59.9828  3.2376  0.2173E+02  0.1089E+01  13
  29  64  4.0740 59.9828  3.2443  0.2045E+02  0.1063E+01  13
  29  64  4.0740 59.9828  3.2510  0.2277E+02  0.1123E+01  13
  29  64  4.0740 59.9828  3.2578  0.2188E+02  0.1142E+01  13
  29  64  4.0740 59.9828  3.2645  0.2439E+02  0.1283E+01  13
  29  64  4.0740 59.9828  3.2712  0.2536E+02  0.1443E+01  13
  29  64  4.0740 59.9828  3.2779  0.2968E+02  0.1746E+01  13
  29  64  4.0740 59.9828  3.0022  0.4816E+01  0.1839E+00  13
  29  64  4.0740 59.9828  3.0089  0.5032E+01  0.1788E+00  13
  29  64  4.0740 59.9828  3.0157  0.5270E+01  0.1682E+00  13
  29  64  4.0740 59.9828  3.0224  0.5668E+01  0.1662E+00  13
  29  64  4.0740 59.9828  3.0291  0.6036E+01  0.1686E+00  13
  29  64  4.0740 59.9828  3.0358  0.5995E+01  0.1667E+00  13
  29  64  4.0740 59.9828  3.0426  0.6286E+01  0.1712E+00  13
  29  64  4.0740 59.9828  3.0493  0.6824E+01  0.1798E+00  13
  29  64  4.0740 59.9828  3.0560  0.7257E+01  0.1870E+00  13
  29  64  4.0740 59.9828  3.0627  0.7319E+01  0.1880E+00  13
  29  64  4.0740 59.9828  3.0695  0.7886E+01  0.1959E+00  13
  29  64  4.0740 59.9828  3.0762  0.8243E+01  0.2019E+00  13
  29  64  4.0740 59.9828  3.0829  0.8592E+01  0.2061E+00  13
  29  64  4.0740 59.9828  3.0896  0.9205E+01  0.2147E+00  13
  29  64  4.0740 59.9828  3.0964  0.9357E+01  0.2170E+00  13
  29  64  4.0740 59.9828  3.1031  0.9790E+01  0.2230E+00  13
  29  64  4.0740 59.9828  3.1098  0.1008E+02  0.2256E+00  13
  29  64  4.0740 59.9828  3.1165  0.1076E+02  0.2338E+00  13
  29  64  4.0740 59.9828  3.1233  0.1105E+02  0.2388E+00  13
  29  64  4.0740 59.9828  3.1300  0.1190E+02  0.2486E+00  13
  29  64  4.0740 59.9828  3.1367  0.1190E+02  0.2624E+00  13
  29  64  4.0740 59.9828  3.1434  0.1280E+02  0.2823E+00  13
  29  64  4.0740 59.9828  3.1502  0.1368E+02  0.3169E+00  13
  29  64  4.0740 59.9828  3.1569  0.1405E+02  0.3557E+00  13
  29  64  4.0740 59.9828  3.1636  0.1436E+02  0.4190E+00  13
  29  64  4.0740 49.9828  3.0092  0.4010E+02  0.9093E+00  13
  29  64  4.0740 49.9828  3.0175  0.4338E+02  0.8788E+00  13
  29  64  4.0740 49.9828  3.0259  0.4330E+02  0.8491E+00  13
  29  64  4.0740 49.9828  3.0343  0.4422E+02  0.8213E+00  13
  29  64  4.0740 49.9828  3.0426  0.4535E+02  0.8374E+00  13
  29  64  4.0740 49.9828  3.0510  0.4676E+02  0.8545E+00  13
  29  64  4.0740 49.9828  3.0593  0.4796E+02  0.8662E+00  13
  29  64  4.0740 49.9828  3.0677  0.5024E+02  0.8945E+00  13
  29  64  4.0740 49.9828  3.0761  0.5215E+02  0.9122E+00  13
  29  64  4.0740 49.9828  3.0844  0.5320E+02  0.9218E+00  13
  29  64  4.0740 49.9828  3.0928  0.5601E+02  0.9572E+00  13
  29  64  4.0740 49.9828  3.1011  0.5546E+02  0.9497E+00  13
  29  64  4.0740 49.9828  3.1095  0.5723E+02  0.9653E+00  13
  29  64  4.0740 49.9828  3.1179  0.5950E+02  0.9879E+00  13
  29  64  4.0740 49.9828  3.1262  0.6061E+02  0.9996E+00  13
  29  64  4.0740 49.9828  3.1346  0.6136E+02  0.1052E+01  13
  29  64  4.0740 49.9828  3.1429  0.6444E+02  0.1151E+01  13
  29  64  4.0740 49.9828  3.1513  0.6792E+02  0.1289E+01  13
  29  64  4.0740 49.9828  3.1596  0.6688E+02  0.1434E+01  13
  29  64  4.0740 49.9828  2.8420  0.1865E+02  0.6146E+00  13
  29  64  4.0740 49.9828  2.8504  0.2026E+02  0.6074E+00  13
  29  64  4.0740 49.9828  2.8587  0.2166E+02  0.5778E+00  13
  29  64  4.0740 49.9828  2.8671  0.2163E+02  0.5588E+00  13
  29  64  4.0740 49.9828  2.8754  0.2240E+02  0.5529E+00  13
  29  64  4.0740 49.9828  2.8838  0.2435E+02  0.5665E+00  13
  29  64  4.0740 49.9828  2.8922  0.2387E+02  0.5600E+00  13
  29  64  4.0740 49.9828  2.9005  0.2671E+02  0.6012E+00  13
  29  64  4.0740 49.9828  2.9089  0.2629E+02  0.5919E+00  13
  29  64  4.0740 49.9828  2.9172  0.2764E+02  0.6107E+00  13
  29  64  4.0740 49.9828  2.9256  0.2865E+02  0.6252E+00  13
  29  64  4.0740 49.9828  2.9340  0.2978E+02  0.6389E+00  13
  29  64  4.0740 49.9828  2.9423  0.3109E+02  0.6528E+00  13
  29  64  4.0740 49.9828  2.9507  0.3315E+02  0.6791E+00  13
  29  64  4.0740 49.9828  2.9590  0.3179E+02  0.6624E+00  13
  29  64  4.0740 49.9828  2.9674  0.3467E+02  0.6948E+00  13
  29  64  4.0740 49.9828  2.9757  0.3546E+02  0.7020E+00  13
