                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9778  23.9339  0.31008E+01  0.32654E+01  0.17268E-03  0.32431E+01  0.31720E+01  0.17312E-03  0.31480E+01
   10.5890   3.0075  24.1933  0.28084E+01  0.29381E+01  0.11587E-03  0.29198E+01  0.28494E+01  0.11613E-03  0.28297E+01
   10.5890   3.0431  24.5361  0.24598E+01  0.25526E+01  0.68176E-04  0.25382E+01  0.24705E+01  0.68296E-04  0.24550E+01
   10.5890   3.0788  24.9047  0.21250E+01  0.21861E+01  0.38031E-04  0.21750E+01  0.21113E+01  0.38081E-04  0.20994E+01
   10.5890   3.0955  25.3733  0.18018E+01  0.18395E+01  0.20784E-04  0.18310E+01  0.17732E+01  0.20805E-04  0.17641E+01
   10.5890   3.0985  25.9195  0.15035E+01  0.15239E+01  0.11158E-04  0.15174E+01  0.14665E+01  0.11167E-04  0.14594E+01
   10.5890   3.1087  26.3984  0.12642E+01  0.12725E+01  0.61455E-05  0.12674E+01  0.12224E+01  0.61487E-05  0.12169E+01
   10.5890   3.1426  26.7163  0.10821E+01  0.10812E+01  0.35197E-05  0.10772E+01  0.10366E+01  0.35202E-05  0.10323E+01
   10.5890   3.1808  26.9491  0.94222E+00  0.93502E+00  0.22182E-05  0.93179E+00  0.89483E+00  0.22176E-05  0.89135E+00
   10.5890   3.1996  27.2593  0.81504E+00  0.80418E+00  0.15142E-05  0.80153E+00  0.76847E+00  0.15133E-05  0.76561E+00
