 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.675467193       9.63417625       32.0297012       2.98839998      0.167981863      0.152226910    
  0.691225469       9.83416080       32.2636986       3.00749993      0.142304987      0.128205657    
  0.710443497       10.0770483       32.5435982       3.03040004      0.115663879      0.103496894    
  0.730164766       10.3256750       32.8277016       3.05310011       9.29449722E-02   8.25888440E-02
  0.749964774       10.5742931       33.1077003       3.07540011       7.41956234E-02   6.54795095E-02
  0.769669473       10.8281479       33.4216003       3.09200001       5.86989038E-02   5.14484458E-02
  0.789518297       11.0982075       33.8133011       3.09820008       4.56983447E-02   3.97829972E-02
  0.809194684       11.3556643       34.1436996       3.11080003       3.56692374E-02   3.08234692E-02
  0.828680933       11.5908661       34.3666000       3.13540006       2.80620046E-02   2.40469649E-02
  0.843864024       11.7805882       34.5742989       3.14969993       2.30989251E-02   1.96531042E-02
