 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.533712089       7.60411310       28.3360996       2.99659991      0.752609968      0.717604101    
  0.551039934       7.82317638       28.6191006       3.02349997      0.649219930      0.614115238    
  0.570332468       8.06721497       28.9356003       3.05139995      0.547946751      0.514005661    
  0.590147674       8.31682014       29.2542992       3.07909989      0.458123744      0.426155120    
  0.609629095       8.57306385       29.6331005       3.09509993      0.378941655      0.349826962    
  0.629508555       8.84777927       30.0948009       3.09920001      0.307561129      0.281918824    
  0.649206698       9.11184597       30.4985008       3.10969996      0.250175357      0.227702871    
  0.668750226       9.35201168       30.7700996       3.13689995      0.205685392      0.185820863    
  0.687903106       9.57738113       30.9818001       3.16980004      0.169836760      0.152317315    
  0.705248356       9.78512383       31.1961002       3.19530010      0.141670659      0.126257017    
  0.723133802       10.0138741       31.4958000       3.20959997      0.115817741      0.102592058    
