                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   3.1285  16.2905  0.90216E+01  0.10879E+02  0.44751E+00  0.10432E+02  0.10958E+02  0.51556E+00  0.10443E+02
   10.5890   3.1285  17.5388  0.65847E+01  0.77358E+01  0.25942E+00  0.74763E+01  0.77382E+01  0.29625E+00  0.74419E+01
   10.5890   3.1285  18.7065  0.49242E+01  0.56555E+01  0.15768E+00  0.54978E+01  0.56235E+01  0.17857E+00  0.54450E+01
   10.5890   3.1285  20.1621  0.34272E+01  0.38345E+01  0.85819E-01  0.37487E+01  0.37867E+01  0.96190E-01  0.36905E+01
   10.5890   3.1285  21.5232  0.24279E+01  0.26555E+01  0.48970E-01  0.26065E+01  0.26066E+01  0.54370E-01  0.25523E+01
   10.5890   3.1285  22.4924  0.18869E+01  0.20326E+01  0.32890E-01  0.19997E+01  0.19871E+01  0.36282E-01  0.19508E+01
   10.5890   3.1285  23.2708  0.15324E+01  0.16312E+01  0.23874E-01  0.16073E+01  0.15897E+01  0.26205E-01  0.15635E+01
   10.5890   3.1285  24.6134  0.10537E+01  0.10998E+01  0.13662E-01  0.10861E+01  0.10662E+01  0.14879E-01  0.10513E+01
   10.5890   3.1285  26.0288  0.69050E+00  0.70636E+00  0.74707E-02  0.69889E+00  0.68105E+00  0.80793E-02  0.67297E+00
   10.5890   3.1285  26.8446  0.53236E+00  0.53852E+00  0.52227E-02  0.53329E+00  0.51764E+00  0.56294E-02  0.51201E+00
   10.5890   3.1285  27.8980  0.37221E+00  0.37111E+00  0.32446E-02  0.36786E+00  0.35531E+00  0.34856E-02  0.35183E+00
   10.5890   3.1285  28.9160  0.25601E+00  0.25171E+00  0.20102E-02  0.24970E+00  0.24007E+00  0.21554E-02  0.23792E+00
   10.5890   3.1285  29.9022  0.17243E+00  0.16725E+00  0.12396E-02  0.16601E+00  0.15891E+00  0.13287E-02  0.15758E+00
   10.5890   3.1285  30.8597  0.11314E+00  0.10828E+00  0.76002E-03  0.10752E+00  0.10250E+00  0.81587E-03  0.10168E+00
   10.5890   3.1285  31.5607  0.80749E-01  0.76530E-01  0.52473E-03  0.76006E-01  0.72245E-01  0.56482E-03  0.71680E-01
   10.5890   3.1285  32.4741  0.49741E-01  0.46552E-01  0.31973E-03  0.46233E-01  0.43789E-01  0.34633E-03  0.43442E-01
   10.5890   3.1285  33.3652  0.29318E-01  0.27126E-01  0.19607E-03  0.26930E-01  0.25434E-01  0.21456E-03  0.25219E-01
   10.5890   3.1285  34.2357  0.16315E-01  0.14989E-01  0.12326E-03  0.14866E-01  0.14027E-01  0.13695E-03  0.13890E-01
