                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   3.0626  15.6945  0.10611E+02  0.13091E+02  0.63929E+00  0.12452E+02  0.13262E+02  0.74151E+00  0.12521E+02
   10.5890   3.0766  16.6053  0.84010E+01  0.10136E+02  0.41967E+00  0.97163E+01  0.10209E+02  0.48348E+00  0.97252E+01
   10.5890   3.0978  16.5609  0.84653E+01  0.10193E+02  0.41502E+00  0.97775E+01  0.10261E+02  0.47784E+00  0.97832E+01
   10.5890   3.1033  17.6244  0.64799E+01  0.76244E+01  0.25874E+00  0.73657E+01  0.76296E+01  0.29577E+00  0.73338E+01
   10.5890   3.1044  17.6481  0.64403E+01  0.75741E+01  0.25667E+00  0.73175E+01  0.75780E+01  0.29320E+00  0.72848E+01
   10.5890   3.0529  17.9445  0.60534E+01  0.71264E+01  0.24389E+00  0.68825E+01  0.71310E+01  0.27878E+00  0.68522E+01
   10.5890   3.1519  18.2412  0.54962E+01  0.63490E+01  0.18521E+00  0.61638E+01  0.63231E+01  0.21023E+00  0.61129E+01
   10.5890   3.0982  18.6906  0.49836E+01  0.57481E+01  0.16655E+00  0.55815E+01  0.57216E+01  0.18891E+00  0.55327E+01
   10.5890   3.1196  18.6428  0.50145E+01  0.57727E+01  0.16427E+00  0.56084E+01  0.57435E+01  0.18620E+00  0.55573E+01
   10.5890   3.0501  19.4091  0.42356E+01  0.48514E+01  0.13354E+00  0.47178E+01  0.48198E+01  0.15104E+00  0.46688E+01
   10.5890   3.1040  19.7200  0.38583E+01  0.43639E+01  0.10740E+00  0.42565E+01  0.43218E+01  0.12090E+00  0.42009E+01
   10.5890   3.0973  20.1190  0.35029E+01  0.39375E+01  0.92112E-01  0.38454E+01  0.38930E+01  0.10343E+00  0.37896E+01
   10.5890   3.0476  20.8205  0.29998E+01  0.33528E+01  0.75358E-01  0.32774E+01  0.33098E+01  0.84403E-01  0.32254E+01
   10.5890   3.1388  20.4026  0.32141E+01  0.35767E+01  0.76331E-01  0.35003E+01  0.35271E+01  0.85369E-01  0.34417E+01
   10.5890   3.1048  21.1010  0.27321E+01  0.30181E+01  0.60753E-01  0.29573E+01  0.29707E+01  0.67725E-01  0.29030E+01
   10.5890   3.0939  21.5210  0.24685E+01  0.27114E+01  0.52184E-01  0.26592E+01  0.26645E+01  0.58035E-01  0.26065E+01
   10.5890   3.1378  21.8012  0.22498E+01  0.24470E+01  0.42945E-01  0.24040E+01  0.23986E+01  0.47571E-01  0.23510E+01
   10.5890   3.1010  22.4172  0.19539E+01  0.21141E+01  0.35738E-01  0.20783E+01  0.20692E+01  0.39493E-01  0.20298E+01
   10.5890   3.1307  23.1029  0.16013E+01  0.17085E+01  0.25475E-01  0.16830E+01  0.16660E+01  0.27989E-01  0.16380E+01
