 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad   Rad_cor
  0.171196833       2.41777897       15.6920996       3.06310010       27.3434277       32.1941833       1.1774011850357056     
  0.192691758       2.71697211       16.6082001       3.07520008       21.1977901       24.4311466       1.1525326967239380     
  0.193554357       2.72092605       16.5592003       3.09780002       21.3627090       24.5725746       1.1502555608749390     
  0.219590142       3.08515739       17.6287003       3.10209990       15.9527626       17.9415703       1.1246685981750488     
  0.220300257       3.09430718       17.6492996       3.10409999       15.8545856       17.8196983       1.1239460706710815     
  0.222425088       3.14510560       17.9416008       3.05390000       14.8847399       16.7455292       1.1250132322311401     
  0.240472913       3.35594392       18.2444992       3.15219998       13.2848377       14.6659489       1.1039614677429199     
  0.246079877       3.45917511       18.6879005       3.09809995       12.0066195       13.2366066       1.1024423837661743     
  0.247395173       3.46800780       18.6488991       3.11890006       12.0431414       13.2485409       1.1000901460647583     
  0.259412915       3.67025781       19.4092007       3.04949999       10.0838490       11.0364933       1.0944722890853882     
  0.274372697       3.85369825       19.7150002       3.10430002       9.08083725       9.81116390       1.0804250240325928     
  0.284712642       4.00304174       20.1224995       3.09660006       8.16026211       8.76040077       1.0735440254211426     
  0.297721148       4.21320486       20.8160992       3.04780006       6.92637014       7.39179325       1.0671957731246948     
  0.298364103       4.17068052       20.3999996       3.14000010       7.41172647       7.87356091       1.0623112916946411     
  0.313877583       4.40891743       21.1047001       3.10369992       6.21925545       6.55497169       1.0539801120758057     
  0.324695915       4.56660557       21.5161991       3.09430003       5.58050680       5.84869528       1.0480580329895020     
  0.334035456       4.72748327       22.0671997       3.04719996       4.92847252       5.14856148       1.0446566343307495     
  0.339987725       4.75411177       21.8052998       3.13750005       5.01709604       5.20296669       1.0370475053787231     
  0.353157640       4.96166325       22.4102001       3.10220003       4.32333469       4.45817804       1.0311896800994873     
  0.361032456       5.07799053       22.7059994       3.09380007       3.99713230       4.10613203       1.0272694826126099     
  0.379805952       5.31446123       23.0898991       3.13249993       3.47858715       3.53331804       1.0157335996627808     
  0.388610125       5.45865631       23.5153008       3.10369992       3.13886333       3.17833352       1.0125746726989746     
  0.411372870       5.82255220       24.5286007       3.04649997       2.44006109       2.44922447       1.0037553310394287     
  0.418293238       5.85448837       24.2591000       3.13059998       2.45377851       2.44630551      0.99695450067520142     
  0.444010645       6.24467802       25.2161999       3.09430003       1.88724554       1.86253893      0.98690867424011230     
  0.475578815       6.68036079       26.0562000       3.10360003       1.42418706       1.38602626      0.97320520877838135     
  0.482260615       6.83358669       26.6469002       3.03800011       1.26895928       1.23440778      0.97277176380157471     
  0.506854177       7.08315611       26.6769009       3.14199996       1.09819746       1.05337322      0.95918381214141846     
  0.516103208       7.26499844       27.2646999       3.08769989      0.962546825      0.921655416      0.95751750469207764     
  0.549795687       7.72256136       28.0522995       3.10389996      0.705618203      0.666376948      0.94438743591308594     
  0.554836929       7.86927366       28.6688004       3.03099990      0.632406116      0.597698092      0.94511753320693970     
  0.586056411       8.19284630       28.7444000       3.13940001      0.507101834      0.471899718      0.93058174848556519     
  0.594563663       8.37235832       29.3248005       3.08509994      0.444645733      0.413371712      0.92966532707214355     
  0.625924170       8.88702106       30.5505009       3.02290010      0.304811388      0.280798674      0.92122107744216919     
  0.637948871       8.95515633       30.2343006       3.10859990      0.288204640      0.263573050      0.91453438997268677     
  0.663554907       9.36067009       31.1184006       3.07159996      0.211433023      0.191918656      0.90770423412322998     
  0.680460393       9.48844433       30.8915005       3.15829992      0.188380122      0.169513717      0.89984929561614990     
  0.698120773       9.92020893       32.3576012       3.01670003      0.136483356      0.122683205      0.89888763427734375     
  0.704961300       9.90152550       31.8546009       3.10430002      0.135852709      0.121474892      0.89416611194610596     
  0.737599254       10.4171066       32.9220009       3.06299996       8.88304338E-02   7.86927640E-02  0.88587617874145508     
  0.738052547       10.7584019       34.9216995       2.82119989       7.16043338E-02   6.39576092E-02  0.89320862293243408     
  0.749933302       10.4812498       32.6007996       3.14120007       8.16700011E-02   7.18624890E-02  0.87991291284561157     
  0.779211044       10.9528799       33.5829010       3.09850001       5.43319359E-02   4.74142320E-02  0.87267702817916870     
  0.780286372       11.3118019       35.5624008       2.86369991       4.35651019E-02   3.83099802E-02  0.87937313318252563     
  0.820352733       11.4859228       34.2481003       3.12789989       3.23129967E-02   2.77687814E-02  0.85936880111694336     
  0.824597359       11.8975439       36.2639999       2.90030003       2.48458181E-02   2.14811955E-02  0.86457991600036621     
