 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad   Rad_cor
  0.190001369       2.66003346       16.2905006       3.12849998       15.9318371       18.6470680       1.1704280376434326     
  0.219999358       3.08000755       17.5387993       3.12849998       11.4184017       13.0033522       1.1388067007064819     
  0.249999523       3.50001216       18.7064991       3.12849998       8.39006710       9.32551575       1.1114947795867920     
  0.290001869       4.06004810       20.1620998       3.12849998       5.71000147       6.16828299       1.0802594423294067     
  0.330001593       4.62004709       21.5231991       3.12849998       3.96020699       4.17136526       1.0533200502395630     
  0.359999985       5.04002666       22.4923992       3.12849998       3.03149629       3.13900876       1.0354651212692261     
  0.384999186       5.39001751       23.2707996       3.12849998       2.43219781       2.48492622       1.0216792821884155     
  0.430001110       6.02004766       24.6133995       3.12849998       1.63799953       1.63656390      0.99912351369857788     
  0.480000675       6.72004557       26.0287991       3.12849998       1.05049968       1.02596664      0.97664630413055420     
  0.509999990       7.14003849       26.8446007       3.12849998      0.800157845      0.771398246      0.96405756473541260     
  0.550002098       7.70007038       27.8980007       3.12849998      0.551101744      0.522660792      0.94839257001876831     
  0.590003192       8.26008892       28.9160004       3.12849998      0.374054164      0.349180788      0.93350327014923096     
  0.630001962       8.82007504       29.9022007       3.12849998      0.249305904      0.229198471      0.91934633255004883     
  0.669999599       9.38004494       30.8596992       3.12849998      0.162563890      0.147250161      0.90579867362976074     
  0.700002491       9.80008698       31.5606995       3.12849998      0.116000615      0.103915542      0.89581888914108276     
  0.740001142       10.3600712       32.4740982       3.12849998       7.20947534E-02   6.36434555E-02  0.88277512788772583     
  0.780001163       10.9200754       33.3652000       3.12849998       4.33270112E-02   3.76860090E-02  0.86980402469635010     
  0.819999576       11.4800558       34.2356987       3.12849998       2.50568632E-02   2.14585736E-02  0.85639506578445435     
