 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   3.0631  15.6921   0.1712   2.4178  0.27343E+02  0.27342E+02  0.10634E-02  0.32194E+02  0.81509E-01  0.77977E+00  0.31333E+02  0.10002E+01
   10.5890   3.0752  16.6082   0.1927   2.7170  0.21198E+02  0.21197E+02  0.69745E-03  0.24431E+02  0.41923E-01  0.50735E+00  0.23882E+02  0.10003E+01
   10.5890   3.0978  16.5592   0.1936   2.7209  0.21363E+02  0.21362E+02  0.70404E-03  0.24573E+02  0.41013E-01  0.50092E+00  0.24031E+02  0.10003E+01
   10.5890   3.1021  17.6287   0.2196   3.0852  0.15953E+02  0.15952E+02  0.40521E-03  0.17942E+02  0.18780E-01  0.30709E+00  0.17616E+02  0.10003E+01
   10.5890   3.1041  17.6493   0.2203   3.0943  0.15855E+02  0.15854E+02  0.39983E-03  0.17820E+02  0.18397E-01  0.30324E+00  0.17498E+02  0.10003E+01
   10.5890   3.0539  17.9416   0.2224   3.1451  0.14885E+02  0.14884E+02  0.35873E-03  0.16746E+02  0.17102E-01  0.28943E+00  0.16439E+02  0.10003E+01
   10.5890   3.1522  18.2445   0.2405   3.3559  0.13285E+02  0.13285E+02  0.26579E-03  0.14666E+02  0.10274E-01  0.21328E+00  0.14442E+02  0.10003E+01
   10.5890   3.0981  18.6879   0.2461   3.4592  0.12007E+02  0.12006E+02  0.21695E-03  0.13237E+02  0.86266E-02  0.19179E+00  0.13036E+02  0.10003E+01
   10.5890   3.1189  18.6489   0.2474   3.4680  0.12043E+02  0.12043E+02  0.21533E-03  0.13249E+02  0.83396E-02  0.18809E+00  0.13052E+02  0.10003E+01
   10.5890   3.0495  19.4092   0.2594   3.6703  0.10084E+02  0.10084E+02  0.14501E-03  0.11036E+02  0.57994E-02  0.15173E+00  0.10879E+02  0.10004E+01
   10.5890   3.1043  19.7150   0.2744   3.8537  0.90808E+01  0.90807E+01  0.10120E-03  0.98112E+01  0.38106E-02  0.11915E+00  0.96882E+01  0.10004E+01
   10.5890   3.0966  20.1225   0.2847   4.0030  0.81603E+01  0.81602E+01  0.72017E-04  0.87604E+01  0.28249E-02  0.10056E+00  0.86570E+01  0.10004E+01
   10.5890   3.0478  20.8161   0.2977   4.2132  0.69264E+01  0.69263E+01  0.41925E-04  0.73918E+01  0.19217E-02  0.81132E-01  0.73087E+01  0.10005E+01
   10.5890   3.1400  20.4000   0.2984   4.1707  0.74117E+01  0.74117E+01  0.45489E-04  0.78736E+01  0.19271E-02  0.81315E-01  0.77903E+01  0.10004E+01
   10.5890   3.1037  21.1047   0.3139   4.4089  0.62193E+01  0.62192E+01  0.19978E-04  0.65550E+01  0.12229E-02  0.63418E-01  0.64903E+01  0.10005E+01
   10.5890   3.0943  21.5162   0.3247   4.5666  0.55805E+01  0.55805E+01  0.80845E-05  0.58487E+01  0.89304E-03  0.53608E-01  0.57942E+01  0.10005E+01
   10.5890   3.0472  22.0672   0.3340   4.7275  0.49285E+01  0.49285E+01  0.51378E-06  0.51486E+01  0.67370E-03  0.46235E-01  0.51017E+01  0.10005E+01
   10.5890   3.1375  21.8053   0.3400   4.7541  0.50171E+01  0.50171E+01 -0.18912E-05  0.52030E+01  0.57972E-03  0.42763E-01  0.51596E+01  0.10005E+01
   10.5890   3.1022  22.4102   0.3532   4.9617  0.43233E+01  0.43233E+01 -0.49098E-05  0.44582E+01  0.39137E-03  0.34969E-01  0.44228E+01  0.10006E+01
   10.5890   3.0938  22.7060   0.3610   5.0780  0.39971E+01  0.39971E+01 -0.60445E-05  0.41061E+01  0.30998E-03  0.31107E-01  0.40747E+01  0.10006E+01
   10.5890   3.1325  23.0899   0.3798   5.3145  0.34786E+01  0.34786E+01 -0.78471E-05  0.35333E+01  0.17967E-03  0.23833E-01  0.35093E+01  0.10007E+01
   10.5890   3.1037  23.5153   0.3886   5.4587  0.31389E+01  0.31389E+01 -0.75139E-05  0.31783E+01  0.13697E-03  0.20930E-01  0.31573E+01  0.10007E+01
   10.5890   3.0465  24.5286   0.4114   5.8226  0.24401E+01  0.24401E+01 -0.57564E-05  0.24492E+01  0.67529E-04  0.15076E-01  0.24341E+01  0.10008E+01
   10.5890   3.1306  24.2591   0.4183   5.8545  0.24538E+01  0.24538E+01 -0.58912E-05  0.24463E+01  0.55950E-04  0.13864E-01  0.24324E+01  0.10008E+01
   10.5890   3.0943  25.2162   0.4440   6.2447  0.18872E+01  0.18872E+01 -0.24678E-05  0.18625E+01  0.24870E-04  0.97050E-02  0.18528E+01  0.10009E+01
   10.5890   3.1036  26.0562   0.4756   6.6804  0.14242E+01  0.14242E+01  0.46035E-05  0.13860E+01  0.92835E-05  0.63931E-02  0.13796E+01  0.10010E+01
   10.5890   3.0380  26.6469   0.4823   6.8336  0.12690E+01  0.12690E+01  0.61415E-05  0.12344E+01  0.73952E-05  0.57929E-02  0.12286E+01  0.10010E+01
   10.5890   3.1420  26.6769   0.5069   7.0832  0.10982E+01  0.10982E+01  0.15726E-04  0.10534E+01  0.36830E-05  0.43136E-02  0.10491E+01  0.10011E+01
   10.5890   3.0877  27.2647   0.5161   7.2650  0.96255E+00  0.96253E+00  0.17583E-04  0.92166E+00  0.28024E-05  0.37928E-02  0.91786E+00  0.10012E+01
   10.5890   3.1039  28.0523   0.5498   7.7226  0.70562E+00  0.70559E+00  0.29011E-04  0.66638E+00  0.12687E-05  0.25116E-02  0.66386E+00  0.10013E+01
   10.5890   3.0310  28.6688   0.5548   7.8693  0.63241E+00  0.63238E+00  0.27742E-04  0.59770E+00  0.11271E-05  0.23215E-02  0.59538E+00  0.10014E+01
   10.5890   3.1394  28.7444   0.5861   8.1928  0.50710E+00  0.50706E+00  0.42331E-04  0.47190E+00  0.70076E-06  0.16571E-02  0.47024E+00  0.10015E+01
   10.5890   3.0851  29.3248   0.5946   8.3724  0.44465E+00  0.44460E+00  0.41854E-04  0.41337E+00  0.61763E-06  0.14765E-02  0.41189E+00  0.10016E+01
   10.5890   3.0229  30.5505   0.6259   8.8870  0.30481E+00  0.30476E+00  0.46781E-04  0.28080E+00  0.42144E-06  0.10176E-02  0.27978E+00  0.10018E+01
   10.5890   3.1086  30.2343   0.6379   8.9552  0.28820E+00  0.28815E+00  0.55920E-04  0.26357E+00  0.37776E-06  0.92586E-03  0.26265E+00  0.10019E+01
   10.5890   3.0716  31.1184   0.6636   9.3607  0.21143E+00  0.21137E+00  0.60141E-04  0.19192E+00  0.28414E-06  0.70045E-03  0.19122E+00  0.10021E+01
   10.5890   3.1583  30.8915   0.6805   9.4884  0.18838E+00  0.18831E+00  0.72594E-04  0.16951E+00  0.24166E-06  0.62296E-03  0.16889E+00  0.10021E+01
   10.5890   3.0167  32.3576   0.6981   9.9202  0.13648E+00  0.13642E+00  0.64573E-04  0.12268E+00  0.18991E-06  0.48933E-03  0.12219E+00  0.10024E+01
   10.5890   3.1043  31.8546   0.7050   9.9015  0.13585E+00  0.13578E+00  0.74488E-04  0.12147E+00  0.17968E-06  0.48472E-03  0.12099E+00  0.10024E+01
   10.5890   3.0630  32.9220   0.7376  10.4171  0.88830E-01  0.88751E-01  0.79615E-04  0.78693E-01  0.11821E-06  0.36217E-03  0.78330E-01  0.10027E+01
   10.5890   2.8212  34.9217   0.7381  10.7584  0.71604E-01  0.71546E-01  0.57929E-04  0.63958E-01  0.10915E-06  0.30867E-03  0.63649E-01  0.10029E+01
   10.5890   3.1412  32.6008   0.7499  10.4812  0.81670E-01  0.81578E-01  0.92318E-04  0.71862E-01  0.10294E-06  0.35131E-03  0.71511E-01  0.10027E+01
   10.5890   3.0985  33.5829   0.7792  10.9529  0.54332E-01  0.54235E-01  0.96869E-04  0.47414E-01  0.67328E-07  0.28271E-03  0.47131E-01  0.10030E+01
   10.5890   2.8637  35.5624   0.7803  11.3118  0.43565E-01  0.43494E-01  0.71343E-04  0.38310E-01  0.61208E-07  0.23195E-03  0.38078E-01  0.10033E+01
   10.5890   3.1279  34.2481   0.8204  11.4859  0.32313E-01  0.32196E-01  0.11694E-03  0.27769E-01  0.36771E-07  0.23990E-03  0.27529E-01  0.10034E+01
   10.5890   2.9003  36.2640   0.8246  11.8975  0.24846E-01  0.24758E-01  0.88052E-04  0.21481E-01  0.31662E-07  0.18906E-03  0.21292E-01  0.10037E+01
