 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   3.0631  15.6921   0.1712   2.4178  0.18969E+02  0.18969E+02  0.23778E-04  0.22729E+02  0.24382E-01  0.71549E+00  0.21989E+02  0.10000E+01
   10.5890   3.0752  16.6082   0.1927   2.7170  0.14804E+02  0.14804E+02  0.21357E-04  0.17336E+02  0.13276E-01  0.45960E+00  0.16863E+02  0.10000E+01
   10.5890   3.0978  16.5592   0.1936   2.7209  0.14923E+02  0.14923E+02  0.21850E-04  0.17444E+02  0.13013E-01  0.45392E+00  0.16977E+02  0.10000E+01
   10.5890   3.1021  17.6287   0.2196   3.0852  0.11230E+02  0.11230E+02  0.19201E-04  0.12812E+02  0.64821E-02  0.27542E+00  0.12530E+02  0.10000E+01
   10.5890   3.1041  17.6493   0.2203   3.0943  0.11163E+02  0.11163E+02  0.19251E-04  0.12727E+02  0.63658E-02  0.27199E+00  0.12448E+02  0.10000E+01
   10.5890   3.0539  17.9416   0.2224   3.1451  0.10487E+02  0.10487E+02  0.17791E-04  0.11968E+02  0.59688E-02  0.25943E+00  0.11702E+02  0.10000E+01
   10.5890   3.1522  18.2445   0.2405   3.3559  0.94080E+01  0.94080E+01  0.18467E-04  0.10521E+02  0.38399E-02  0.19033E+00  0.10327E+02  0.10000E+01
   10.5890   3.0981  18.6879   0.2461   3.4592  0.85163E+01  0.85162E+01  0.16871E-04  0.95094E+01  0.33051E-02  0.17114E+00  0.93349E+01  0.10000E+01
   10.5890   3.1189  18.6489   0.2474   3.4680  0.85453E+01  0.85453E+01  0.17182E-04  0.95214E+01  0.32124E-02  0.16768E+00  0.93505E+01  0.10000E+01
   10.5890   3.0495  19.4092   0.2594   3.6703  0.71790E+01  0.71789E+01  0.14929E-04  0.79551E+01  0.23609E-02  0.13521E+00  0.78175E+01  0.10000E+01
   10.5890   3.1043  19.7150   0.2744   3.8537  0.64912E+01  0.64911E+01  0.15083E-04  0.70952E+01  0.16665E-02  0.10580E+00  0.69877E+01  0.10000E+01
   10.5890   3.0966  20.1225   0.2847   4.0030  0.58492E+01  0.58492E+01  0.14227E-04  0.63504E+01  0.13024E-02  0.89221E-01  0.62598E+01  0.10000E+01
   10.5890   3.0478  20.8161   0.2977   4.2132  0.49818E+01  0.49818E+01  0.12798E-04  0.53758E+01  0.95192E-03  0.72102E-01  0.53027E+01  0.10000E+01
   10.5890   3.1400  20.4000   0.2984   4.1707  0.53317E+01  0.53317E+01  0.14475E-04  0.57244E+01  0.95524E-03  0.72184E-01  0.56513E+01  0.10000E+01
   10.5890   3.1037  21.1047   0.3139   4.4089  0.44919E+01  0.44919E+01  0.12981E-04  0.47833E+01  0.66444E-03  0.56350E-01  0.47263E+01  0.10000E+01
   10.5890   3.0943  21.5162   0.3247   4.5666  0.40417E+01  0.40416E+01  0.12267E-04  0.42774E+01  0.51964E-03  0.47650E-01  0.42293E+01  0.10000E+01
