 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   3.0635  15.6913   0.1712   2.4178  0.18972E+02  0.18972E+02  0.23784E-04  0.22731E+02  0.24374E-01  0.71507E+00  0.21992E+02  0.10000E+01
   10.5890   3.0762  16.6059   0.1927   2.7171  0.14810E+02  0.14810E+02  0.21372E-04  0.17341E+02  0.13262E-01  0.45936E+00  0.16869E+02  0.10000E+01
   10.5890   3.0981  16.5585   0.1936   2.7210  0.14925E+02  0.14925E+02  0.21855E-04  0.17445E+02  0.13010E-01  0.45385E+00  0.16979E+02  0.10000E+01
   10.5890   3.1025  17.6306   0.2197   3.0862  0.11223E+02  0.11223E+02  0.19189E-04  0.12803E+02  0.64679E-02  0.27497E+00  0.12521E+02  0.10000E+01
   10.5890   3.1046  17.6481   0.2203   3.0944  0.11165E+02  0.11165E+02  0.19258E-04  0.12728E+02  0.63630E-02  0.27154E+00  0.12450E+02  0.10000E+01
   10.5890   3.0533  17.9440   0.2224   3.1453  0.10482E+02  0.10482E+02  0.17779E-04  0.11963E+02  0.59685E-02  0.25942E+00  0.11697E+02  0.10000E+01
   10.5890   3.1526  18.2432   0.2405   3.3559  0.94101E+01  0.94101E+01  0.18474E-04  0.10523E+02  0.38393E-02  0.19032E+00  0.10329E+02  0.10000E+01
   10.5890   3.0982  18.6900   0.2461   3.4601  0.85113E+01  0.85113E+01  0.16860E-04  0.95033E+01  0.32997E-02  0.17098E+00  0.93290E+01  0.10000E+01
   10.5890   3.1194  18.6467   0.2474   3.4678  0.85488E+01  0.85488E+01  0.17193E-04  0.95251E+01  0.32128E-02  0.16767E+00  0.93542E+01  0.10000E+01
   10.5890   3.0503  19.4067   0.2594   3.6703  0.71815E+01  0.71815E+01  0.14939E-04  0.79574E+01  0.23596E-02  0.13515E+00  0.78199E+01  0.10000E+01
   10.5890   3.1043  19.7199   0.2745   3.8556  0.64828E+01  0.64828E+01  0.15060E-04  0.70854E+01  0.16612E-02  0.10560E+00  0.69782E+01  0.10000E+01
   10.5890   3.0965  20.1264   0.2848   4.0044  0.58435E+01  0.58435E+01  0.14330E-04  0.63437E+01  0.12995E-02  0.89058E-01  0.62533E+01  0.10000E+01
   10.5890   3.0484  20.8173   0.2978   4.2145  0.49789E+01  0.49789E+01  0.12791E-04  0.53720E+01  0.94947E-03  0.71959E-01  0.52991E+01  0.10000E+01
   10.5890   3.1395  20.4020   0.2984   4.1708  0.53301E+01  0.53301E+01  0.14468E-04  0.57228E+01  0.95535E-03  0.72192E-01  0.56497E+01  0.10000E+01
   10.5890   3.1038  21.1078   0.3140   4.4103  0.44879E+01  0.44879E+01  0.12968E-04  0.47788E+01  0.66286E-03  0.56249E-01  0.47219E+01  0.10000E+01
   10.5890   3.0938  21.5206   0.3248   4.5677  0.40379E+01  0.40379E+01  0.12339E-04  0.42735E+01  0.51893E-03  0.47602E-01  0.42254E+01  0.10000E+01
   10.5890   3.0463  22.0703   0.3340   4.7274  0.35767E+01  0.35767E+01  0.11238E-04  0.37729E+01  0.41835E-03  0.41183E-01  0.37313E+01  0.10000E+01
   10.5890   3.1379  21.8009   0.3399   4.7528  0.36511E+01  0.36511E+01  0.12423E-04  0.38220E+01  0.37419E-03  0.38054E-01  0.37835E+01  0.10000E+01
   10.5890   3.1016  22.4112   0.3531   4.9611  0.31538E+01  0.31538E+01  0.11396E-04  0.32819E+01  0.27841E-03  0.31163E-01  0.32505E+01  0.10000E+01
   10.5890   3.0942  22.7041   0.3610   5.0778  0.29220E+01  0.29220E+01  0.11012E-04  0.30284E+01  0.23407E-03  0.27725E-01  0.30004E+01  0.10000E+01
   10.5890   3.1314  23.0993   0.3799   5.3169  0.25492E+01  0.25491E+01  0.10908E-04  0.26111E+01  0.15763E-03  0.21235E-01  0.25898E+01  0.10000E+01
   10.5890   3.1028  23.5223   0.3887   5.4603  0.23065E+01  0.23065E+01  0.10196E-04  0.23546E+01  0.13028E-03  0.18700E-01  0.23357E+01  0.10000E+01
   10.5890   3.0474  24.5211   0.4113   5.8208  0.18081E+01  0.18081E+01  0.89225E-05  0.18292E+01  0.80332E-04  0.13546E-01  0.18156E+01  0.10000E+01
   10.5890   3.1292  24.2647   0.4182   5.8545  0.18179E+01  0.18179E+01  0.97802E-05  0.18267E+01  0.70953E-04  0.12463E-01  0.18142E+01  0.10000E+01
   10.5890   3.0947  25.2120   0.4439   6.2434  0.14092E+01  0.14092E+01  0.87948E-05  0.14008E+01  0.41757E-04  0.87664E-02  0.13920E+01  0.10000E+01
   10.5890   3.1046  26.0480   0.4755   6.6784  0.10727E+01  0.10727E+01  0.83221E-05  0.10507E+01  0.22283E-04  0.58044E-02  0.10448E+01  0.10000E+01
   10.5890   3.0370  26.6589   0.4825   6.8374  0.95349E+00  0.95348E+00  0.74615E-05  0.93352E+00  0.19126E-04  0.52509E-02  0.92825E+00  0.10000E+01
   10.5890   3.1418  26.6806   0.5069   7.0846  0.83185E+00  0.83184E+00  0.81670E-05  0.80262E+00  0.12222E-04  0.39241E-02  0.79869E+00  0.10000E+01
   10.5890   3.0875  27.2698   0.5162   7.2672  0.73055E+00  0.73054E+00  0.75211E-05  0.70359E+00  0.10116E-04  0.34443E-02  0.70014E+00  0.10000E+01
   10.5890   3.1041  28.0550   0.5499   7.7245  0.54040E+00  0.54039E+00  0.73743E-05  0.51298E+00  0.54222E-05  0.22831E-02  0.51069E+00  0.10000E+01
   10.5890   3.0312  28.6714   0.5550   7.8712  0.48500E+00  0.48499E+00  0.66620E-05  0.46071E+00  0.48535E-05  0.21165E-02  0.45859E+00  0.10000E+01
   10.5890   3.1389  28.7492   0.5861   8.1942  0.39206E+00  0.39206E+00  0.74936E-05  0.36641E+00  0.28508E-05  0.14964E-02  0.36492E+00  0.10000E+01
   10.5890   3.0844  29.3337   0.5947   8.3754  0.34408E+00  0.34407E+00  0.69551E-05  0.32112E+00  0.24139E-05  0.13325E-02  0.31978E+00  0.10000E+01
   10.5890   3.0237  30.5545   0.6263   8.8916  0.23726E+00  0.23726E+00  0.64959E-05  0.21926E+00  0.13680E-05  0.90417E-03  0.21835E+00  0.10000E+01
   10.5890   3.1093  30.2343   0.6382   8.9572  0.22528E+00  0.22527E+00  0.74072E-05  0.20662E+00  0.11436E-05  0.81637E-03  0.20580E+00  0.10000E+01
   10.5890   3.0715  31.1198   0.6636   9.3612  0.16620E+00  0.16620E+00  0.73445E-05  0.15119E+00  0.73945E-06  0.60788E-03  0.15058E+00  0.10000E+01
   10.5890   3.1583  30.8988   0.6808   9.4928  0.14795E+00  0.14794E+00  0.86347E-05  0.13334E+00  0.57041E-06  0.52428E-03  0.13281E+00  0.10000E+01
   10.5890   3.0168  32.3594   0.6982   9.9216  0.10764E+00  0.10763E+00  0.76118E-05  0.96855E-01  0.41114E-06  0.41044E-03  0.96444E-01  0.10000E+01
   10.5890   3.1039  31.8613   0.7051   9.9043  0.10707E+00  0.10706E+00  0.87678E-05  0.95816E-01  0.37729E-06  0.39725E-03  0.95418E-01  0.10000E+01
   10.5890   3.0637  32.9156   0.7376  10.4155  0.70252E-01  0.70242E-01  0.98931E-05  0.62213E-01  0.22087E-06  0.28298E-03  0.61930E-01  0.10000E+01
   10.5890   2.8221  34.9192   0.7383  10.7603  0.56472E-01  0.56465E-01  0.72040E-05  0.50423E-01  0.20291E-06  0.25059E-03  0.50172E-01  0.10000E+01
   10.5890   3.1427  32.5944   0.7502  10.4822  0.64351E-01  0.64339E-01  0.12007E-04  0.56570E-01  0.18524E-06  0.26322E-03  0.56306E-01  0.10000E+01
   10.5890   3.1005  33.5659   0.7792  10.9492  0.42751E-01  0.42737E-01  0.14294E-04  0.37231E-01  0.11463E-06  0.20019E-03  0.37031E-01  0.10000E+01
   10.5890   2.8634  35.5719   0.7806  11.3165  0.34056E-01  0.34045E-01  0.10428E-04  0.29888E-01  0.10355E-06  0.17099E-03  0.29717E-01  0.10000E+01
   10.5890   3.1268  34.2612   0.8206  11.4904  0.24823E-01  0.24800E-01  0.22397E-04  0.21254E-01  0.59525E-07  0.15422E-03  0.21100E-01  0.10000E+01
   10.5890   2.9012  36.2516   0.8244  11.8934  0.19186E-01  0.19169E-01  0.17341E-04  0.16529E-01  0.51567E-07  0.12643E-03  0.16403E-01  0.10000E+01
