                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   3.0631  15.6921  0.30008E+02  0.36040E+02  0.81088E-01  0.34966E+02  0.35974E+02  0.81525E-01  0.34834E+02
   10.5890   3.0752  16.6082  0.23513E+02  0.27694E+02  0.41727E-01  0.27010E+02  0.27524E+02  0.41931E-01  0.26799E+02
   10.5890   3.0978  16.5592  0.23705E+02  0.27869E+02  0.40826E-01  0.27195E+02  0.27690E+02  0.41019E-01  0.26975E+02
   10.5890   3.1021  17.6287  0.17917E+02  0.20639E+02  0.18703E-01  0.20234E+02  0.20413E+02  0.18783E-01  0.19984E+02
   10.5890   3.1041  17.6493  0.17812E+02  0.20506E+02  0.18322E-01  0.20107E+02  0.20279E+02  0.18399E-01  0.19856E+02
   10.5890   3.0539  17.9416  0.16738E+02  0.19287E+02  0.17029E-01  0.18907E+02  0.19074E+02  0.17104E-01  0.18671E+02
   10.5890   3.1522  18.2445  0.15055E+02  0.17058E+02  0.10237E-01  0.16781E+02  0.16809E+02  0.10275E-01  0.16515E+02
   10.5890   3.0981  18.6879  0.13639E+02  0.15433E+02  0.85945E-02  0.15185E+02  0.15202E+02  0.86277E-02  0.14938E+02
   10.5890   3.1189  18.6489  0.13687E+02  0.15459E+02  0.83095E-02  0.15215E+02  0.15222E+02  0.83405E-02  0.14963E+02
   10.5890   3.0495  19.4092  0.11516E+02  0.12947E+02  0.57776E-02  0.12751E+02  0.12733E+02  0.58001E-02  0.12526E+02
   10.5890   3.1043  19.7150  0.10431E+02  0.11594E+02  0.37981E-02  0.11442E+02  0.11374E+02  0.38110E-02  0.11212E+02
   10.5890   3.0966  20.1225  0.94094E+01  0.10400E+02  0.28160E-02  0.10272E+02  0.10190E+02  0.28251E-02  0.10053E+02
   10.5890   3.0478  20.8161  0.80239E+01  0.88222E+01  0.19156E-02  0.87191E+01  0.86333E+01  0.19219E-02  0.85239E+01
   10.5890   3.1400  20.4000  0.85880E+01  0.94058E+01  0.19218E-02  0.93024E+01  0.91961E+01  0.19272E-02  0.90864E+01
   10.5890   3.1037  21.1047  0.72446E+01  0.78795E+01  0.12196E-02  0.77991E+01  0.76919E+01  0.12229E-02  0.76067E+01
   10.5890   3.0943  21.5162  0.65237E+01  0.70612E+01  0.89072E-03  0.69934E+01  0.68849E+01  0.89309E-03  0.68130E+01
   10.5890   3.0472  22.0672  0.57787E+01  0.62368E+01  0.67189E-03  0.61784E+01  0.60773E+01  0.67374E-03  0.60153E+01
   10.5890   3.1375  21.8053  0.58936E+01  0.63217E+01  0.57845E-03  0.62676E+01  0.61508E+01  0.57974E-03  0.60935E+01
   10.5890   3.1022  22.4102  0.50991E+01  0.54429E+01  0.39052E-03  0.53987E+01  0.52899E+01  0.39139E-03  0.52431E+01
   10.5890   3.0938  22.7060  0.47255E+01  0.50276E+01  0.30932E-03  0.49884E+01  0.48826E+01  0.30999E-03  0.48409E+01
   10.5890   3.1325  23.0899  0.41351E+01  0.43577E+01  0.17937E-03  0.43276E+01  0.42222E+01  0.17968E-03  0.41903E+01
   10.5890   3.1037  23.5153  0.37406E+01  0.39315E+01  0.13673E-03  0.39051E+01  0.38070E+01  0.13697E-03  0.37790E+01
   10.5890   3.0465  24.5286  0.29266E+01  0.30530E+01  0.67416E-04  0.30340E+01  0.29514E+01  0.67529E-04  0.29312E+01
   10.5890   3.1306  24.2591  0.29487E+01  0.30593E+01  0.55884E-04  0.30418E+01  0.29532E+01  0.55949E-04  0.29345E+01
   10.5890   3.0943  25.2162  0.22843E+01  0.23496E+01  0.24844E-04  0.23373E+01  0.22636E+01  0.24869E-04  0.22505E+01
   10.5890   3.1036  26.0562  0.17394E+01  0.17682E+01  0.92776E-05  0.17600E+01  0.16985E+01  0.92830E-05  0.16899E+01
   10.5890   3.0380  26.6469  0.15528E+01  0.15779E+01  0.73890E-05  0.15705E+01  0.15158E+01  0.73949E-05  0.15080E+01
   10.5890   3.1420  26.6769  0.13536E+01  0.13599E+01  0.36826E-05  0.13543E+01  0.13023E+01  0.36827E-05  0.12965E+01
   10.5890   3.0877  27.2647  0.11897E+01  0.11933E+01  0.28018E-05  0.11884E+01  0.11425E+01  0.28022E-05  0.11374E+01
   10.5890   3.1039  28.0523  0.88119E+00  0.87371E+00  0.12690E-05  0.87046E+00  0.83414E+00  0.12685E-05  0.83069E+00
   10.5890   3.0310  28.6688  0.79100E+00  0.78459E+00  0.11271E-05  0.78159E+00  0.74931E+00  0.11270E-05  0.74612E+00
   10.5890   3.1394  28.7444  0.64043E+00  0.62726E+00  0.70131E-06  0.62510E+00  0.59694E+00  0.70069E-06  0.59465E+00
   10.5890   3.0851  29.3248  0.56302E+00  0.55088E+00  0.61803E-06  0.54896E+00  0.52420E+00  0.61757E-06  0.52216E+00
   10.5890   3.0229  30.5505  0.38959E+00  0.37815E+00  0.42176E-06  0.37682E+00  0.35920E+00  0.42140E-06  0.35779E+00
   10.5890   3.1086  30.2343  0.36962E+00  0.35668E+00  0.37821E-06  0.35547E+00  0.33821E+00  0.37772E-06  0.33692E+00
   10.5890   3.0716  31.1184  0.27302E+00  0.26175E+00  0.28450E-06  0.26082E+00  0.24782E+00  0.28411E-06  0.24683E+00
   10.5890   3.1583  30.8915  0.24425E+00  0.23253E+00  0.24209E-06  0.23170E+00  0.21969E+00  0.24162E-06  0.21881E+00
   10.5890   3.0167  32.3576  0.17764E+00  0.16886E+00  0.19018E-06  0.16820E+00  0.15956E+00  0.18988E-06  0.15887E+00
   10.5890   3.1043  31.8546  0.17706E+00  0.16762E+00  0.18001E-06  0.16697E+00  0.15817E+00  0.17966E-06  0.15748E+00
