 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad   Rad_cor
  0.171210930       2.41784978       15.6913004       3.06349993       30.0126667       35.9772720       1.1987363100051880     
  0.192727029       2.71710801       16.6058998       3.07620001       23.5218830       27.5322914       1.1704969406127930     
  0.193564534       2.72096062       16.5585003       3.09809995       23.7082539       27.6922970       1.1680445671081543     
  0.219677135       3.08621454       17.6306000       3.10249996       17.9058456       20.3988037       1.1392259597778320     
  0.220320791       3.09438920       17.6480999       3.10459995       17.8151302       20.2819386       1.1384670734405518     
  0.222422659       3.14532161       17.9440002       3.05329990       16.7304688       19.0663090       1.1396158933639526     
  0.240482375       3.35589552       18.2432003       3.15260005       15.0587502       16.8120251       1.1164289712905884     
  0.246145979       3.46005797       18.6900005       3.09820008       13.6307211       15.1924114       1.1145713329315186     
  0.247393548       3.46775293       18.6466999       3.11940002       13.6930952       15.2274885       1.1120560169219971     
  0.259442240       3.67028356       19.4067001       3.05029988       11.5203171       12.7371264       1.1056228876113892     
  0.274507791       3.85559583       19.7199001       3.10430002       10.4174986       11.3584995       1.0903289318084717     
  0.284808844       4.00444794       20.1264000       3.09649992       9.40019798       10.1789770       1.0828471183776855     
  0.297837466       4.21451569       20.8173008       3.04839993       8.01916122       8.62734222       1.0758409500122070     
  0.298354417       4.17082548       20.4020004       3.13949990       8.58536816       9.19349861       1.0708333253860474     
  0.313982993       4.41033888       21.1077995       3.10380006       7.23829365       7.68464470       1.0616651773452759     
  0.324752986       4.56771278       21.5205994       3.09380007       6.51775169       6.87853718       1.0553542375564575     
  0.333989561       4.72739792       22.0702991       3.04629993       5.77685976       6.07576561       1.0517419576644897     
  0.339913815       4.75282240       21.8008995       3.13790011       5.89933109       6.15692282       1.0436645746231079     
  0.353092074       4.96113968       22.4111996       3.10159993       5.09960890       5.29072714       1.0374770164489746     
  0.361038774       5.07780838       22.7040997       3.09419990       4.72676325       4.88378620       1.0332199335098267     
  0.379921645       5.31686401       23.0993004       3.13140011       4.12721682       4.21418571       1.0210720300674438     
  0.388678819       5.46027803       23.5223007       3.10279989       3.73566866       3.80198359       1.0177518129348755     
  0.411295652       5.82076454       24.5210991       3.04740000       2.93069172       2.95553112       1.0084756612777710     
  0.418217897       5.85453272       24.2646999       3.12919998       2.94733429       2.95203972       1.0015964508056641     
  0.443946242       6.24343920       25.2119999       3.09470010       2.28635001       2.26561737      0.99093198776245117     
  0.475501239       6.67837954       26.0480003       3.10459995       1.74201035       1.70109606      0.97651314735412598     
  0.482464343       6.83737898       26.6588993       3.03699994       1.54870164       1.51176345      0.97614890336990356     
  0.506946266       7.08463335       26.6805992       3.14179993       1.35227132       1.30098999      0.96207761764526367     
  0.516245544       7.26719522       27.2698002       3.08750010       1.18797898       1.14079022      0.96027809381484985     
  0.549949646       7.72451687       28.0550003       3.10409999      0.880059302      0.833004117      0.94653177261352539     
  0.554986656       7.87118959       28.6714001       3.03119993      0.790004134      0.748287201      0.94719403982162476     
  0.586115360       8.19422054       28.7492008       3.13890004      0.639793038      0.596343219      0.93208771944046021     
  0.594726384       8.37543106       29.3337002       3.08439994      0.561785817      0.523028493      0.93101048469543457     
  0.626316011       8.89164448       30.5545006       3.02370000      0.388278395      0.357925802      0.92182773351669312     
  0.638152361       8.95717335       30.2343006       3.10929990      0.369055063      0.337659746      0.91493052244186401     
  0.663582563       9.36118603       31.1198006       3.07150006      0.272915125      0.247718289      0.90767520666122437     
  0.680774093       9.49281883       30.8987999       3.15829992      0.243402481      0.218901783      0.89934080839157104     
  0.698228776       9.92161274       32.3594017       3.01679993      0.177436441      0.159367666      0.89816761016845703     
  0.705121458       9.90430450       31.8612995       3.10389996      0.176672176      0.157815456      0.89326715469360352     
  0.737557411       10.4155474       32.9155998       3.06369996      0.116519243      0.103054471      0.88444167375564575     
  0.738271296       10.7603436       34.9192009       2.82209992       9.36492905E-02   8.35168064E-02  0.89180392026901245     
  0.750155747       10.4822474       32.5943985       3.14269996      0.107013650       9.39725786E-02  0.87813639640808105     
  0.779155314       10.9491730       33.5658989       3.10050011       7.16341957E-02   6.23630285E-02  0.87057626247406006     
  0.780577540       11.3164635       35.5718994       2.86339998       5.70675693E-02   5.00665754E-02  0.87732094526290894     
  0.820551693       11.4904032       34.2612000       3.12680006       4.23479192E-02   3.62849161E-02  0.85682880878448486     
  0.824404538       11.8933687       36.2515984       2.90120006       3.27894278E-02   2.82705221E-02  0.86218404769897461     
