 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   3.1285  16.2905   0.1900   2.6600  0.15932E+02  0.15932E+02  0.23257E-04  0.18647E+02  0.14436E-01  0.48917E+00  0.18143E+02  0.10000E+01
   10.5890   3.1285  17.5388   0.2200   3.0800  0.11418E+02  0.11418E+02  0.19906E-04  0.13003E+02  0.64451E-02  0.27443E+00  0.12722E+02  0.10000E+01
   10.5890   3.1285  18.7065   0.2500   3.5000  0.83901E+01  0.83900E+01  0.17282E-04  0.93255E+01  0.30175E-02  0.16066E+00  0.91618E+01  0.10000E+01
   10.5890   3.1285  20.1621   0.2900   4.0600  0.57100E+01  0.57100E+01  0.14558E-04  0.61683E+01  0.11576E-02  0.82297E-01  0.60848E+01  0.10000E+01
   10.5890   3.1285  21.5232   0.3300   4.6200  0.39602E+01  0.39602E+01  0.12682E-04  0.41714E+01  0.46495E-03  0.44169E-01  0.41267E+01  0.10000E+01
   10.5890   3.1285  22.4924   0.3600   5.0400  0.30315E+01  0.30315E+01  0.11533E-04  0.31390E+01  0.24115E-03  0.28282E-01  0.31105E+01  0.10000E+01
   10.5890   3.1285  23.2708   0.3850   5.3900  0.24322E+01  0.24322E+01  0.10671E-04  0.24849E+01  0.14158E-03  0.19758E-01  0.24650E+01  0.10000E+01
   10.5890   3.1285  24.6134   0.4300   6.0200  0.16380E+01  0.16380E+01  0.95296E-05  0.16366E+01  0.55798E-04  0.10620E-01  0.16259E+01  0.10000E+01
   10.5890   3.1285  26.0288   0.4800   6.7200  0.10505E+01  0.10505E+01  0.84457E-05  0.10260E+01  0.20514E-04  0.54971E-02  0.10204E+01  0.10000E+01
   10.5890   3.1285  26.8446   0.5100   7.1400  0.80016E+00  0.80015E+00  0.80190E-05  0.77140E+00  0.11496E-04  0.37558E-02  0.76763E+00  0.10000E+01
   10.5890   3.1285  27.8980   0.5500   7.7001  0.55110E+00  0.55109E+00  0.76073E-05  0.52266E+00  0.54509E-05  0.22954E-02  0.52036E+00  0.10000E+01
   10.5890   3.1285  28.9160   0.5900   8.2601  0.37405E+00  0.37405E+00  0.74275E-05  0.34918E+00  0.26543E-05  0.14257E-02  0.34775E+00  0.10000E+01
   10.5890   3.1285  29.9022   0.6300   8.8201  0.24931E+00  0.24930E+00  0.75199E-05  0.22920E+00  0.13213E-05  0.90137E-03  0.22830E+00  0.10000E+01
   10.5890   3.1285  30.8597   0.6700   9.3800  0.16256E+00  0.16256E+00  0.80663E-05  0.14725E+00  0.67557E-06  0.58002E-03  0.14667E+00  0.10000E+01
   10.5890   3.1285  31.5607   0.7000   9.8001  0.11600E+00  0.11599E+00  0.89142E-05  0.10392E+00  0.41297E-06  0.42392E-03  0.10349E+00  0.10000E+01
   10.5890   3.1285  32.4741   0.7400  10.3601  0.72095E-01  0.72084E-01  0.10906E-04  0.63643E-01  0.21687E-06  0.28660E-03  0.63357E-01  0.10000E+01
   10.5890   3.1285  33.3652   0.7800  10.9201  0.43327E-01  0.43312E-01  0.15026E-04  0.37686E-01  0.11419E-06  0.20293E-03  0.37483E-01  0.10000E+01
   10.5890   3.1285  34.2357   0.8200  11.4801  0.25057E-01  0.25034E-01  0.22512E-04  0.21459E-01  0.60089E-07  0.15497E-03  0.21304E-01  0.10000E+01
