 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad   Rad_cor
  0.190001369       2.66003346       16.2905006       3.12849998       25.2918034       29.5949059       1.1701382398605347     
  0.219999358       3.08000755       17.5387993       3.12849998       18.2179794       20.7192402       1.1372963190078735     
  0.249999523       3.50001216       18.7064991       3.12849998       13.4433746       14.9120007       1.1092453002929688     
  0.290001869       4.06004810       20.1620998       3.12849998       9.19020081       9.90071106       1.0773117542266846     
  0.330001593       4.62004709       21.5231991       3.12849998       6.39462137       6.71624708       1.0502963066101074     
  0.359999985       5.04002666       22.4923992       3.12849998       4.90363836       5.06171703       1.0322370529174805     
  0.384999186       5.39001751       23.2707996       3.12849998       3.93866539       4.01184368       1.0185794830322266     
  0.430001110       6.02004766       24.6133995       3.12849998       2.65658259       2.64608955      0.99605017900466919     
  0.480000675       6.72004557       26.0287991       3.12849998       1.70619869       1.66133261      0.97370404005050659     
  0.509999990       7.14003849       26.8446007       3.12849998       1.30088794       1.25061309      0.96135342121124268     
  0.550002098       7.70007038       27.8980007       3.12849998      0.897495925      0.848705411      0.94563704729080200     
  0.590003192       8.26008892       28.9160004       3.12849998      0.610552847      0.568530500      0.93117326498031616     
  0.630001962       8.82007504       29.9022007       3.12849998      0.408133864      0.374352962      0.91723084449768066     
  0.669999599       9.38004494       30.8596992       3.12849998      0.267127603      0.241418406      0.90375685691833496     
  0.700002491       9.80008698       31.5606995       3.12849998      0.191285893      0.171042949      0.89417439699172974     
  0.740001142       10.3600712       32.4740982       3.12849998      0.119640157      0.105480783      0.88165032863616943     
  0.780001163       10.9200754       33.3652000       3.12849998       7.26217851E-02   6.31446391E-02  0.86949998140335083     
  0.819999576       11.4800558       34.2356987       3.12849998       4.27334607E-02   3.66209112E-02  0.85696107149124146     
