 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad   Rad_cor
  0.190001369       2.66003346       16.2905006       3.12849998       9.02159691       10.9584789       1.2146939039230347     
  0.219999358       3.08000755       17.5387993       3.12849998       6.58474588       7.73819685       1.1751701831817627     
  0.249999523       3.50001216       18.7064991       3.12849998       4.92424250       5.62352896       1.1420089006423950     
  0.290001869       4.06004810       20.1620998       3.12849998       3.42723012       3.78673887       1.1048977375030518     
  0.330001593       4.62004709       21.5231991       3.12849998       2.42792702       2.60664439       1.0736089944839478     
  0.359999985       5.04002666       22.4923992       3.12849998       1.88690674       1.98707044       1.0530835390090942     
  0.384999186       5.39001751       23.2707996       3.12849998       1.53236985       1.58967817       1.0373984575271606     
  0.430001110       6.02004766       24.6133995       3.12849998       1.05368721       1.06615472       1.0118322372436523     
  0.480000675       6.72004557       26.0287991       3.12849998      0.690497220      0.681052327      0.98632162809371948     
  0.509999990       7.14003849       26.8446007       3.12849998      0.532363534      0.517638326      0.97233992815017700     
  0.550002098       7.70007038       27.8980007       3.12849998      0.372212291      0.355313987      0.95460033416748047     
  0.590003192       8.26008892       28.9160004       3.12849998      0.256005168      0.240074217      0.93777096271514893     
  0.630001962       8.82007504       29.9022007       3.12849998      0.172433406      0.158911154      0.92157983779907227     
  0.669999599       9.38004494       30.8596992       3.12849998      0.113136269      0.102496386      0.90595513582229614     
  0.700002491       9.80008698       31.5606995       3.12849998       8.07494074E-02   7.22445622E-02  0.89467608928680420     
  0.740001142       10.3600712       32.4740982       3.12849998       4.97410111E-02   4.37887162E-02  0.88033425807952881     
  0.780001163       10.9200754       33.3652000       3.12849998       2.93180980E-02   2.54335850E-02  0.86750459671020508     
  0.819999576       11.4800558       34.2356987       3.12849998       1.63149312E-02   1.40271373E-02  0.85977298021316528     
