 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   3.1285  16.2905   0.1900   2.6600  0.25292E+02  0.25291E+02  0.10388E-02  0.29595E+02  0.45998E-01  0.72731E+00  0.28822E+02  0.10002E+01
   10.5890   3.1285  17.5388   0.2200   3.0800  0.18218E+02  0.18217E+02  0.55385E-03  0.20719E+02  0.18656E-01  0.40892E+00  0.20292E+02  0.10003E+01
   10.5890   3.1285  18.7065   0.2500   3.5000  0.13443E+02  0.13443E+02  0.27522E-03  0.14912E+02  0.77487E-02  0.23933E+00  0.14665E+02  0.10003E+01
   10.5890   3.1285  20.1621   0.2900   4.0600  0.91902E+01  0.91901E+01  0.84762E-04  0.99007E+01  0.24442E-02  0.12309E+00  0.97752E+01  0.10004E+01
   10.5890   3.1285  21.5232   0.3300   4.6200  0.63946E+01  0.63946E+01  0.49004E-05  0.67162E+01  0.77257E-03  0.65846E-01  0.66496E+01  0.10005E+01
   10.5890   3.1285  22.4924   0.3600   5.0400  0.49036E+01  0.49036E+01 -0.87386E-05  0.50617E+01  0.32246E-03  0.42170E-01  0.50192E+01  0.10006E+01
   10.5890   3.1285  23.2708   0.3850   5.3900  0.39387E+01  0.39387E+01 -0.10991E-04  0.40118E+01  0.15369E-03  0.29471E-01  0.39822E+01  0.10006E+01
   10.5890   3.1285  24.6134   0.4300   6.0200  0.26566E+01  0.26566E+01 -0.63464E-05  0.26461E+01  0.38920E-04  0.15833E-01  0.26302E+01  0.10008E+01
   10.5890   3.1285  26.0288   0.4800   6.7200  0.17062E+01  0.17062E+01  0.88253E-05  0.16613E+01  0.81623E-05  0.82069E-02  0.16531E+01  0.10010E+01
   10.5890   3.1285  26.8446   0.5100   7.1400  0.13009E+01  0.13009E+01  0.23318E-04  0.12506E+01  0.33559E-05  0.56247E-02  0.12450E+01  0.10011E+01
   10.5890   3.1285  27.8980   0.5500   7.7001  0.89750E+00  0.89745E+00  0.42591E-04  0.84871E+00  0.12721E-05  0.34585E-02  0.84525E+00  0.10013E+01
   10.5890   3.1285  28.9160   0.5900   8.2601  0.61055E+00  0.61049E+00  0.60991E-04  0.56853E+00  0.66248E-06  0.21808E-02  0.56635E+00  0.10015E+01
   10.5890   3.1285  29.9022   0.6300   8.8201  0.40813E+00  0.40806E+00  0.78378E-04  0.37435E+00  0.41365E-06  0.14138E-02  0.37294E+00  0.10017E+01
   10.5890   3.1285  30.8597   0.6700   9.3800  0.26713E+00  0.26703E+00  0.95105E-04  0.24142E+00  0.26891E-06  0.94841E-03  0.24047E+00  0.10020E+01
   10.5890   3.1285  31.5607   0.7000   9.8001  0.19129E+00  0.19118E+00  0.10762E-03  0.17104E+00  0.19180E-06  0.72340E-03  0.17032E+00  0.10023E+01
   10.5890   3.1285  32.4741   0.7400  10.3601  0.11964E+00  0.11952E+00  0.12503E-03  0.10548E+00  0.11696E-06  0.52834E-03  0.10495E+00  0.10026E+01
   10.5890   3.1285  33.3652   0.7800  10.9201  0.72622E-01  0.72477E-01  0.14437E-03  0.63145E-01  0.67257E-07  0.41085E-03  0.62734E-01  0.10030E+01
   10.5890   3.1285  34.2357   0.8200  11.4801  0.42733E-01  0.42566E-01  0.16701E-03  0.36621E-01  0.36971E-07  0.34272E-03  0.36278E-01  0.10034E+01
