 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   3.0626  15.6945   0.1712   2.4181  0.18959E+02  0.18959E+02  0.23759E-04  0.22717E+02  0.24371E-01  0.71523E+00  0.21978E+02  0.10000E+01
   10.5890   3.0766  16.6053   0.1927   2.7173  0.14811E+02  0.14811E+02  0.21376E-04  0.17342E+02  0.13255E-01  0.45931E+00  0.16869E+02  0.10000E+01
   10.5890   3.0978  16.5609   0.1936   2.7215  0.14916E+02  0.14916E+02  0.21839E-04  0.17435E+02  0.12999E-01  0.45353E+00  0.16969E+02  0.10000E+01
   10.5890   3.1033  17.6244   0.2196   3.0849  0.11239E+02  0.11239E+02  0.19226E-04  0.12821E+02  0.64812E-02  0.27551E+00  0.12539E+02  0.10000E+01
   10.5890   3.1044  17.6481   0.2203   3.0942  0.11166E+02  0.11166E+02  0.19258E-04  0.12730E+02  0.63661E-02  0.27210E+00  0.12451E+02  0.10000E+01
   10.5890   3.0529  17.9445   0.2224   3.1451  0.10482E+02  0.10482E+02  0.17777E-04  0.11963E+02  0.59725E-02  0.25946E+00  0.11697E+02  0.10000E+01
   10.5890   3.1519  18.2412   0.2404   3.3544  0.94171E+01  0.94171E+01  0.18487E-04  0.10532E+02  0.38512E-02  0.19075E+00  0.10338E+02  0.10000E+01
   10.5890   3.0982  18.6906   0.2462   3.4603  0.85100E+01  0.85100E+01  0.16857E-04  0.95017E+01  0.32984E-02  0.17093E+00  0.93275E+01  0.10000E+01
   10.5890   3.1196  18.6428   0.2473   3.4665  0.85570E+01  0.85570E+01  0.17213E-04  0.95347E+01  0.32191E-02  0.16794E+00  0.93636E+01  0.10000E+01
   10.5890   3.0501  19.4091   0.2595   3.6709  0.71776E+01  0.71775E+01  0.14928E-04  0.79529E+01  0.23573E-02  0.13503E+00  0.78155E+01  0.10000E+01
   10.5890   3.1040  19.7200   0.2745   3.8553  0.64834E+01  0.64834E+01  0.15060E-04  0.70864E+01  0.16625E-02  0.10569E+00  0.69790E+01  0.10000E+01
   10.5890   3.0973  20.1190   0.2847   4.0026  0.58529E+01  0.58529E+01  0.14241E-04  0.63541E+01  0.13028E-02  0.89214E-01  0.62636E+01  0.10000E+01
   10.5890   3.0476  20.8205   0.2978   4.2147  0.49766E+01  0.49765E+01  0.12781E-04  0.53698E+01  0.94974E-03  0.71978E-01  0.52969E+01  0.10000E+01
   10.5890   3.1388  20.4026   0.2983   4.1701  0.53309E+01  0.53309E+01  0.14358E-04  0.57242E+01  0.95693E-03  0.72253E-01  0.56510E+01  0.10000E+01
   10.5890   3.1048  21.1010   0.3139   4.4089  0.44939E+01  0.44938E+01  0.12992E-04  0.47850E+01  0.66385E-03  0.56305E-01  0.47280E+01  0.10000E+01
   10.5890   3.0939  21.5210   0.3248   4.5680  0.40373E+01  0.40373E+01  0.12337E-04  0.42727E+01  0.51863E-03  0.47581E-01  0.42246E+01  0.10000E+01
   10.5890   3.1378  21.8012   0.3399   4.7528  0.36510E+01  0.36510E+01  0.12422E-04  0.38219E+01  0.37423E-03  0.38059E-01  0.37835E+01  0.10000E+01
   10.5890   3.1010  22.4172   0.3532   4.9628  0.31498E+01  0.31498E+01  0.11377E-04  0.32776E+01  0.27783E-03  0.31117E-01  0.32462E+01  0.10000E+01
   10.5890   3.1307  23.1029   0.3799   5.3173  0.25478E+01  0.25478E+01  0.10899E-04  0.26098E+01  0.15762E-03  0.21233E-01  0.25885E+01  0.10000E+01
