 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   3.0635  15.6913   0.1712   2.4178  0.30013E+02  0.30011E+02  0.13954E-02  0.35977E+02  0.81495E-01  0.10581E+01  0.34838E+02  0.10002E+01
   10.5890   3.0762  16.6059   0.1927   2.7171  0.23522E+02  0.23521E+02  0.92314E-03  0.27532E+02  0.41893E-01  0.68262E+00  0.26808E+02  0.10002E+01
   10.5890   3.0981  16.5585   0.1936   2.7210  0.23708E+02  0.23707E+02  0.93176E-03  0.27692E+02  0.41009E-01  0.67391E+00  0.26977E+02  0.10002E+01
   10.5890   3.1025  17.6306   0.2197   3.0862  0.17906E+02  0.17905E+02  0.54052E-03  0.20399E+02  0.18736E-01  0.40961E+00  0.19970E+02  0.10003E+01
   10.5890   3.1046  17.6481   0.2203   3.0944  0.17815E+02  0.17815E+02  0.53431E-03  0.20282E+02  0.18390E-01  0.40491E+00  0.19859E+02  0.10003E+01
   10.5890   3.0533  17.9440   0.2224   3.1453  0.16730E+02  0.16730E+02  0.47949E-03  0.19066E+02  0.17103E-01  0.38650E+00  0.18663E+02  0.10003E+01
   10.5890   3.1526  18.2432   0.2405   3.3559  0.15059E+02  0.15058E+02  0.35750E-03  0.16812E+02  0.10273E-01  0.28371E+00  0.16518E+02  0.10003E+01
   10.5890   3.0982  18.6900   0.2461   3.4601  0.13631E+02  0.13630E+02  0.29193E-03  0.15192E+02  0.86113E-02  0.25470E+00  0.14929E+02  0.10003E+01
   10.5890   3.1194  18.6467   0.2474   3.4678  0.13693E+02  0.13693E+02  0.29045E-03  0.15227E+02  0.83418E-02  0.25004E+00  0.14969E+02  0.10003E+01
   10.5890   3.0503  19.4067   0.2594   3.6703  0.11520E+02  0.11520E+02  0.19630E-03  0.12737E+02  0.57961E-02  0.20133E+00  0.12530E+02  0.10003E+01
   10.5890   3.1043  19.7199   0.2745   3.8556  0.10417E+02  0.10417E+02  0.13695E-03  0.11358E+02  0.37962E-02  0.15761E+00  0.11197E+02  0.10004E+01
   10.5890   3.0965  20.1264   0.2848   4.0044  0.94002E+01  0.94001E+01  0.97807E-04  0.10179E+02  0.28173E-02  0.13304E+00  0.10043E+02  0.10004E+01
   10.5890   3.0484  20.8173   0.2978   4.2145  0.80192E+01  0.80191E+01  0.57108E-04  0.86273E+01  0.19157E-02  0.10727E+00  0.85182E+01  0.10004E+01
   10.5890   3.1395  20.4020   0.2984   4.1708  0.85854E+01  0.85853E+01  0.62171E-04  0.91935E+01  0.19275E-02  0.10773E+00  0.90838E+01  0.10004E+01
   10.5890   3.1038  21.1078   0.3140   4.4103  0.72383E+01  0.72383E+01  0.27240E-04  0.76846E+01  0.12193E-02  0.83881E-01  0.75995E+01  0.10004E+01
   10.5890   3.0938  21.5206   0.3248   4.5677  0.65178E+01  0.65177E+01  0.11045E-04  0.68785E+01  0.89151E-03  0.70978E-01  0.68067E+01  0.10005E+01
   10.5890   3.0463  22.0703   0.3340   4.7274  0.57769E+01  0.57769E+01  0.75277E-06  0.60758E+01  0.67449E-03  0.61327E-01  0.60138E+01  0.10005E+01
   10.5890   3.1379  21.8009   0.3399   4.7528  0.58993E+01  0.58993E+01 -0.25979E-05  0.61569E+01  0.58105E-03  0.56799E-01  0.60995E+01  0.10005E+01
   10.5890   3.1016  22.4112   0.3531   4.9611  0.50996E+01  0.50996E+01 -0.68171E-05  0.52907E+01  0.39208E-03  0.46474E-01  0.52439E+01  0.10005E+01
   10.5890   3.0942  22.7041   0.3610   5.0778  0.47268E+01  0.47268E+01 -0.84402E-05  0.48838E+01  0.30996E-03  0.41331E-01  0.48421E+01  0.10006E+01
   10.5890   3.1314  23.0993   0.3799   5.3169  0.41272E+01  0.41272E+01 -0.10961E-04  0.42142E+01  0.17900E-03  0.31684E-01  0.41823E+01  0.10006E+01
   10.5890   3.1028  23.5223   0.3887   5.4603  0.37357E+01  0.37357E+01 -0.10510E-04  0.38020E+01  0.13665E-03  0.27870E-01  0.37740E+01  0.10006E+01
   10.5890   3.0474  24.5211   0.4113   5.8208  0.29307E+01  0.29307E+01 -0.81119E-05  0.29555E+01  0.67706E-04  0.20176E-01  0.29353E+01  0.10007E+01
   10.5890   3.1292  24.2647   0.4182   5.8545  0.29473E+01  0.29473E+01 -0.82771E-05  0.29520E+01  0.56056E-04  0.18578E-01  0.29334E+01  0.10007E+01
   10.5890   3.0947  25.2120   0.4439   6.2434  0.22864E+01  0.22864E+01 -0.34956E-05  0.22656E+01  0.24922E-04  0.13057E-01  0.22525E+01  0.10008E+01
   10.5890   3.1046  26.0480   0.4755   6.6784  0.17420E+01  0.17420E+01  0.64559E-05  0.17011E+01  0.93084E-05  0.86524E-02  0.16924E+01  0.10009E+01
   10.5890   3.0370  26.6589   0.4825   6.8374  0.15487E+01  0.15487E+01  0.87281E-05  0.15118E+01  0.73464E-05  0.78138E-02  0.15039E+01  0.10010E+01
   10.5890   3.1418  26.6806   0.5069   7.0846  0.13523E+01  0.13522E+01  0.22240E-04  0.13010E+01  0.36729E-05  0.58604E-02  0.12951E+01  0.10011E+01
   10.5890   3.0875  27.2698   0.5162   7.2672  0.11880E+01  0.11880E+01  0.24907E-04  0.11408E+01  0.27913E-05  0.51562E-02  0.11356E+01  0.10011E+01
   10.5890   3.1041  28.0550   0.5499   7.7245  0.88006E+00  0.88002E+00  0.41180E-04  0.83300E+00  0.12647E-05  0.34372E-02  0.82957E+00  0.10013E+01
   10.5890   3.0312  28.6714   0.5550   7.8712  0.79000E+00  0.78996E+00  0.39397E-04  0.74829E+00  0.11238E-05  0.31761E-02  0.74511E+00  0.10013E+01
   10.5890   3.1389  28.7492   0.5861   8.1942  0.63979E+00  0.63973E+00  0.60084E-04  0.59634E+00  0.70003E-06  0.22866E-02  0.59406E+00  0.10015E+01
   10.5890   3.0844  29.3337   0.5947   8.3754  0.56179E+00  0.56173E+00  0.59469E-04  0.52303E+00  0.61618E-06  0.20372E-02  0.52099E+00  0.10015E+01
   10.5890   3.0237  30.5545   0.6263   8.8916  0.38828E+00  0.38821E+00  0.66784E-04  0.35793E+00  0.41967E-06  0.14089E-02  0.35652E+00  0.10018E+01
   10.5890   3.1093  30.2343   0.6382   8.9572  0.36906E+00  0.36898E+00  0.79753E-04  0.33766E+00  0.37696E-06  0.12884E-02  0.33637E+00  0.10018E+01
   10.5890   3.0715  31.1198   0.6636   9.3612  0.27292E+00  0.27283E+00  0.85689E-04  0.24772E+00  0.28401E-06  0.98024E-03  0.24674E+00  0.10020E+01
   10.5890   3.1583  30.8988   0.6808   9.4928  0.24340E+00  0.24330E+00  0.10361E-03  0.21890E+00  0.24078E-06  0.87257E-03  0.21803E+00  0.10021E+01
   10.5890   3.0168  32.3594   0.6982   9.9216  0.17744E+00  0.17734E+00  0.92156E-04  0.15937E+00  0.18965E-06  0.68797E-03  0.15868E+00  0.10023E+01
   10.5890   3.1039  31.8613   0.7051   9.9043  0.17667E+00  0.17657E+00  0.10626E-03  0.15782E+00  0.17929E-06  0.68211E-03  0.15713E+00  0.10023E+01
   10.5890   3.0637  32.9156   0.7376  10.4155  0.11652E+00  0.11641E+00  0.11374E-03  0.10305E+00  0.11828E-06  0.51303E-03  0.10254E+00  0.10026E+01
   10.5890   2.8221  34.9192   0.7383  10.7603  0.93649E-01  0.93566E-01  0.82873E-04  0.83517E-01  0.10884E-06  0.43575E-03  0.83081E-01  0.10028E+01
   10.5890   3.1427  32.5944   0.7502  10.4822  0.10701E+00  0.10688E+00  0.13217E-03  0.93973E-01  0.10266E-06  0.49801E-03  0.93474E-01  0.10027E+01
   10.5890   3.1005  33.5659   0.7792  10.9492  0.71634E-01  0.71495E-01  0.13870E-03  0.62363E-01  0.67417E-07  0.40279E-03  0.61960E-01  0.10030E+01
   10.5890   2.8634  35.5719   0.7806  11.3165  0.57068E-01  0.56966E-01  0.10198E-03  0.50067E-01  0.60931E-07  0.32865E-03  0.49738E-01  0.10032E+01
   10.5890   3.1268  34.2612   0.8206  11.4904  0.42348E-01  0.42181E-01  0.16697E-03  0.36285E-01  0.36635E-07  0.34145E-03  0.35943E-01  0.10034E+01
   10.5890   2.9012  36.2516   0.8244  11.8934  0.32789E-01  0.32664E-01  0.12586E-03  0.28271E-01  0.31760E-07  0.26997E-03  0.28001E-01  0.10037E+01
