 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   2.9889  32.0228   0.6753   9.6317  0.13343E+00  0.13342E+00  0.68042E-05  0.12116E+00  0.59395E-06  0.52533E-03  0.12063E+00  0.10000E+01
   10.5890   3.0075  32.2642   0.6912   9.8345  0.11329E+00  0.11329E+00  0.73060E-05  0.10224E+00  0.45954E-06  0.44562E-03  0.10179E+00  0.10000E+01
   10.5890   3.0307  32.5428   0.7105  10.0776  0.92498E-01  0.92490E-01  0.82477E-05  0.82848E-01  0.33816E-06  0.36805E-03  0.82480E-01  0.10000E+01
   10.5890   3.0539  32.8223   0.7302  10.3251  0.74685E-01  0.74676E-01  0.93432E-05  0.66389E-01  0.24774E-06  0.30614E-03  0.66083E-01  0.10000E+01
   10.5890   3.0763  33.1006   0.7500  10.5730  0.59825E-01  0.59814E-01  0.10869E-04  0.52781E-01  0.18178E-06  0.25652E-03  0.52525E-01  0.10000E+01
   10.5890   3.0926  33.4184   0.7697  10.8282  0.47345E-01  0.47332E-01  0.13030E-04  0.41464E-01  0.13299E-06  0.21748E-03  0.41247E-01  0.10000E+01
   10.5890   3.1022  33.7810   0.7895  11.0919  0.37007E-01  0.36991E-01  0.15280E-04  0.32174E-01  0.97146E-07  0.18688E-03  0.31987E-01  0.10000E+01
   10.5890   3.1124  34.1319   0.8092  11.3539  0.28737E-01  0.28717E-01  0.19512E-04  0.24793E-01  0.70964E-07  0.16461E-03  0.24629E-01  0.10000E+01
   10.5890   3.1341  34.3821   0.8289  11.5962  0.22395E-01  0.22370E-01  0.24968E-04  0.19156E-01  0.52203E-07  0.15010E-03  0.19006E-01  0.10000E+01
   10.5890   3.1609  34.5773   0.8483  11.8245  0.17486E-01  0.17453E-01  0.32859E-04  0.14818E-01  0.38737E-07  0.14270E-03  0.14675E-01  0.10000E+01
