 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   2.9780  23.9308   0.3796   5.4216  0.30796E+01  0.30796E+01 -0.61001E-05  0.31549E+01  0.17345E-03  0.23861E-01  0.31308E+01  0.10007E+01
   10.5890   3.0081  24.1893   0.3932   5.5936  0.27877E+01  0.27877E+01 -0.63517E-05  0.28304E+01  0.11621E-03  0.19603E-01  0.28107E+01  0.10007E+01
   10.5890   3.0431  24.5370   0.4110   5.8200  0.24383E+01  0.24383E+01 -0.57539E-05  0.24513E+01  0.68234E-04  0.15405E-01  0.24358E+01  0.10008E+01
   10.5890   3.0794  24.9025   0.4303   6.0634  0.21066E+01  0.21066E+01 -0.41521E-05  0.20952E+01  0.38036E-04  0.11868E-01  0.20833E+01  0.10008E+01
   10.5890   3.0959  25.3709   0.4497   6.3235  0.17867E+01  0.17867E+01 -0.16708E-05  0.17604E+01  0.20809E-04  0.91458E-02  0.17512E+01  0.10009E+01
   10.5890   3.0991  25.9158   0.4696   6.6002  0.14915E+01  0.14915E+01  0.26672E-05  0.14567E+01  0.11170E-04  0.70267E-02  0.14497E+01  0.10010E+01
   10.5890   3.1087  26.3959   0.4890   6.8638  0.12553E+01  0.12553E+01  0.90409E-05  0.12156E+01  0.61657E-05  0.54689E-02  0.12101E+01  0.10011E+01
   10.5890   3.1439  26.7090   0.5085   7.1042  0.10753E+01  0.10753E+01  0.16341E-04  0.10316E+01  0.35190E-05  0.42977E-02  0.10273E+01  0.10011E+01
   10.5890   3.1817  26.9416   0.5261   7.3131  0.93779E+00  0.93777E+00  0.23702E-04  0.89230E+00  0.22224E-05  0.34827E-02  0.88881E+00  0.10012E+01
   10.5890   3.2004  27.2529   0.5426   7.5238  0.81191E+00  0.81188E+00  0.30462E-04  0.76686E+00  0.15155E-05  0.28597E-02  0.76400E+00  0.10013E+01
