                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9914  26.2012  0.11511E+01  0.11811E+01  0.31585E-04  0.11742E+01  0.11406E+01  0.31654E-04  0.11332E+01
   10.5890   3.0186  26.4687  0.10274E+01  0.10475E+01  0.23500E-04  0.10418E+01  0.10099E+01  0.23537E-04  0.10038E+01
   10.5890   3.0500  26.8082  0.88719E+00  0.89763E+00  0.16321E-04  0.89322E+00  0.86373E+00  0.16333E-04  0.85892E+00
   10.5890   3.0814  27.1478  0.76066E+00  0.76375E+00  0.11304E-04  0.76029E+00  0.73342E+00  0.11303E-04  0.72964E+00
   10.5890   3.0964  27.5730  0.64278E+00  0.64103E+00  0.78838E-05  0.63830E+00  0.61446E+00  0.78776E-05  0.61150E+00
   10.5890   3.1009  28.0676  0.53431E+00  0.52933E+00  0.54579E-05  0.52720E+00  0.50653E+00  0.54502E-05  0.50421E+00
   10.5890   3.1111  28.5096  0.44545E+00  0.43841E+00  0.38226E-05  0.43672E+00  0.41881E+00  0.38149E-05  0.41697E+00
   10.5890   3.1404  28.8047  0.37710E+00  0.36865E+00  0.27309E-05  0.36730E+00  0.35152E+00  0.27234E-05  0.35005E+00
   10.5890   3.1783  29.0071  0.32333E+00  0.31402E+00  0.19967E-05  0.31292E+00  0.29888E+00  0.19898E-05  0.29768E+00
   10.5890   3.2006  29.2552  0.27829E+00  0.26884E+00  0.15122E-05  0.26792E+00  0.25550E+00  0.15061E-05  0.25449E+00
