                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9430  28.2581  0.83514E+00  0.83774E+00  0.25687E-05  0.83432E+00  0.80447E+00  0.25710E-05  0.80079E+00
   10.5890   2.9970  28.3330  0.74878E+00  0.74604E+00  0.17475E-05  0.74322E+00  0.71513E+00  0.17483E-05  0.71209E+00
   10.5890   3.0240  28.6144  0.64702E+00  0.64068E+00  0.12119E-05  0.63839E+00  0.61317E+00  0.12120E-05  0.61070E+00
   10.5890   3.0516  28.9326  0.54695E+00  0.53802E+00  0.86639E-06  0.53619E+00  0.51404E+00  0.86619E-06  0.51207E+00
   10.5890   3.0794  29.2506  0.45828E+00  0.44791E+00  0.65419E-06  0.44645E+00  0.42722E+00  0.65385E-06  0.42564E+00
   10.5890   3.0955  29.6291  0.37994E+00  0.36911E+00  0.51621E-06  0.36793E+00  0.35152E+00  0.51580E-06  0.35025E+00
   10.5890   3.0993  30.0927  0.30919E+00  0.29870E+00  0.41361E-06  0.29775E+00  0.28407E+00  0.41318E-06  0.28304E+00
   10.5890   3.1101  30.4936  0.25247E+00  0.24259E+00  0.33570E-06  0.24181E+00  0.23039E+00  0.33528E-06  0.22955E+00
   10.5890   3.1362  30.7733  0.20814E+00  0.19884E+00  0.27387E-06  0.19819E+00  0.18856E+00  0.27346E-06  0.18786E+00
   10.5890   3.1706  30.9778  0.17253E+00  0.16385E+00  0.22336E-06  0.16329E+00  0.15514E+00  0.22294E-06  0.15454E+00
   10.5890   3.1968  31.1818  0.14505E+00  0.13713E+00  0.18544E-06  0.13664E+00  0.12967E+00  0.18504E-06  0.12915E+00
   10.5890   3.2105  31.4849  0.11925E+00  0.11219E+00  0.14967E-06  0.11176E+00  0.10596E+00  0.14931E-06  0.10551E+00
