 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.456759036       6.51234531       26.2080002       2.99119997       1.88168144       1.86571050    
  0.471618772       6.70066977       26.4715004       3.01780009       1.68561471       1.65814042    
  0.490643501       6.94178295       26.8092995       3.04949999       1.45907271       1.42132199    
  0.510207355       7.18870687       27.1497993       3.08069992       1.25362623       1.20901728    
  0.529724002       7.44868183       27.5771008       3.09579992       1.06057072       1.01425946    
  0.549535990       7.72159433       28.0625000       3.10130000      0.884867370      0.839165866    
  0.569250345       7.98749352       28.5028992       3.11170006      0.739138842      0.695107877    
  0.588599980       8.22630501       28.7954006       3.14129996      0.626925528      0.584503591    
  0.607318461       8.44893932       29.0298996       3.17549992      0.534843683      0.494466990    
  0.623553574       8.64636612       29.2604008       3.19980001      0.462264270      0.424376547    
