 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.456568658       6.50945997       26.2012005       2.99140000       1.15106773       1.14060950    
  0.471695572       6.70105314       26.4687004       3.01859999       1.02737975       1.00991416    
  0.490717024       6.94236231       26.8082008       3.04999995      0.887192130      0.863726437    
  0.510297179       7.18930197       27.1478004       3.08139992      0.760660946      0.733421147    
  0.529714763       7.44795465       27.5730000       3.09640002      0.642777503      0.614462018    
  0.549631476       7.72334909       28.0676003       3.10089993      0.534314811      0.506532907    
  0.569356918       7.98962975       28.5095997       3.11109996      0.445448428      0.418805301    
  0.588732183       8.22914791       28.8047009       3.14039993      0.377096862      0.351517409    
  0.607149243       8.44339466       29.0070992       3.17829990      0.323329508      0.298884124    
  0.623560071       8.64552116       29.2551994       3.20059991      0.278294235      0.255498141    
