 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.379596174       5.42158175       23.9307995       2.97799993       3.07959652       3.15486073    
  0.393192351       5.59355927       24.1893005       3.00810003       2.78769660       2.83042765    
  0.411005646       5.81997681       24.5370007       3.04310012       2.43830681       2.45126367    
  0.430264026       6.06337261       24.9025002       3.07940006       2.10663390       2.09523869    
  0.449714035       6.32354212       25.3708992       3.09590006       1.78674304       1.76039922    
  0.469590306       6.60020733       25.9158001       3.09910011       1.49151802       1.45670176    
  0.488973320       6.86383200       26.3959007       3.10870004       1.25527000       1.21559727    
  0.508489370       7.10419464       26.7089996       3.14389992       1.07529902       1.03159523    
  0.526109874       7.31305504       26.9416008       3.18169999      0.937791824      0.892297685    
  0.542639196       7.52377367       27.2528992       3.20040011      0.811912179      0.766862452    
