 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.517687917       7.42787790       28.2581005       2.94300008      0.835144877      0.804470301    
  0.533697009       7.60349798       28.3330002       2.99699998      0.748784781      0.715126336    
  0.550990224       7.82195425       28.6144009       3.02399993      0.647019029      0.613165677    
  0.570269465       8.06610966       28.9326000       3.05159998      0.546953082      0.514037848    
  0.590082943       8.31557560       29.2506008       3.07940006      0.458278716      0.427216977    
  0.609579563       8.57190895       29.6291008       3.09549999      0.379940420      0.351519972    
  0.629451513       8.84685898       30.0926991       3.09929991      0.309192896      0.284069240    
  0.649121225       9.11015892       30.4936008       3.11010003      0.252470464      0.230389819    
  0.668673873       9.35182190       30.7733002       3.13619995      0.208139494      0.188561395    
  0.687977731       9.57738781       30.9778004       3.17059994      0.172525212      0.155135244    
  0.705091834       9.78096771       31.1818008       3.19679999      0.145047292      0.129669309    
  0.722936690       10.0099249       31.4848995       3.21050000      0.119250737      0.105963260    
