                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9885  32.0287  0.17022E+00  0.16295E+00  0.24424E-06  0.16238E+00  0.15468E+00  0.24400E-06  0.15408E+00
   10.5890   3.0075  32.2622  0.14481E+00  0.13799E+00  0.20562E-06  0.13750E+00  0.13085E+00  0.20537E-06  0.13032E+00
   10.5890   3.0305  32.5432  0.11823E+00  0.11207E+00  0.16490E-06  0.11165E+00  0.10612E+00  0.16465E-06  0.10567E+00
   10.5890   3.0528  32.8301  0.95618E-01  0.90138E-01  0.12996E-06  0.89776E-01  0.85230E-01  0.12973E-06  0.84844E-01
   10.5890   3.0759  33.1035  0.77019E-01  0.72200E-01  0.10094E-06  0.71881E-01  0.68167E-01  0.10073E-06  0.67829E-01
   10.5890   3.0922  33.4195  0.61481E-01  0.57298E-01  0.77252E-07  0.57013E-01  0.54017E-01  0.77070E-07  0.53716E-01
   10.5890   3.0980  33.8156  0.48168E-01  0.44645E-01  0.58027E-07  0.44387E-01  0.42030E-01  0.57877E-07  0.41760E-01
   10.5890   3.1102  34.1488  0.38034E-01  0.35015E-01  0.43424E-07  0.34776E-01  0.32906E-01  0.43302E-07  0.32657E-01
   10.5890   3.1357  34.3641  0.30301E-01  0.27600E-01  0.32552E-07  0.27371E-01  0.25860E-01  0.32450E-07  0.25624E-01
   10.5890   3.1579  34.6137  0.20985E-01  0.19447E-01  0.24007E-07  0.19223E-01  0.18310E-01  0.23926E-07  0.18082E-01
