                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9791  23.9229  0.36616E+01  0.38777E+01  0.17333E-03  0.38481E+01  0.37745E+01  0.17378E-03  0.37424E+01
   10.5890   3.0090  24.1857  0.33293E+01  0.35015E+01  0.11581E-03  0.34771E+01  0.34025E+01  0.11607E-03  0.33760E+01
   10.5890   3.0448  24.5252  0.29375E+01  0.30633E+01  0.68286E-04  0.30442E+01  0.29703E+01  0.68409E-04  0.29496E+01
   10.5890   3.0800  24.9006  0.25521E+01  0.26364E+01  0.37929E-04  0.26217E+01  0.25508E+01  0.37980E-04  0.25347E+01
   10.5890   3.0961  25.3710  0.21802E+01  0.22364E+01  0.20760E-04  0.22249E+01  0.21595E+01  0.20781E-04  0.21471E+01
   10.5890   3.0999  25.9100  0.18359E+01  0.18691E+01  0.11177E-04  0.18603E+01  0.18015E+01  0.11185E-04  0.17919E+01
   10.5890   3.1098  26.3948  0.15532E+01  0.15700E+01  0.61263E-05  0.15631E+01  0.15104E+01  0.61297E-05  0.15029E+01
   10.5890   3.1421  26.7209  0.13387E+01  0.13426E+01  0.35133E-05  0.13372E+01  0.12891E+01  0.35139E-05  0.12832E+01
   10.5890   3.1820  26.9368  0.11782E+01  0.11738E+01  0.22295E-05  0.11694E+01  0.11248E+01  0.22289E-05  0.11201E+01
   10.5890   3.1990  27.2658  0.10217E+01  0.10119E+01  0.15103E-05  0.10082E+01  0.96813E+00  0.15094E-05  0.96420E+00
