                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9976  28.3410  0.93873E+00  0.93750E+00  0.17296E-05  0.93367E+00  0.89944E+00  0.17304E-05  0.89530E+00
   10.5890   3.0242  28.6109  0.81955E+00  0.81333E+00  0.12139E-05  0.81019E+00  0.77901E+00  0.12139E-05  0.77561E+00
   10.5890   3.0516  28.9344  0.69589E+00  0.68546E+00  0.86540E-06  0.68295E+00  0.65530E+00  0.86522E-06  0.65258E+00
   10.5890   3.0804  29.2460  0.58682E+00  0.57423E+00  0.65357E-06  0.57222E+00  0.54795E+00  0.65324E-06  0.54576E+00
   10.5890   3.0952  29.6348  0.48820E+00  0.47462E+00  0.51529E-06  0.47299E+00  0.45213E+00  0.51488E-06  0.45036E+00
   10.5890   3.1019  30.0754  0.40049E+00  0.38705E+00  0.41369E-06  0.38572E+00  0.36812E+00  0.41327E-06  0.36669E+00
   10.5890   3.1095  30.5048  0.32642E+00  0.31362E+00  0.33460E-06  0.31254E+00  0.29783E+00  0.33419E-06  0.29666E+00
   10.5890   3.1389  30.7541  0.27129E+00  0.25902E+00  0.27406E-06  0.25811E+00  0.24554E+00  0.27364E-06  0.24456E+00
   10.5890   3.1699  30.9819  0.22450E+00  0.21304E+00  0.22341E-06  0.21226E+00  0.20161E+00  0.22299E-06  0.20078E+00
   10.5890   3.1962  31.1911  0.18802E+00  0.17747E+00  0.18433E-06  0.17679E+00  0.16771E+00  0.18393E-06  0.16697E+00
   10.5890   3.2009  31.5637  0.15257E+00  0.14331E+00  0.14843E-06  0.14271E+00  0.13525E+00  0.14808E-06  0.13461E+00
