 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.379544288       5.42005682       23.9228992       2.97909999       3.66161013       3.77449369    
  0.393241405       5.59359360       24.1856995       3.00900006       3.32926893       3.40252256    
  0.410938352       5.81771326       24.5251999       3.04480004       2.93754387       2.97034311    
  0.430317611       6.06364346       24.9006004       3.07999992       2.55212426       2.55075359    
  0.449758708       6.32400131       25.3710003       3.09610009       2.18024683       2.15950608    
  0.469554991       6.59900570       25.9099998       3.09990001       1.83585691       1.80149436    
  0.489178300       6.86569881       26.3948002       3.10980010       1.55315495       1.51037407    
  0.508520067       7.10634041       26.7208996       3.14210010       1.33870697       1.28906238    
  0.525996745       7.31118584       26.9368000       3.18199992       1.17824805       1.12484741    
  0.542802989       7.52747107       27.2658005       3.19899988       1.02170789      0.968132436    
