 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.534141541       7.60922909       28.3409996       2.99760008      0.938728392      0.899441779    
  0.550909221       7.82059813       28.6109009       3.02419996      0.819547355      0.779013693    
  0.570338666       8.06708813       28.9344006       3.05159998      0.695890784      0.655300558    
  0.590171516       8.31571579       29.2460003       3.08039999      0.586821496      0.547946572    
  0.609725416       8.57430267       29.6348000       3.09520006      0.488197088      0.452125579    
  0.629490674       8.84433842       30.0753994       3.10190010      0.400490493      0.368123144    
  0.649409473       9.11493587       30.5048008       3.10949993      0.326415390      0.297829837    
  0.668677151       9.34848022       30.7541008       3.13890004      0.271293193      0.245544434    
  0.687938631       9.57774639       30.9818993       3.16989994      0.224499568      0.201613575    
  0.705312252       9.78481960       31.1910992       3.19619989      0.188017741      0.167709157    
  0.723354459       10.0287399       31.5636997       3.20090008      0.152574778      0.135247663    
