 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.598007441       8.53228664       30.1096992       2.98580003      0.390783936      0.364332855    
  0.611751258       8.70783234       30.3323002       3.00370002      0.343966752      0.319153160    
  0.630798459       8.94936180       30.6299992       3.02870011      0.287240982      0.264668137    
  0.650285721       9.19471741       30.9242992       3.05419993      0.237813696      0.217328116    
  0.670013487       9.44285393       31.2212009       3.07870007      0.195318922      0.177224874    
  0.689689517       9.69828510       31.5627995       3.09559989      0.158751413      0.143064648    
  0.709540188       9.96930027       31.9801006       3.10170007      0.127018541      0.113770880    
  0.729384899       10.2340279       32.3582993       3.11199999      0.101561837       9.03672129E-02
  0.748845160       10.4713821       32.6053009       3.13739991       8.23276192E-02   7.27283508E-02
  0.768453240       10.7057686       32.8302994       3.16499996       6.64724037E-02   5.82787581E-02
  0.786393046       10.9185104       33.0292015       3.19020009       5.43287285E-02   4.73087840E-02
  0.804725409       11.1438971       33.2747993       3.20950007       4.39285077E-02   3.79517525E-02
