                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9918  26.2067  0.15371E+01  0.15717E+01  0.16081E-04  0.15640E+01  0.15160E+01  0.16103E-04  0.15078E+01
   10.5890   3.0178  26.4679  0.13713E+01  0.13940E+01  0.10246E-04  0.13877E+01  0.13426E+01  0.10257E-04  0.13358E+01
   10.5890   3.0503  26.8025  0.11788E+01  0.11893E+01  0.57600E-05  0.11844E+01  0.11433E+01  0.57644E-05  0.11380E+01
   10.5890   3.0806  27.1511  0.10042E+01  0.10057E+01  0.32833E-05  0.10019E+01  0.96501E+00  0.32846E-05  0.96087E+00
   10.5890   3.0954  27.5830  0.84281E+00  0.83849E+00  0.19727E-05  0.83547E+00  0.80321E+00  0.19728E-05  0.79995E+00
   10.5890   3.1013  28.0611  0.69999E+00  0.69199E+00  0.12762E-05  0.68961E+00  0.66183E+00  0.12759E-05  0.65927E+00
   10.5890   3.1105  28.5109  0.58018E+00  0.56999E+00  0.89418E-06  0.56810E+00  0.54430E+00  0.89377E-06  0.54227E+00
   10.5890   3.1432  28.7836  0.49042E+00  0.47851E+00  0.67787E-06  0.47699E+00  0.45614E+00  0.67735E-06  0.45451E+00
   10.5890   3.1752  29.0310  0.41585E+00  0.40346E+00  0.54111E-06  0.40221E+00  0.38397E+00  0.54050E-06  0.38263E+00
   10.5890   3.2030  29.2480  0.35754E+00  0.34503E+00  0.45125E-06  0.34397E+00  0.32791E+00  0.45062E-06  0.32678E+00
