 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.675379515       9.63279819       32.0267982       2.98850012      0.221708998      0.201255918    
  0.691157818       9.83267879       32.2589989       3.00790000      0.188568145      0.170127437    
  0.710636020       10.0799122       32.5489006       3.03029990      0.153319091      0.137280419    
  0.730091393       10.3240891       32.8228989       3.05349994      0.123959675      0.110182993    
  0.750031114       10.5731173       33.0974998       3.07690001       9.89620984E-02   8.73304904E-02
  0.769752026       10.8258429       33.4045982       3.09439993       7.82904774E-02   6.86157197E-02
  0.789407134       11.0907192       33.7790985       3.10220003       6.11996986E-02   5.32572940E-02
  0.809106469       11.3563995       34.1521988       3.10949993       4.73371297E-02   4.09225561E-02
  0.828902721       11.5967674       34.3857994       3.13360000       3.68880220E-02   3.17422412E-02
  0.848437369       11.8294668       34.5950012       3.15910006       3.14335562E-02   2.61968933E-02
