 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad   Rad_cor
  0.715359390       10.4583502       34.5607986       2.79830003       7.29994476E-02   6.92999437E-02  0.94932150840759277     
  0.731137335       10.6655579       34.8027992       2.81539989       6.12785034E-02   5.78677244E-02  0.94433969259262085     
  0.750502765       10.9241104       35.1264000       2.83240008       4.89198789E-02   4.59091440E-02  0.93845582008361816     
  0.770101786       11.1778851       35.4049988       2.85419989       3.87804732E-02   3.61579470E-02  0.93237507343292236     
  0.789794564       11.4323025       35.6823997       2.87540007       3.04171648E-02   2.81741377E-02  0.92625784873962402     
  0.809700966       11.6955290       35.9987984       2.89179993       2.34609153E-02   2.15869416E-02  0.92012357711791992     
  0.829411685       11.9624920       36.3474998       2.90319991       1.78725962E-02   1.63349379E-02  0.91396558284759521     
  0.846100390       12.1931877       36.6674995       2.90949988       1.40357688E-02   1.27539923E-02  0.90867787599563599     
