 ***x   Q2   Theta   Eprime   Sig_Born
  0.44995702183007941        1.9505662401544579        18.000000000000000        3.4559000000000002        84.131018232056547     
  0.48328665268285165        2.0059919193648423        18.000000000000000        3.5541000000000000        80.261437566743055     
  0.51665802293870411        2.0569587099218460        18.000000000000000        3.6444000000000001        76.412086985100103     
  0.54998086892048270        2.1038617032251343        18.000000000000000        3.7275000000000000        72.492636545048299     
  0.58324262715302533        2.1471524323028990        18.000000000000000        3.8041999999999998        68.599737758280853     
  0.61668028594664459        2.1875081966974252        18.000000000000000        3.8757000000000001        64.912243984157854     
  0.64997642651073539        2.2248725547801897        18.000000000000000        3.9419000000000000        61.712994673605152     
  0.68326133146012924        2.2596970395793821        18.000000000000000        4.0035999999999996        59.275700808209052     
  0.71662825412045861        2.2923203008661464        18.000000000000000        4.0613999999999999        57.949863242746751     
  0.74997661840206054        2.3228552218975294        18.000000000000000        4.1154999999999999        58.206158141112944     
  0.78327644889091108        2.3514711275591025        18.000000000000000        4.1661999999999999        60.512234537825591     
  0.81666409270997475        2.3784502259934857        18.000000000000000        4.2140000000000004        65.403149404833414     
  0.84995516921451963        2.4037925172006775        18.000000000000000        4.2588999999999997        73.650789102858283     
  0.88326637778792594        2.4277237676947743        18.000000000000000        4.3013000000000003        87.264602609485067     
  0.91668051121652683        2.4504133023613472        18.000000000000000        4.3414999999999999        112.22946486280721     
  0.94995725670310449        2.4718046795718727        18.000000000000000        4.3794000000000004        170.65919685047490     
  0.98320021290402437        2.4920672242119211        18.000000000000000        4.4153000000000002        461.05904544825859     
   1.0166553359169668        2.5114267027955890        18.000000000000000        4.4496000000000002        416.49498716665448     
   1.0498988861103318        2.5297137904373046        18.000000000000000        4.4820000000000002        122.04563846389104     
   1.0832049269503687        2.5471542536511627        18.000000000000000        4.5129000000000001        62.469825548987529     
   1.1166873818044807        2.5638609756942117        18.000000000000000        4.5425000000000004        36.828802151478548     
   1.1498859811967748        2.5796646316808793        18.000000000000000        4.5705000000000000        23.095926027402889     
