 ***x   Q2   Theta   Eprime   Sig_Born
  0.34999634325579709        3.2662512478496617        50.000000000000000       0.79290000000000005        3.0918920576731566     
  0.38328303008410058        3.5307150265253435        50.000000000000000       0.85709999999999997        2.5987961281362226     
  0.41664325282877313        3.7889997449515933        50.000000000000000       0.91979999999999995        2.1697352733228938     
  0.44993796976404027        4.0402815284284879        50.000000000000000       0.98080000000000001        1.7999088192682822     
  0.48324206524229057        4.2853842516559499        50.000000000000000        1.0403000000000000        1.4819673965146465     
  0.51663998595136995        4.5251317893339049        50.000000000000000        1.0985000000000000        1.2096621714553242     
  0.54992841653503011        4.7582883294124656        50.000000000000000        1.1551000000000000       0.97931246812455996     
  0.58325116100769170        4.9860896839415183        50.000000000000000        1.2103999999999999       0.78508127393274152     
  0.61664307750028402        5.2089477902710257        50.000000000000000        1.2645000000000000       0.62256684178052679     
  0.64995175563671959        5.4260387737010642        50.000000000000000        1.3171999999999999       0.48848399660721109     
  0.68327330375033901        5.6381865089315566        50.000000000000000        1.3687000000000000       0.37870811423371264     
  0.71664756878819613        5.8458029333124664        50.000000000000000        1.4191000000000000       0.28981336939521024     
  0.74991372024323433        6.0480641721438682        50.000000000000000        1.4681999999999999       0.21920754605570189     
  0.78324772716199997        6.2462060374756483        50.000000000000000        1.5163000000000000       0.16392121778426233     
  0.81662812414751440        6.4402285293078068        50.000000000000000        1.5633999999999999       0.12154178531923508     
  0.84995913319627925        6.6297197102903827        50.000000000000000        1.6093999999999999        8.9331130640038420E-002
  0.88321234565369100        6.8146795804233768        50.000000000000000        1.6543000000000001        6.4637307528457311E-002
  0.91666420076681432        6.9967558891066330        50.000000000000000        1.6984999999999999        4.5630298550327603E-002
  0.94991299356674685        7.1738889495903457        50.000000000000000        1.7415000000000000        3.1623262213701632E-002
  0.98324131680941651        7.3477265112743604        50.000000000000000        1.7837000000000001        2.1619836776064456E-002
   1.0166314285014382        7.5182685741586797        50.000000000000000        1.8250999999999999        1.4636342101091812E-002
   1.0498983480055153        7.6846912635433764        50.000000000000000        1.8654999999999999        9.7663239428242739E-003
   1.0831821760574267        7.8478184541283769        50.000000000000000        1.9051000000000000        6.3250693324364542E-003
   1.1166358371968217        8.0084740206136047        50.000000000000000        1.9440999999999999        3.9326293892944994E-003
   1.1498950178355567        8.1650102135992100        50.000000000000000        1.9821000000000000        2.3673172196620618E-003
   1.1831976662060277        8.3186628451350817        50.000000000000000        2.0194000000000001        1.3874150155726074E-003
   1.2166182053222061        8.4698438525711790        50.000000000000000        2.0560999999999998        7.9253275169430802E-004
   1.2498624729563472        8.6173174238576191        50.000000000000000        2.0918999999999999        4.6369267805064398E-004
   1.2831873448983999        8.7623193710442866        50.000000000000000        2.1271000000000000        2.7745723636026209E-004
   1.3165785401632688        8.9048496941311814        50.000000000000000        2.1617000000000002        1.6928088948583013E-004
   1.3499218579666874        9.0444964557683409        50.000000000000000        2.1956000000000002        1.0841173208866782E-004
   1.3831961261653742        9.1812596559557633        50.000000000000000        2.2288000000000001        7.3879548459290247E-005
   1.4165855550981796        9.3159631693933775        50.000000000000000        2.2614999999999998        5.1129504937791331E-005
   1.4498690236501341        9.4477831213812564        50.000000000000000        2.2934999999999999        3.5911050559460951E-005
   1.5165684563071331        9.7048320277576199        50.000000000000000        2.3559000000000001        1.8376404702238947E-005
