 ***x   Q2   Theta   Eprime   Sig_Born
  0.44995702183007941        1.9505662401544579        18.000000000000000        3.4559000000000002        71.959750609125138     
  0.48328665268285165        2.0059919193648423        18.000000000000000        3.5541000000000000        67.246995232000586     
  0.51665802293870411        2.0569587099218460        18.000000000000000        3.6444000000000001        61.562931322065232     
  0.54998086892048270        2.1038617032251343        18.000000000000000        3.7275000000000000        55.149423377783187     
  0.58324262715302533        2.1471524323028990        18.000000000000000        3.8041999999999998        49.131033923087131     
  0.61668028594664459        2.1875081966974252        18.000000000000000        3.8757000000000001        43.338367934378020     
  0.64997642651073539        2.2248725547801897        18.000000000000000        3.9419000000000000        37.322391673930888     
  0.68326133146012924        2.2596970395793821        18.000000000000000        4.0035999999999996        31.714785032458572     
  0.71662825412045861        2.2923203008661464        18.000000000000000        4.0613999999999999        27.416687335844806     
  0.74997661840206054        2.3228552218975294        18.000000000000000        4.1154999999999999        24.451034340364917     
  0.78327644889091108        2.3514711275591025        18.000000000000000        4.1661999999999999        22.144695963166615     
  0.81666409270997475        2.3784502259934857        18.000000000000000        4.2140000000000004        19.952532794375763     
  0.84995516921451963        2.4037925172006775        18.000000000000000        4.2588999999999997        17.895403140798997     
  0.88326637778792594        2.4277237676947743        18.000000000000000        4.3013000000000003        16.310305384710045     
  0.91668051121652683        2.4504133023613472        18.000000000000000        4.3414999999999999        15.542154894705778     
  0.94995725670310449        2.4718046795718727        18.000000000000000        4.3794000000000004        15.616988454189519     
  0.98320021290402437        2.4920672242119211        18.000000000000000        4.4153000000000002        16.079646642936783     
   1.0166553359169668        2.5114267027955890        18.000000000000000        4.4496000000000002        15.974000876172717     
   1.0498988861103318        2.5297137904373046        18.000000000000000        4.4820000000000002        14.278061817502886     
   1.0832049269503687        2.5471542536511627        18.000000000000000        4.5129000000000001        11.026268407030773     
   1.1166873818044807        2.5638609756942117        18.000000000000000        4.5425000000000004        7.4707953143574573     
   1.1498859811967748        2.5796646316808793        18.000000000000000        4.5705000000000000        4.7085134442032857     
   1.1832787247418324        2.5948474297537851        18.000000000000000        4.5974000000000004        2.8778571455488544     
   1.2166501144902278        2.6093529282844048        18.000000000000000        4.6231000000000000        1.7605322410966564     
   1.2498912597223473        2.6231811272727388        18.000000000000000        4.6475999999999997        1.0945335803176739     
   1.2831734219109012        2.6364449099758351        18.000000000000000        4.6711000000000000       0.69378638802669268     
   1.3165570060671263        2.6492007180222168        18.000000000000000        4.6936999999999998       0.44887791612215844     
   1.3499627629355377        2.6614485514118846        18.000000000000000        4.7153999999999998       0.29678585981916855     
   1.3831409900267528        2.6731319685163140        18.000000000000000        4.7361000000000004       0.20095172105408782     
   1.4166592077337448        2.6844767358496000        18.000000000000000        4.7561999999999998       0.13827172166142054     
   1.4499468337263097        2.6953135285261727        18.000000000000000        4.7754000000000003        9.7189350799893617E-002
   1.4832647433771764        2.7057552298030778        18.000000000000000        4.7938999999999998        6.8261760844779917E-002
   1.5165413796631579        2.7158018396803167        18.000000000000000        4.8117000000000001        4.9797354412295998E-002
   1.5498972955294599        2.7255097997864124        18.000000000000000        4.8289000000000000        3.6824024228590414E-002
   1.5832717089856283        2.7348791101213652        18.000000000000000        4.8455000000000004        2.7589562867481012E-002
   1.6165992217295662        2.7439097706851756        18.000000000000000        4.8615000000000004        2.0934405073226817E-002
   1.6498098295355095        2.7526017814778427        18.000000000000000        4.8769000000000000        1.6081132316730543E-002
   1.6832828430698112        2.7610680257564142        18.000000000000000        4.8918999999999997        1.2459184449708333E-002
   1.7165158570049226        2.7691956202638437        18.000000000000000        4.9062999999999999        9.7665559498913788E-003
   1.7499107505127276        2.7770974482571775        18.000000000000000        4.9203000000000001        7.7179241722483442E-003
   1.7831770896745784        2.7847170681078923        18.000000000000000        4.9337999999999997        6.1575654113683832E-003
   1.8165060635422154        2.7921109214445119        18.000000000000000        4.9469000000000003        4.9506575442212824E-003
   1.8498511279381735        2.7992790082670358        18.000000000000000        4.9596000000000000        4.0104943476320576E-003
   1.8831626656503337        2.8062213285754649        18.000000000000000        4.9718999999999998        3.2730858672512324E-003
   1.9166714790215726        2.8129943239983226        18.000000000000000        4.9839000000000002        2.6864419681297200E-003
   1.9497633890081791        2.8194851112785613        18.000000000000000        4.9954000000000001        2.2245340460330726E-003
   1.9832561787797585        2.8258630153017523        18.000000000000000        5.0067000000000004        1.8491318001700675E-003
   2.0165217207735280        2.8320151528108473        18.000000000000000        5.0175999999999998        1.5479376546034150E-003
   2.0498143979840089        2.8379979654343717        18.000000000000000        5.0282000000000000        1.3027382833026625E-003
   2.0830942097107199        2.8438114531723246        18.000000000000000        5.0385000000000000        1.1021768119497902E-003
