 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5900   2.9390  15.0717   0.1491   2.1413  0.29559E+03  0.13988E+03  0.15571E+03  0.35510E+03  0.45901E+00  0.18929E+03  0.16535E+03  0.10006E+01
   10.5900   2.9390  15.1717   0.1511   2.1696  0.28779E+03  0.13611E+03  0.15167E+03  0.34498E+03  0.42184E+00  0.18391E+03  0.16065E+03  0.10006E+01
   10.5900   2.9390  15.2717   0.1531   2.1981  0.28021E+03  0.13246E+03  0.14775E+03  0.33518E+03  0.38747E+00  0.17870E+03  0.15609E+03  0.10007E+01
   10.5900   2.9390  15.3717   0.1551   2.2268  0.27284E+03  0.12891E+03  0.14394E+03  0.32568E+03  0.35580E+00  0.17365E+03  0.15168E+03  0.10007E+01
   10.5900   2.9390  15.4717   0.1571   2.2557  0.26569E+03  0.12546E+03  0.14022E+03  0.31652E+03  0.32653E+00  0.16875E+03  0.14744E+03  0.10007E+01
   10.5900   2.9390  15.5717   0.1591   2.2848  0.25873E+03  0.12212E+03  0.13661E+03  0.30756E+03  0.29953E+00  0.16400E+03  0.14326E+03  0.10007E+01
   10.5900   2.9390  15.6717   0.1612   2.3141  0.25197E+03  0.11888E+03  0.13310E+03  0.29890E+03  0.27461E+00  0.15939E+03  0.13924E+03  0.10007E+01
   10.5900   2.9390  15.7717   0.1632   2.3435  0.24540E+03  0.11573E+03  0.12967E+03  0.29050E+03  0.25164E+00  0.15491E+03  0.13533E+03  0.10007E+01
   10.5900   2.9390  15.8717   0.1653   2.3731  0.23901E+03  0.11267E+03  0.12634E+03  0.28236E+03  0.23047E+00  0.15057E+03  0.13156E+03  0.10007E+01
   10.5900   2.9390  15.9717   0.1674   2.4029  0.23280E+03  0.10970E+03  0.12310E+03  0.27446E+03  0.21096E+00  0.14636E+03  0.12790E+03  0.10007E+01
   10.5900   2.9390  16.0717   0.1695   2.4329  0.22675E+03  0.10682E+03  0.11993E+03  0.26680E+03  0.19299E+00  0.14226E+03  0.12435E+03  0.10008E+01
   10.5900   2.9390  16.1717   0.1716   2.4631  0.22088E+03  0.10402E+03  0.11686E+03  0.25937E+03  0.17646E+00  0.13829E+03  0.12090E+03  0.10008E+01
   10.5900   2.9390  16.2717   0.1737   2.4934  0.21516E+03  0.10130E+03  0.11386E+03  0.25215E+03  0.16124E+00  0.13444E+03  0.11755E+03  0.10008E+01
