                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5900   2.9390  15.0717  0.29559E+03  0.35413E+03  0.45763E+00  0.16496E+03  0.35510E+03  0.45901E+00  0.16535E+03
   10.5900   2.9390  15.1717  0.28779E+03  0.34411E+03  0.42058E+00  0.16029E+03  0.34498E+03  0.42184E+00  0.16065E+03
   10.5900   2.9390  15.2717  0.28021E+03  0.33442E+03  0.38630E+00  0.15578E+03  0.33518E+03  0.38747E+00  0.15609E+03
   10.5900   2.9390  15.3717  0.27284E+03  0.32501E+03  0.35473E+00  0.15141E+03  0.32568E+03  0.35580E+00  0.15168E+03
   10.5900   2.9390  15.4717  0.26569E+03  0.31593E+03  0.32556E+00  0.14720E+03  0.31652E+03  0.32653E+00  0.14744E+03
   10.5900   2.9390  15.5717  0.25873E+03  0.30706E+03  0.29863E+00  0.14306E+03  0.30756E+03  0.29953E+00  0.14326E+03
   10.5900   2.9390  15.6717  0.25197E+03  0.29848E+03  0.27379E+00  0.13907E+03  0.29890E+03  0.27461E+00  0.13924E+03
   10.5900   2.9390  15.7717  0.24540E+03  0.29015E+03  0.25089E+00  0.13520E+03  0.29050E+03  0.25164E+00  0.13533E+03
   10.5900   2.9390  15.8717  0.23901E+03  0.28209E+03  0.22978E+00  0.13145E+03  0.28236E+03  0.23047E+00  0.13156E+03
   10.5900   2.9390  15.9717  0.23280E+03  0.27426E+03  0.21033E+00  0.12782E+03  0.27446E+03  0.21096E+00  0.12790E+03
   10.5900   2.9390  16.0717  0.22675E+03  0.26666E+03  0.19242E+00  0.12429E+03  0.26680E+03  0.19299E+00  0.12435E+03
   10.5900   2.9390  16.1717  0.22088E+03  0.25929E+03  0.17593E+00  0.12087E+03  0.25937E+03  0.17646E+00  0.12090E+03
   10.5900   2.9390  16.2717  0.21516E+03  0.25212E+03  0.16076E+00  0.11755E+03  0.25215E+03  0.16124E+00  0.11755E+03
   10.5900   2.9390  16.3717  0.20959E+03  0.24517E+03  0.14681E+00  0.11432E+03  0.24515E+03  0.14725E+00  0.11431E+03
   10.5900   2.9390  16.4717  0.20418E+03  0.23842E+03  0.13399E+00  0.11120E+03  0.23835E+03  0.13439E+00  0.11116E+03
   10.5900   2.9390  16.5717  0.19891E+03  0.23188E+03  0.12221E+00  0.10817E+03  0.23176E+03  0.12257E+00  0.10812E+03
   10.5900   2.9390  16.6717  0.19378E+03  0.22550E+03  0.11139E+00  0.10521E+03  0.22533E+03  0.11172E+00  0.10514E+03
   10.5900   2.9390  16.7717  0.18878E+03  0.21932E+03  0.10146E+00  0.10235E+03  0.21911E+03  0.10177E+00  0.10226E+03
   10.5900   2.9390  16.8717  0.18392E+03  0.21330E+03  0.92360E-01  0.99572E+02  0.21306E+03  0.92633E-01  0.99464E+02
   10.5900   2.9390  16.9717  0.17919E+03  0.20748E+03  0.84014E-01  0.96884E+02  0.20719E+03  0.84262E-01  0.96761E+02
   10.5900   2.9390  17.0717  0.17458E+03  0.20181E+03  0.76367E-01  0.94267E+02  0.20149E+03  0.76592E-01  0.94129E+02
   10.5900   2.9390  17.1717  0.17009E+03  0.19638E+03  0.69366E-01  0.91724E+02  0.19607E+03  0.69571E-01  0.91572E+02
   10.5900   2.9390  17.2717  0.16572E+03  0.19102E+03  0.62960E-01  0.89254E+02  0.19068E+03  0.63146E-01  0.89089E+02
   10.5900   2.9390  17.3717  0.16146E+03  0.18581E+03  0.57102E-01  0.86850E+02  0.18543E+03  0.57270E-01  0.86672E+02
   10.5900   2.9390  17.4717  0.15732E+03  0.18075E+03  0.51748E-01  0.84521E+02  0.18034E+03  0.51900E-01  0.84331E+02
   10.5900   2.9390  17.5717  0.15328E+03  0.17583E+03  0.46860E-01  0.82256E+02  0.17540E+03  0.46998E-01  0.82056E+02
   10.5900   2.9390  17.6717  0.14935E+03  0.17107E+03  0.42399E-01  0.80071E+02  0.17061E+03  0.42524E-01  0.79861E+02
   10.5900   2.9390  17.7717  0.14552E+03  0.16641E+03  0.38331E-01  0.77931E+02  0.16593E+03  0.38443E-01  0.77711E+02
   10.5900   2.9390  17.8717  0.14179E+03  0.16188E+03  0.34624E-01  0.75836E+02  0.16138E+03  0.34726E-01  0.75608E+02
   10.5900   2.9390  17.9717  0.13815E+03  0.15748E+03  0.31248E-01  0.73815E+02  0.15696E+03  0.31339E-01  0.73579E+02
