 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5900   3.1295  14.4611   0.1500   2.1000  0.38268E+02  0.38267E+02  0.17442E-02  0.45894E+02  0.16351E+00  0.12481E+01  0.44483E+02  0.10000E+01
   10.5900   3.1295  14.9380   0.1600   2.2400  0.33364E+02  0.33362E+02  0.14356E-02  0.39576E+02  0.11797E+00  0.10014E+01  0.38457E+02  0.10000E+01
   10.5900   3.1295  15.4005   0.1700   2.3800  0.29261E+02  0.29260E+02  0.11785E-02  0.34353E+02  0.85699E-01  0.80969E+00  0.33457E+02  0.10000E+01
   10.5900   3.1295  15.8498   0.1800   2.5200  0.25798E+02  0.25797E+02  0.96463E-03  0.29993E+02  0.62626E-01  0.65920E+00  0.29271E+02  0.10000E+01
   10.5900   3.1295  16.2871   0.1900   2.6600  0.22848E+02  0.22847E+02  0.78679E-03  0.26313E+02  0.45991E-01  0.53997E+00  0.25727E+02  0.10000E+01
   10.5900   3.1295  16.7132   0.2000   2.8000  0.20317E+02  0.20316E+02  0.63908E-03  0.23191E+02  0.33924E-01  0.44473E+00  0.22712E+02  0.10000E+01
   10.5900   3.1295  17.1290   0.2100   2.9400  0.18130E+02  0.18130E+02  0.51651E-03  0.20517E+02  0.25116E-01  0.36817E+00  0.20124E+02  0.10000E+01
   10.5900   3.1295  17.5352   0.2200   3.0800  0.16230E+02  0.16230E+02  0.41492E-03  0.18217E+02  0.18653E-01  0.30612E+00  0.17892E+02  0.10000E+01
   10.5900   3.1295  17.9325   0.2300   3.2200  0.14570E+02  0.14569E+02  0.33084E-03  0.16224E+02  0.13890E-01  0.25557E+00  0.15955E+02  0.10000E+01
   10.5900   3.1295  18.3215   0.2400   3.3600  0.13111E+02  0.13111E+02  0.26139E-03  0.14491E+02  0.10364E-01  0.21417E+00  0.14267E+02  0.10000E+01
   10.5900   3.1295  18.7026   0.2500   3.5000  0.11825E+02  0.11825E+02  0.20419E-03  0.12973E+02  0.77479E-02  0.18010E+00  0.12785E+02  0.10000E+01
   10.5900   3.1295  19.0764   0.2600   3.6400  0.10686E+02  0.10686E+02  0.15720E-03  0.11641E+02  0.57996E-02  0.15192E+00  0.11483E+02  0.10000E+01
   10.5900   3.1295  19.4433   0.2700   3.7800  0.96735E+01  0.96733E+01  0.11876E-03  0.10465E+02  0.43456E-02  0.12853E+00  0.10332E+02  0.10000E+01
   10.5900   3.1295  19.8037   0.2800   3.9200  0.87701E+01  0.87700E+01  0.87478E-04  0.94256E+01  0.32583E-02  0.10904E+00  0.93133E+01  0.10000E+01
   10.5900   3.1295  20.1578   0.2900   4.0600  0.79622E+01  0.79621E+01  0.62191E-04  0.85023E+01  0.24442E-02  0.92891E-01  0.84070E+01  0.10000E+01
   10.5900   3.1295  20.5061   0.3000   4.2000  0.72372E+01  0.72372E+01  0.41908E-04  0.76804E+01  0.18337E-02  0.79086E-01  0.75995E+01  0.10000E+01
   10.5900   3.1295  20.8489   0.3100   4.3400  0.65851E+01  0.65850E+01  0.25814E-04  0.69459E+01  0.13754E-02  0.67581E-01  0.68769E+01  0.10000E+01
   10.5900   3.1295  21.1863   0.3200   4.4800  0.59973E+01  0.59972E+01  0.13226E-04  0.62894E+01  0.10312E-02  0.57877E-01  0.62305E+01  0.10000E+01
   10.5900   3.1295  21.5187   0.3300   4.6201  0.54661E+01  0.54661E+01  0.35618E-05  0.56995E+01  0.77255E-03  0.49660E-01  0.56491E+01  0.10000E+01
   10.5900   3.1295  21.8462   0.3400   4.7600  0.49854E+01  0.49854E+01 -0.18612E-05  0.51689E+01  0.57821E-03  0.42690E-01  0.51257E+01  0.10000E+01
   10.5900   3.1295  22.1692   0.3500   4.9001  0.45494E+01  0.45494E+01 -0.44985E-05  0.46913E+01  0.43213E-03  0.36769E-01  0.46541E+01  0.10000E+01
   10.5900   3.1295  22.4877   0.3600   5.0400  0.41535E+01  0.41535E+01 -0.62739E-05  0.42601E+01  0.32246E-03  0.31726E-01  0.42280E+01  0.10000E+01
   10.5900   3.1295  22.8020   0.3700   5.1800  0.37933E+01  0.37933E+01 -0.73365E-05  0.38702E+01  0.24014E-03  0.27431E-01  0.38426E+01  0.10000E+01
   10.5900   3.1295  23.1123   0.3800   5.3200  0.34652E+01  0.34652E+01 -0.78110E-05  0.35175E+01  0.17844E-03  0.23747E-01  0.34936E+01  0.10000E+01
