 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad   Rad_cor
  0.149999976       2.10001111       14.4610996       3.12949991       14.5558252       18.6588478       1.2818818092346191     
  0.159999520       2.24000549       14.9379997       3.12949991       12.8136988       16.1848907       1.2630927562713623     
  0.169999868       2.38001108       15.4005003       3.12949991       11.3458042       14.1335211       1.2457046508789062     
  0.179999620       2.52000833       15.8498001       3.12949991       10.0972147       12.4158430       1.2296304702758789     
  0.190001205       2.66003132       16.2870998       3.12949991       9.02580643       10.9630032       1.2146286964416504     
  0.200001270       2.80003309       16.7131996       3.12949991       8.09972095       9.72459793       1.2006089687347412     
  0.210001379       2.94003534       17.1289997       3.12949991       7.29362679       8.66122532       1.1875059604644775     
  0.220000789       3.08002782       17.5352001       3.12949991       6.58770800       7.74127769       1.1751093864440918     
  0.230000541       3.22002506       17.9325008       3.12949991       5.96600485       6.94117308       1.1634541749954224     
  0.240001261       3.36003590       18.3215008       3.12949991       5.41569757       6.24144316       1.1524726152420044     
  0.249999791       3.50001621       18.7026005       3.12949991       4.92651987       5.62585545       1.1419532299041748     
  0.259999484       3.64001250       19.0764008       3.12949991       4.48973465       5.08247757       1.1320217847824097     
  0.269999862       3.78001833       19.4433002       3.12949991       4.09829712       4.60053015       1.1225467920303345     
  0.280001223       3.92003846       19.8036995       3.12949991       3.74629068       4.17146301       1.1134915351867676     
  0.289999485       4.06001520       20.1578007       3.12949991       3.42889142       3.78841209       1.1048504114151001     
  0.299999624       4.20001745       20.5060997       3.12949991       3.14174700       3.44509172       1.0965528488159180     
  0.310001761       4.34004831       20.8488998       3.12949991       2.88130331       3.13756204       1.0889384746551514     
  0.320001036       4.48003864       21.1863003       3.12949991       2.64464474       2.85867667       1.0809303522109985     
  0.330001831       4.62005043       21.5186996       3.12949991       2.42904758       2.60773969       1.0735646486282349     
  0.340000182       4.76002836       21.8462009       3.12949991       2.23233557       2.38091707       1.0665587186813354     
  0.350001812       4.90005207       22.1692009       3.12949991       2.05244231       2.17485785       1.0596438646316528     
  0.360000521       5.04003429       22.4876995       3.12949991       1.88777280       1.98790169       1.0530407428741455     
  0.369999826       5.18002605       22.8020000       3.12949991       1.73676872       1.81775284       1.0466291904449463     
  0.380000889       5.32004118       23.1123009       3.12949991       1.59810948       1.66267371       1.0404003858566284     
  0.390001357       5.46004868       23.4186993       3.12949991       1.47066820       1.52121234       1.0343681573867798     
  0.399999887       5.60002899       23.7213001       3.12949991       1.35343623       1.39210367       1.0285698175430298     
  0.410001427       5.74005127       24.0203991       3.12949991       1.24544561       1.27391756       1.0228608846664429     
  0.420001924       5.88005924       24.3160000       3.12949991       1.14593399       1.16576779       1.0173079967498779     
  0.430000216       6.02003574       24.6082001       3.12949991       1.05418229       1.06661713       1.0117957592010498     
  0.440002590       6.16006994       24.8973007       3.12949991      0.969484627      0.975762963       1.0064759254455566     
  0.450001806       6.30005932       25.1832008       3.12949991      0.891319394      0.892457128       1.0012764930725098     
  0.460000962       6.44004869       25.4661007       3.12949991      0.819130719      0.816024423      0.99620783329010010     
  0.470000267       6.58003950       25.7460995       3.12949991      0.752442181      0.745868742      0.99126386642456055     
  0.479999930       6.72003555       26.0233002       3.12949991      0.690819979      0.681347489      0.98628807067871094     
  0.490000457       6.86004353       26.2978001       3.12949991      0.633870363      0.622206509      0.98159897327423096     
  0.500002086       7.00006723       26.5697002       3.12949991      0.581233680      0.567841411      0.97695887088775635     
  0.510002255       7.14006996       26.8390007       3.12949991      0.532598913      0.517848909      0.97230559587478638     
  0.520001590       7.28006124       27.1058006       3.12949991      0.487662315      0.471741825      0.96735346317291260     
  0.530000985       7.42005396       27.3701992       3.12949991      0.446145773      0.429781854      0.96332156658172607     
  0.540001869       7.56006718       27.6322994       3.12949991      0.407793701      0.391039252      0.95891439914703369     
  0.550001681       7.70006514       27.8920994       3.12949991      0.372385383      0.355467647      0.95456928014755249     
  0.560001612       7.84006500       28.1497002       3.12949991      0.339702696      0.322814405      0.95028507709503174     
  0.569999635       7.98003817       28.4050999       3.12949991      0.309556782      0.292858541      0.94605755805969238     
  0.580001056       8.12005901       28.6585007       3.12949991      0.281749755      0.265373677      0.94187724590301514     
  0.589999676       8.26004028       28.9097996       3.12949991      0.256131619      0.240185171      0.93774121999740601     
  0.600001752       8.40007019       29.1592007       3.12949991      0.232531652      0.217103690      0.93365222215652466     
  0.610000968       8.54006004       29.4066010       3.12949991      0.210820436      0.195972979      0.92957293987274170     
  0.619999409       8.68003941       29.6520996       3.12949991      0.190858752      0.176648200      0.92554414272308350     
  0.630003214       8.82009315       29.8959007       3.12949991      0.172510430      0.158976957      0.92154985666275024     
