                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5900   3.1295  14.4611  0.14556E+02  0.18313E+02  0.10247E+01  0.17288E+02  0.18659E+02  0.11954E+01  0.17463E+02
   10.5900   3.1295  14.9380  0.12814E+02  0.15935E+02  0.82203E+00  0.15113E+02  0.16185E+02  0.95588E+00  0.15229E+02
   10.5900   3.1295  15.4005  0.11346E+02  0.13957E+02  0.66572E+00  0.13291E+02  0.14134E+02  0.77167E+00  0.13362E+02
   10.5900   3.1295  15.8498  0.10097E+02  0.12294E+02  0.54374E+00  0.11751E+02  0.12416E+02  0.62832E+00  0.11788E+02
   10.5900   3.1295  16.2871  0.90258E+01  0.10884E+02  0.44750E+00  0.10436E+02  0.10963E+02  0.51554E+00  0.10447E+02
   10.5900   3.1295  16.7132  0.80997E+01  0.96780E+01  0.37086E+00  0.93071E+01  0.97246E+01  0.42597E+00  0.92986E+01
   10.5900   3.1295  17.1290  0.72936E+01  0.86396E+01  0.30928E+00  0.83304E+01  0.86612E+01  0.35420E+00  0.83070E+01
   10.5900   3.1295  17.5352  0.65877E+01  0.77389E+01  0.25940E+00  0.74795E+01  0.77413E+01  0.29623E+00  0.74450E+01
   10.5900   3.1295  17.9325  0.59660E+01  0.69536E+01  0.21871E+00  0.67348E+01  0.69412E+01  0.24905E+00  0.66921E+01
   10.5900   3.1295  18.3215  0.54157E+01  0.62650E+01  0.18529E+00  0.60797E+01  0.62414E+01  0.21041E+00  0.60310E+01
   10.5900   3.1295  18.7026  0.49265E+01  0.56579E+01  0.15767E+00  0.55002E+01  0.56259E+01  0.17856E+00  0.54473E+01
   10.5900   3.1295  19.0764  0.44897E+01  0.51207E+01  0.13471E+00  0.49860E+01  0.50825E+01  0.15215E+00  0.49303E+01
   10.5900   3.1295  19.4433  0.40983E+01  0.46432E+01  0.11552E+00  0.45277E+01  0.46005E+01  0.13014E+00  0.44704E+01
   10.5900   3.1295  19.8037  0.37463E+01  0.42173E+01  0.99407E-01  0.41179E+01  0.41715E+01  0.11170E+00  0.40598E+01
   10.5900   3.1295  20.1578  0.34289E+01  0.38363E+01  0.85817E-01  0.37505E+01  0.37884E+01  0.96185E-01  0.36922E+01
   10.5900   3.1295  20.5061  0.31417E+01  0.34947E+01  0.74302E-01  0.34204E+01  0.34451E+01  0.83074E-01  0.33620E+01
   10.5900   3.1295  20.8489  0.28813E+01  0.31866E+01  0.64502E-01  0.31221E+01  0.31376E+01  0.71945E-01  0.30656E+01
   10.5900   3.1295  21.1863  0.26446E+01  0.29081E+01  0.56136E-01  0.28519E+01  0.28587E+01  0.62467E-01  0.27962E+01
   10.5900   3.1295  21.5187  0.24290E+01  0.26566E+01  0.48966E-01  0.26076E+01  0.26077E+01  0.54365E-01  0.25534E+01
   10.5900   3.1295  21.8462  0.22323E+01  0.24288E+01  0.42801E-01  0.23860E+01  0.23809E+01  0.47415E-01  0.23335E+01
   10.5900   3.1295  22.1692  0.20524E+01  0.22217E+01  0.37485E-01  0.21842E+01  0.21749E+01  0.41436E-01  0.21334E+01
   10.5900   3.1295  22.4877  0.18878E+01  0.20334E+01  0.32888E-01  0.20005E+01  0.19879E+01  0.36278E-01  0.19516E+01
   10.5900   3.1295  22.8020  0.17368E+01  0.18618E+01  0.28901E-01  0.18329E+01  0.18178E+01  0.31815E-01  0.17859E+01
   10.5900   3.1295  23.1123  0.15981E+01  0.17051E+01  0.25434E-01  0.16797E+01  0.16627E+01  0.27944E-01  0.16347E+01
   10.5900   3.1295  23.4187  0.14707E+01  0.15619E+01  0.22412E-01  0.15395E+01  0.15212E+01  0.24577E-01  0.14966E+01
   10.5900   3.1295  23.7213  0.13534E+01  0.14311E+01  0.19774E-01  0.14113E+01  0.13921E+01  0.21645E-01  0.13705E+01
   10.5900   3.1295  24.0204  0.12454E+01  0.13111E+01  0.17464E-01  0.12937E+01  0.12739E+01  0.19083E-01  0.12548E+01
   10.5900   3.1295  24.3160  0.11459E+01  0.12012E+01  0.15440E-01  0.11858E+01  0.11658E+01  0.16842E-01  0.11489E+01
   10.5900   3.1295  24.6082  0.10542E+01  0.11003E+01  0.13661E-01  0.10866E+01  0.10666E+01  0.14878E-01  0.10517E+01
   10.5900   3.1295  24.8973  0.96948E+00  0.10077E+01  0.12097E-01  0.99560E+00  0.97576E+00  0.13153E-01  0.96261E+00
   10.5900   3.1295  25.1832  0.89132E+00  0.92267E+00  0.10718E-01  0.91196E+00  0.89246E+00  0.11637E-01  0.88082E+00
   10.5900   3.1295  25.4661  0.81913E+00  0.84456E+00  0.94944E-02  0.83507E+00  0.81602E+00  0.10294E-01  0.80573E+00
   10.5900   3.1295  25.7461  0.75244E+00  0.77277E+00  0.84205E-02  0.76435E+00  0.74587E+00  0.91177E-02  0.73675E+00
   10.5900   3.1295  26.0233  0.69082E+00  0.70667E+00  0.74703E-02  0.69920E+00  0.68135E+00  0.80787E-02  0.67327E+00
   10.5900   3.1295  26.2978  0.63387E+00  0.64600E+00  0.66302E-02  0.63937E+00  0.62221E+00  0.71616E-02  0.61504E+00
   10.5900   3.1295  26.5697  0.58123E+00  0.59015E+00  0.58854E-02  0.58426E+00  0.56784E+00  0.63500E-02  0.56149E+00
   10.5900   3.1295  26.8390  0.53260E+00  0.53874E+00  0.52222E-02  0.53352E+00  0.51785E+00  0.56288E-02  0.51222E+00
   10.5900   3.1295  27.1058  0.48766E+00  0.49128E+00  0.46365E-02  0.48664E+00  0.47174E+00  0.49927E-02  0.46675E+00
   10.5900   3.1295  27.3702  0.44615E+00  0.44801E+00  0.41166E-02  0.44389E+00  0.42978E+00  0.44290E-02  0.42535E+00
   10.5900   3.1295  27.6323  0.40779E+00  0.40803E+00  0.36547E-02  0.40437E+00  0.39104E+00  0.39290E-02  0.38711E+00
   10.5900   3.1295  27.8921  0.37239E+00  0.37127E+00  0.32444E-02  0.36803E+00  0.35547E+00  0.34854E-02  0.35198E+00
   10.5900   3.1295  28.1497  0.33970E+00  0.33749E+00  0.28787E-02  0.33462E+00  0.32281E+00  0.30906E-02  0.31972E+00
   10.5900   3.1295  28.4051  0.30956E+00  0.30647E+00  0.25546E-02  0.30392E+00  0.29286E+00  0.27412E-02  0.29012E+00
   10.5900   3.1295  28.6585  0.28175E+00  0.27798E+00  0.22664E-02  0.27571E+00  0.26537E+00  0.24309E-02  0.26294E+00
   10.5900   3.1295  28.9098  0.25613E+00  0.25183E+00  0.20102E-02  0.24982E+00  0.24019E+00  0.21553E-02  0.23803E+00
   10.5900   3.1295  29.1592  0.23253E+00  0.22785E+00  0.17824E-02  0.22607E+00  0.21710E+00  0.19105E-02  0.21519E+00
   10.5900   3.1295  29.4066  0.21082E+00  0.20587E+00  0.15795E-02  0.20429E+00  0.19597E+00  0.16929E-02  0.19428E+00
   10.5900   3.1295  29.6521  0.19086E+00  0.18574E+00  0.13996E-02  0.18434E+00  0.17665E+00  0.15000E-02  0.17515E+00
   10.5900   3.1295  29.8959  0.17251E+00  0.16732E+00  0.12395E-02  0.16608E+00  0.15898E+00  0.13286E-02  0.15765E+00
   10.5900   3.1295  30.1378  0.15568E+00  0.15049E+00  0.10975E-02  0.14939E+00  0.14285E+00  0.11765E-02  0.14168E+00
   10.5900   3.1295  30.3779  0.14025E+00  0.13512E+00  0.97133E-03  0.13415E+00  0.12815E+00  0.10416E-02  0.12710E+00
   10.5900   3.1295  30.6164  0.12611E+00  0.12111E+00  0.85932E-03  0.12025E+00  0.11475E+00  0.92191E-03  0.11383E+00
   10.5900   3.1295  30.8532  0.11319E+00  0.10832E+00  0.75997E-03  0.10756E+00  0.10254E+00  0.81580E-03  0.10172E+00
