                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   15.7300  13.1390  10.0000  0.56194E-02  0.42354E-02  0.20099E-07  0.00000E+00  0.32905E-02  0.24211E-07  0.00000E+00
   15.7300  13.1210  10.0000  0.66532E-02  0.50104E-02  0.20500E-07  0.00000E+00  0.38891E-02  0.24491E-07  0.00000E+00
   15.7300  13.1020  10.0000  0.79761E-02  0.60010E-02  0.20993E-07  0.00000E+00  0.46536E-02  0.24851E-07  0.00000E+00
   15.7300  13.0830  10.0000  0.95928E-02  0.72103E-02  0.21561E-07  0.00000E+00  0.55858E-02  0.25285E-07  0.00000E+00
   15.7300  13.0650  10.0000  0.11460E-01  0.86054E-02  0.22176E-07  0.00000E+00  0.66603E-02  0.25768E-07  0.00000E+00
   15.7300  13.0460  10.0000  0.13870E-01  0.10405E-01  0.22912E-07  0.00000E+00  0.80446E-02  0.26360E-07  0.00000E+00
   15.7300  13.0270  10.0000  0.16842E-01  0.12621E-01  0.23749E-07  0.00000E+00  0.97484E-02  0.27047E-07  0.00000E+00
   15.7300  13.0090  10.0000  0.20307E-01  0.15202E-01  0.24642E-07  0.00000E+00  0.11730E-01  0.27791E-07  0.00000E+00
   15.7300  12.9900  10.0000  0.24821E-01  0.18563E-01  0.25700E-07  0.00000E+00  0.14308E-01  0.28684E-07  0.00000E+00
   15.7300  12.9720  10.0000  0.30116E-01  0.22501E-01  0.26821E-07  0.00000E+00  0.17326E-01  0.29640E-07  0.00000E+00
   15.7300  12.9530  10.0000  0.37066E-01  0.27664E-01  0.28135E-07  0.00000E+00  0.21277E-01  0.30772E-07  0.00000E+00
   15.7300  12.9340  10.0000  0.45791E-01  0.34138E-01  0.29605E-07  0.00000E+00  0.26228E-01  0.32046E-07  0.00000E+00
   15.7300  12.9150  10.0000  0.56791E-01  0.42292E-01  0.31226E-07  0.00000E+00  0.32455E-01  0.33461E-07  0.00000E+00
   15.7300  12.8960  10.0000  0.70727E-01  0.52610E-01  0.33009E-07  0.00000E+00  0.40324E-01  0.35028E-07  0.00000E+00
   15.7300  12.8770  10.0000  0.88470E-01  0.65731E-01  0.34961E-07  0.00000E+00  0.50318E-01  0.36750E-07  0.00000E+00
   15.7300  12.8590  10.0000  0.10984E+00  0.81517E-01  0.36966E-07  0.00000E+00  0.62324E-01  0.38529E-07  0.00000E+00
   15.7300  12.8400  10.0000  0.13871E+00  0.10281E+00  0.39260E-07  0.00000E+00  0.78495E-01  0.40569E-07  0.00000E+00
   15.7300  12.8210  10.0000  0.17613E+00  0.13036E+00  0.41739E-07  0.00000E+00  0.99387E-01  0.42782E-07  0.00000E+00
   15.7300  12.8030  10.0000  0.22205E+00  0.16413E+00  0.44265E-07  0.00000E+00  0.12495E+00  0.45044E-07  0.00000E+00
   15.7300  12.7840  10.0000  0.28534E+00  0.21060E+00  0.47137E-07  0.00000E+00  0.16005E+00  0.47623E-07  0.00000E+00
   15.7300  12.7650  10.0000  0.36925E+00  0.27209E+00  0.50229E-07  0.00000E+00  0.20642E+00  0.50406E-07  0.00000E+00
   15.7300  12.7470  10.0000  0.47471E+00  0.34924E+00  0.53375E-07  0.00000E+00  0.26446E+00  0.53242E-07  0.00000E+00
   15.7300  12.7280  10.0000  0.62389E+00  0.45817E+00  0.56949E-07  0.00000E+00  0.34623E+00  0.56445E-07  0.00000E+00
   15.7300  12.7090  10.0000  0.82747E+00  0.60651E+00  0.60788E-07  0.00000E+00  0.45730E+00  0.59943E-07  0.00000E+00
   15.7300  12.6910  10.0000  0.10914E+01  0.79842E+00  0.64714E-07  0.00000E+00  0.60062E+00  0.63500E-07  0.00000E+00
   15.7300  12.6720  10.0000  0.14784E+01  0.10791E+01  0.69157E-07  0.00000E+00  0.80956E+00  0.67536E-07  0.00000E+00
   15.7300  12.6530  10.0000  0.20299E+01  0.14779E+01  0.73953E-07  0.00000E+00  0.11054E+01  0.71895E-07  0.00000E+00
   15.7300  12.6350  10.0000  0.27853E+01  0.20223E+01  0.78831E-07  0.00000E+00  0.15070E+01  0.76334E-07  0.00000E+00
   15.7300  12.6160  10.0000  0.39842E+01  0.28821E+01  0.84366E-07  0.00000E+00  0.21366E+01  0.81377E-07  0.00000E+00
   15.7300  12.5970  10.0000  0.59364E+01  0.42711E+01  0.90315E-07  0.00000E+00  0.31401E+01  0.86803E-07  0.00000E+00
   15.7300  12.5790  10.0000  0.93238E+01  0.66519E+01  0.96367E-07  0.00000E+00  0.48179E+01  0.92329E-07  0.00000E+00
   15.7300  12.5600  10.0000  0.18276E+02  0.12813E+02  0.10319E-06  0.00000E+00  0.89168E+01  0.98563E-07  0.00000E+00
   15.7300  12.5410  10.0000  0.10725E+03  0.71773E+02  0.11055E-06  0.00000E+00  0.36863E+02  0.10531E-06  0.00000E+00
   15.7300  12.5230  10.0000  0.31824E+02  0.95815E+02  0.11790E-06  0.00000E+00  0.15317E+03  0.11205E-06  0.00000E+00
