 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   3.0134  28.5151   0.5446   7.7417  0.51545E+00  0.51545E+00  0.92162E-05  0.49241E+00  0.58545E-05  0.23641E-02  0.49004E+00  0.10000E+01
   10.5890   3.0383  28.7853   0.5611   7.9511  0.44854E+00  0.44854E+00  0.93538E-05  0.42532E+00  0.43451E-05  0.19491E-02  0.42337E+00  0.10000E+01
   10.5890   3.0624  29.0616   0.5781   8.1654  0.38775E+00  0.38774E+00  0.95594E-05  0.36484E+00  0.32200E-05  0.16065E-02  0.36323E+00  0.10000E+01
   10.5890   3.0851  29.3354   0.5950   8.3783  0.33353E+00  0.33352E+00  0.98381E-05  0.31166E+00  0.24037E-05  0.13286E-02  0.31033E+00  0.10000E+01
   10.5890   3.0957  29.6862   0.6119   8.6048  0.28294E+00  0.28293E+00  0.10057E-04  0.26280E+00  0.17895E-05  0.10984E-02  0.26170E+00  0.10000E+01
   10.5890   3.1004  30.0704   0.6289   8.8372  0.23890E+00  0.23889E+00  0.10299E-04  0.22050E+00  0.13370E-05  0.91016E-03  0.21958E+00  0.10000E+01
   10.5890   3.1078  30.4288   0.6458   9.0657  0.20196E+00  0.20195E+00  0.10692E-04  0.18513E+00  0.10049E-05  0.75765E-03  0.18437E+00  0.10000E+01
   10.5890   3.1282  30.6856   0.6626   9.2762  0.17201E+00  0.17200E+00  0.11410E-04  0.15655E+00  0.76482E-06  0.63778E-03  0.15592E+00  0.10000E+01
