 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   2.9794  23.9166   0.3794   5.4178  0.23118E+01  0.23118E+01  0.89130E-05  0.23825E+01  0.15438E-03  0.21307E-01  0.23611E+01  0.10000E+01
   10.5890   3.0078  24.1906   0.3932   5.5936  0.20950E+01  0.20949E+01  0.89144E-05  0.21398E+01  0.11620E-03  0.17603E-01  0.21221E+01  0.10000E+01
   10.5890   3.0434  24.5344   0.4110   5.8193  0.18431E+01  0.18431E+01  0.89018E-05  0.18621E+01  0.80825E-04  0.13780E-01  0.18483E+01  0.10000E+01
   10.5890   3.0792  24.9028   0.4302   6.0631  0.16005E+01  0.16005E+01  0.88729E-05  0.15991E+01  0.54929E-04  0.10596E-01  0.15885E+01  0.10000E+01
   10.5890   3.0950  25.3763   0.4497   6.3244  0.13641E+01  0.13640E+01  0.86761E-05  0.13496E+01  0.37187E-04  0.82232E-02  0.13413E+01  0.10000E+01
   10.5890   3.0994  25.9121   0.4695   6.5990  0.11474E+01  0.11474E+01  0.83304E-05  0.11247E+01  0.25044E-04  0.63462E-02  0.11183E+01  0.10000E+01
   10.5890   3.1088  26.4023   0.4892   6.8673  0.96846E+00  0.96845E+00  0.81353E-05  0.94074E+00  0.17049E-04  0.49255E-02  0.93580E+00  0.10000E+01
   10.5890   3.1425  26.7104   0.5082   7.1018  0.83752E+00  0.83751E+00  0.82150E-05  0.80590E+00  0.11936E-04  0.38984E-02  0.80199E+00  0.10000E+01
   10.5890   3.1808  26.9399   0.5258   7.3101  0.73487E+00  0.73486E+00  0.83852E-05  0.70094E+00  0.86532E-05  0.31592E-02  0.69777E+00  0.10000E+01
   10.5890   3.2141  27.1960   0.5437   7.5251  0.63921E+00  0.63921E+00  0.85813E-05  0.60447E+00  0.62551E-05  0.25631E-02  0.60190E+00  0.10000E+01
