                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9884  32.0297  0.17989E+00  0.17129E+00  0.24421E-06  0.17073E+00  0.16239E+00  0.24397E-06  0.16179E+00
   10.5890   3.0075  32.2637  0.15323E+00  0.14508E+00  0.20547E-06  0.14459E+00  0.13733E+00  0.20522E-06  0.13681E+00
   10.5890   3.0304  32.5436  0.12523E+00  0.11774E+00  0.16493E-06  0.11732E+00  0.11124E+00  0.16468E-06  0.11079E+00
   10.5890   3.0531  32.8277  0.10095E+00  0.94210E-01  0.12998E-06  0.93848E-01  0.88829E-01  0.12975E-06  0.88443E-01
   10.5890   3.0754  33.1077  0.80538E-01  0.74578E-01  0.10091E-06  0.74259E-01  0.70165E-01  0.10070E-06  0.69827E-01
   10.5890   3.0920  33.4216  0.63321E-01  0.58167E-01  0.77221E-07  0.57881E-01  0.54603E-01  0.77039E-07  0.54302E-01
   10.5890   3.0982  33.8133  0.48599E-01  0.44274E-01  0.58056E-07  0.44016E-01  0.41465E-01  0.57906E-07  0.41195E-01
   10.5890   3.1108  34.1437  0.36981E-01  0.33388E-01  0.43443E-07  0.33149E-01  0.31189E-01  0.43320E-07  0.30941E-01
   10.5890   3.1354  34.3666  0.27942E-01  0.24980E-01  0.32546E-07  0.24750E-01  0.23267E-01  0.32444E-07  0.23030E-01
   10.5890   3.1497  34.5743  0.21979E-01  0.19490E-01  0.25868E-07  0.19266E-01  0.18110E-01  0.25782E-07  0.17880E-01
