 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   2.9973  28.3438   0.5342   7.6099  0.95407E+00  0.95404E+00  0.29297E-04  0.91403E+00  0.17291E-05  0.41406E-02  0.90989E+00  0.10012E+01
   10.5890   3.0235  28.6176   0.5510   7.8224  0.83329E+00  0.83325E+00  0.37347E-04  0.79202E+00  0.12119E-05  0.33979E-02  0.78862E+00  0.10013E+01
   10.5890   3.0511  28.9390   0.5704   8.0683  0.70946E+00  0.70941E+00  0.46940E-04  0.66838E+00  0.86447E-06  0.27166E-02  0.66567E+00  0.10014E+01
   10.5890   3.0802  29.2475   0.5902   8.3160  0.60064E+00  0.60058E+00  0.57235E-04  0.56078E+00  0.65316E-06  0.21842E-02  0.55859E+00  0.10015E+01
   10.5890   3.0957  29.6315   0.6097   8.5738  0.50221E+00  0.50214E+00  0.66689E-04  0.46491E+00  0.51490E-06  0.17665E-02  0.46315E+00  0.10016E+01
   10.5890   3.1007  30.0844   0.6295   8.8461  0.41363E+00  0.41355E+00  0.75325E-04  0.37979E+00  0.41304E-06  0.14309E-02  0.37836E+00  0.10017E+01
   10.5890   3.1092  30.5059   0.6494   9.1147  0.33975E+00  0.33966E+00  0.84328E-04  0.30933E+00  0.33432E-06  0.11704E-02  0.30816E+00  0.10018E+01
   10.5890   3.1377  30.7623   0.6687   9.3498  0.28384E+00  0.28375E+00  0.95718E-04  0.25609E+00  0.27360E-06  0.98227E-03  0.25511E+00  0.10020E+01
   10.5890   3.1688  30.9878   0.6879   9.5780  0.23652E+00  0.23641E+00  0.10818E-03  0.21143E+00  0.22313E-06  0.83782E-03  0.21059E+00  0.10021E+01
   10.5890   3.1951  31.2017   0.7054   9.7879  0.19861E+00  0.19849E+00  0.12009E-03  0.17602E+00  0.18361E-06  0.73309E-03  0.17528E+00  0.10022E+01
   10.5890   3.2057  31.5123   0.7226  10.0119  0.16431E+00  0.16418E+00  0.12997E-03  0.14444E+00  0.14968E-06  0.64462E-03  0.14379E+00  0.10024E+01
