                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9904  26.2147  0.18758E+01  0.19333E+01  0.16085E-04  0.19231E+01  0.18685E+01  0.16108E-04  0.18574E+01
   10.5890   3.0171  26.4767  0.16814E+01  0.17215E+01  0.10194E-04  0.17131E+01  0.16611E+01  0.10205E-04  0.16520E+01
   10.5890   3.0483  26.8154  0.14564E+01  0.14792E+01  0.57540E-05  0.14725E+01  0.14244E+01  0.57586E-05  0.14172E+01
   10.5890   3.0804  27.1518  0.12521E+01  0.12614E+01  0.32848E-05  0.12562E+01  0.12122E+01  0.32862E-05  0.12065E+01
   10.5890   3.0950  27.5817  0.10594E+01  0.10596E+01  0.19794E-05  0.10555E+01  0.10164E+01  0.19795E-05  0.10119E+01
   10.5890   3.1003  28.0706  0.88327E+00  0.87742E+00  0.12728E-05  0.87417E+00  0.84016E+00  0.12726E-05  0.83664E+00
   10.5890   3.1109  28.5077  0.73862E+00  0.72876E+00  0.89455E-06  0.72617E+00  0.69660E+00  0.89416E-06  0.69379E+00
   10.5890   3.1404  28.8021  0.62622E+00  0.61355E+00  0.67741E-06  0.61145E+00  0.58537E+00  0.67691E-06  0.58310E+00
   10.5890   3.1750  29.0346  0.53431E+00  0.51998E+00  0.54047E-06  0.51825E+00  0.49518E+00  0.53987E-06  0.49331E+00
   10.5890   3.1985  29.2720  0.46121E+00  0.44635E+00  0.45198E-06  0.44489E+00  0.42443E+00  0.45136E-06  0.42284E+00
