 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.379657686       5.42260265       23.9339008       2.97779989       3.09077191       3.18488526    
  0.393210858       5.59426594       24.1933002       3.00749993       2.79763579       2.85797620    
  0.410975933       5.81955576       24.5361004       3.04310012       2.44875598       2.47511482    
  0.430220634       6.06324577       24.9046993       3.07879996       2.11435103       2.11362052    
  0.449715734       6.32390356       25.3733006       3.09549999       1.79231071       1.77421880    
  0.469593465       6.60078049       25.9195004       3.09850001       1.49544275       1.46702385    
  0.489064306       6.86510849       26.3983994       3.10870004       1.25784373       1.22312665    
  0.508463144       7.10506868       26.7162991       3.14260006       1.07737899       1.03779864    
  0.526184618       7.31498241       26.9491005       3.18079996      0.938965023      0.896723151    
  0.542694867       7.52536058       27.2593002       3.19959998      0.813156366      0.770978332    
