 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.456832081       6.51364422       26.2119999       2.99090004       1.54101741       1.52730012    
  0.471526921       6.70016146       26.4745007       3.01690006       1.37395930       1.35126483    
  0.490607619       6.94127512       26.8083000       3.04949999       1.18105507       1.15046084    
  0.510217249       7.18951607       27.1544991       3.07999992       1.00652933      0.971233964    
  0.529795825       7.45038748       27.5834999       3.09509993      0.845217884      0.808694124    
  0.549493015       7.72160959       28.0653000       3.10069990      0.701410353      0.665795088    
  0.569245875       7.98882008       28.5114002       3.11039996      0.581807852      0.547915161    
  0.588561118       8.22554207       28.7931004       3.14150000      0.491649747      0.459193945    
  0.607290506       8.45105839       29.0438995       3.17330003      0.416689575      0.386136442    
  0.623408496       8.64213181       29.2441998       3.20169997      0.360643804      0.332002074    
