 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.598028660       8.53348732       30.1159992       2.98499990      0.399029464      0.371159643    
  0.611772895       8.70894337       30.3379002       3.00300002      0.350689858      0.324296623    
  0.630714953       8.94900608       30.6329994       3.02800012      0.292404771      0.268340945    
  0.650312543       9.19570732       30.9286003       3.05369997      0.241018817      0.219484091    
  0.670006633       9.44338512       31.2247009       3.07820010      0.197181001      0.178220704    
  0.689666033       9.69847298       31.5652008       3.09520006      0.159461990      0.143106252    
  0.709492683       9.96836567       31.9775009       3.10190010      0.126843035      0.113083072    
  0.729357958       10.2339230       32.3591995       3.11179996      0.100525282       8.90273824E-02
  0.748797715       10.4708595       32.6049995       3.13730001       8.07029307E-02   7.09713846E-02
  0.768259108       10.7046499       32.8344002       3.16389990       6.44816309E-02   5.63040674E-02
  0.786223233       10.9163008       33.0262985       3.19009995       5.22506237E-02   4.53142971E-02
  0.804098725       11.1394434       33.2829018       3.20670009       4.18416895E-02   3.60401534E-02
