 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.379657686       5.42260265       23.9339008       2.97779989       3.16477680       3.23394132    
  0.393210858       5.59426594       24.1933002       3.00749993       2.86577916       2.90474772    
  0.410975933       5.81955576       24.5361004       3.04310012       2.50955057       2.51819754    
  0.430220634       6.06324577       24.9046993       3.07879996       2.16767764       2.15205312    
  0.449715734       6.32390356       25.3733006       3.09549999       1.83801687       1.80758667    
  0.469593465       6.60078049       25.9195004       3.09850001       1.53375793       1.49508953    
  0.489064306       6.86510849       26.3983994       3.10870004       1.28992426       1.24650002    
  0.508463144       7.10506868       26.7162991       3.14260006       1.10440099       1.05732799    
  0.526184618       7.31498241       26.9491005       3.18079996      0.961881220      0.912999868    
  0.542694867       7.52536058       27.2593002       3.19959998      0.832293034      0.784280717    
