 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   2.9844  30.1162   0.5979   8.5319  0.49306E+00  0.49301E+00  0.53166E-04  0.46179E+00  0.57828E-06  0.19433E-02  0.45985E+00  0.10016E+01
   10.5890   3.0038  30.3366   0.6119   8.7105  0.43518E+00  0.43512E+00  0.59795E-04  0.40511E+00  0.49090E-06  0.16694E-02  0.40344E+00  0.10017E+01
   10.5890   3.0275  30.6378   0.6308   8.9503  0.36623E+00  0.36616E+00  0.68779E-04  0.33829E+00  0.40018E-06  0.13713E-02  0.33692E+00  0.10018E+01
   10.5890   3.0537  30.9277   0.6503   9.1952  0.30517E+00  0.30510E+00  0.78662E-04  0.27967E+00  0.32640E-06  0.11309E-02  0.27854E+00  0.10019E+01
   10.5890   3.0787  31.2212   0.6700   9.4429  0.25213E+00  0.25204E+00  0.89015E-04  0.22928E+00  0.26534E-06  0.94080E-03  0.22833E+00  0.10020E+01
   10.5890   3.0943  31.5720   0.6897   9.6997  0.20572E+00  0.20562E+00  0.98703E-04  0.18571E+00  0.21399E-06  0.78932E-03  0.18492E+00  0.10022E+01
   10.5890   3.1027  31.9714   0.7095   9.9672  0.16560E+00  0.16550E+00  0.10789E-03  0.14848E+00  0.17017E-06  0.66768E-03  0.14781E+00  0.10023E+01
   10.5890   3.1121  32.3558   0.7293  10.2328  0.13266E+00  0.13255E+00  0.11767E-03  0.11814E+00  0.13361E-06  0.57320E-03  0.11756E+00  0.10025E+01
   10.5890   3.1370  32.6043   0.7487  10.4694  0.10770E+00  0.10757E+00  0.13048E-03  0.95219E-01  0.10457E-06  0.50762E-03  0.94711E-01  0.10026E+01
   10.5890   3.1643  32.8262   0.7680  10.7008  0.87165E-01  0.87020E-01  0.14502E-03  0.76503E-01  0.80841E-07  0.45900E-03  0.76044E-01  0.10027E+01
   10.5890   3.1888  33.0473   0.7867  10.9253  0.70598E-01  0.70438E-01  0.16021E-03  0.61511E-01  0.62321E-07  0.42359E-03  0.61088E-01  0.10029E+01
   10.5890   3.2018  33.2968   0.8030  11.1315  0.58137E-01  0.57964E-01  0.17287E-03  0.50330E-01  0.49212E-07  0.39779E-03  0.49932E-01  0.10030E+01
