                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9889  32.0228  0.11359E+00  0.10786E+00  0.59569E-06  0.10738E+00  0.10210E+00  0.59395E-06  0.10157E+00
   10.5890   3.0075  32.2642  0.95328E-01  0.90016E-01  0.46106E-06  0.89607E-01  0.85086E-01  0.45954E-06  0.84640E-01
   10.5890   3.0307  32.5428  0.76674E-01  0.71936E-01  0.33942E-06  0.71599E-01  0.67882E-01  0.33816E-06  0.67513E-01
   10.5890   3.0539  32.8223  0.60909E-01  0.56777E-01  0.24878E-06  0.56497E-01  0.53486E-01  0.24774E-06  0.53179E-01
   10.5890   3.0763  33.1006  0.47970E-01  0.44428E-01  0.18263E-06  0.44194E-01  0.41781E-01  0.18178E-06  0.41524E-01
   10.5890   3.0926  33.4184  0.37341E-01  0.34352E-01  0.13367E-06  0.34154E-01  0.32248E-01  0.13299E-06  0.32030E-01
   10.5890   3.1022  33.7810  0.28674E-01  0.26191E-01  0.97672E-07  0.26021E-01  0.24541E-01  0.97146E-07  0.24354E-01
   10.5890   3.1124  34.1319  0.21578E-01  0.19587E-01  0.71374E-07  0.19436E-01  0.18324E-01  0.70964E-07  0.18159E-01
   10.5890   3.1341  34.3821  0.15896E-01  0.14431E-01  0.52527E-07  0.14293E-01  0.13502E-01  0.52203E-07  0.13352E-01
   10.5890   3.1609  34.5773  0.12188E-01  0.11060E-01  0.38995E-07  0.10929E-01  0.10347E-01  0.38737E-07  0.10204E-01
