 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   2.9976  28.3410   0.5341   7.6092  0.87995E+00  0.87992E+00  0.29293E-04  0.83657E+00  0.17304E-05  0.41423E-02  0.83242E+00  0.10014E+01
   10.5890   3.0242  28.6109   0.5509   7.8206  0.75924E+00  0.75920E+00  0.37345E-04  0.71608E+00  0.12139E-05  0.34014E-02  0.71268E+00  0.10015E+01
   10.5890   3.0516  28.9344   0.5703   8.0671  0.63560E+00  0.63555E+00  0.46943E-04  0.59414E+00  0.86522E-06  0.27185E-02  0.59142E+00  0.10016E+01
   10.5890   3.0804  29.2460   0.5902   8.3157  0.52807E+00  0.52801E+00  0.57237E-04  0.48919E+00  0.65324E-06  0.21845E-02  0.48700E+00  0.10017E+01
   10.5890   3.0952  29.6348   0.6097   8.5743  0.43269E+00  0.43262E+00  0.66627E-04  0.39755E+00  0.51488E-06  0.17663E-02  0.39578E+00  0.10018E+01
   10.5890   3.1019  30.0754   0.6295   8.8443  0.34942E+00  0.34934E+00  0.75417E-04  0.31851E+00  0.41327E-06  0.14320E-02  0.31707E+00  0.10020E+01
   10.5890   3.1095  30.5048   0.6494   9.1149  0.28026E+00  0.28018E+00  0.84358E-04  0.25346E+00  0.33419E-06  0.11700E-02  0.25229E+00  0.10021E+01
   10.5890   3.1389  30.7541   0.6687   9.3485  0.22934E+00  0.22925E+00  0.95851E-04  0.20566E+00  0.27364E-06  0.98275E-03  0.20468E+00  0.10022E+01
   10.5890   3.1699  30.9819   0.6879   9.5777  0.18675E+00  0.18664E+00  0.10834E-03  0.16607E+00  0.22299E-06  0.83774E-03  0.16523E+00  0.10024E+01
   10.5890   3.1962  31.1911   0.7053   9.7848  0.15406E+00  0.15394E+00  0.12018E-03  0.13598E+00  0.18393E-06  0.73434E-03  0.13524E+00  0.10025E+01
   10.5890   3.2009  31.5637   0.7234  10.0287  0.12305E+00  0.12292E+00  0.12946E-03  0.10786E+00  0.14808E-06  0.63879E-03  0.10723E+00  0.10027E+01
