                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9858  30.1097  0.36564E+00  0.35510E+00  0.57761E-06  0.35380E+00  0.33816E+00  0.57748E-06  0.33676E+00
   10.5890   3.0037  30.3323  0.31975E+00  0.30899E+00  0.49224E-06  0.30787E+00  0.29388E+00  0.49201E-06  0.29268E+00
   10.5890   3.0287  30.6300  0.26457E+00  0.25393E+00  0.40045E-06  0.25301E+00  0.24110E+00  0.40015E-06  0.24012E+00
   10.5890   3.0542  30.9243  0.21688E+00  0.20670E+00  0.32674E-06  0.20594E+00  0.19591E+00  0.32641E-06  0.19511E+00
   10.5890   3.0787  31.2212  0.17620E+00  0.16680E+00  0.26569E-06  0.16618E+00  0.15783E+00  0.26535E-06  0.15716E+00
   10.5890   3.0956  31.5628  0.14151E+00  0.13310E+00  0.21438E-06  0.13257E+00  0.12574E+00  0.21403E-06  0.12518E+00
   10.5890   3.1017  31.9801  0.11170E+00  0.10441E+00  0.17032E-06  0.10397E+00  0.98492E-01  0.17001E-06  0.98020E-01
   10.5890   3.1120  32.3583  0.87869E-01  0.81634E-01  0.13375E-06  0.81254E-01  0.76888E-01  0.13348E-06  0.76484E-01
   10.5890   3.1374  32.6053  0.69806E-01  0.64447E-01  0.10458E-06  0.64110E-01  0.60601E-01  0.10434E-06  0.60244E-01
   10.5890   3.1650  32.8303  0.55051E-01  0.50499E-01  0.80592E-07  0.50193E-01  0.47404E-01  0.80379E-07  0.47082E-01
   10.5890   3.1902  33.0292  0.43942E-01  0.40064E-01  0.62854E-07  0.39780E-01  0.37548E-01  0.62671E-07  0.37250E-01
   10.5890   3.2095  33.2748  0.34170E-01  0.31005E-01  0.48242E-07  0.30737E-01  0.29023E-01  0.48089E-07  0.28744E-01
