 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.598007441       8.53228664       30.1096992       2.98580003      0.365638852      0.338157266    
  0.611751258       8.70783234       30.3323002       3.00370002      0.319753647      0.293883830    
  0.630798459       8.94936180       30.6299992       3.02870011      0.264570147      0.241100758    
  0.650285721       9.19471741       30.9242992       3.05419993      0.216883451      0.195914626    
  0.670013487       9.44285393       31.2212009       3.07870007      0.176202774      0.157829866    
  0.689689517       9.69828510       31.5627995       3.09559989      0.141509429      0.125735134    
  0.709540188       9.96930027       31.9801006       3.10170007      0.111700520       9.84915495E-02
  0.729384899       10.2340279       32.3582993       3.11199999       8.78685862E-02   7.68877938E-02
  0.748845160       10.4713821       32.6053009       3.13739991       6.98058531E-02   6.06009662E-02
  0.768453240       10.7057686       32.8302994       3.16499996       5.50506823E-02   4.74040322E-02
  0.786393046       10.9185104       33.0292015       3.19020009       4.39417996E-02   3.75478938E-02
  0.804725409       11.1438971       33.2747993       3.20950007       3.41702737E-02   2.90225558E-02
