 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.456759036       6.51234531       26.2080002       2.99119997       1.84731519       1.81765866    
  0.471618772       6.70066977       26.4715004       3.01780009       1.64421451       1.60492802    
  0.490643501       6.94178295       26.8092995       3.04949999       1.40928495       1.36175394    
  0.510207355       7.18870687       27.1497993       3.08069992       1.19657195       1.14478254    
  0.529724002       7.44868183       27.5771008       3.09579992      0.999166429      0.947782934    
  0.549535990       7.72159433       28.0625000       3.10130000      0.821847081      0.773128331    
  0.569250345       7.98749352       28.5028992       3.11170006      0.676478982      0.631073058    
  0.588599980       8.22630501       28.7954006       3.14129996      0.565522969      0.522955298    
  0.607318461       8.44893932       29.0298996       3.17549992      0.475627989      0.436032474    
  0.623553574       8.64636612       29.2604008       3.19980001      0.405885398      0.369437426    
