 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.597775936       8.52999306       30.1102009       2.98490000      0.448500007      0.415865779    
  0.611833036       8.70807838       30.3285999       3.00449991      0.391270429      0.360520184    
  0.630840480       8.95019531       30.6324997       3.02850008      0.323225409      0.295356005    
  0.650289893       9.19477654       30.9244003       3.05419993      0.264628559      0.239721730    
  0.669982910       9.44217110       31.2189999       3.07890010      0.214546770      0.192737043    
  0.689706683       9.69917488       31.5669003       3.09509993      0.171479434      0.152812183    
  0.709457457       9.96680641       31.9706993       3.10270000      0.135060772      0.119433455    
  0.729356825       10.2322655       32.3501015       3.11299992      0.105664372       9.27132741E-02
  0.748701394       10.4689493       32.5998001       3.13770008       8.37569460E-02   7.28818104E-02
  0.768118680       10.7031260       32.8335991       3.16359997       6.60737753E-02   5.69637865E-02
  0.787033021       10.9282827       33.0475998       3.18959999       5.21491952E-02   4.44817767E-02
  0.804222345       11.1413069       33.2863007       3.20659995       4.11274210E-02   3.47688422E-02
