                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9430  28.2581  0.81111E+00  0.81038E+00  0.25687E-05  0.80696E+00  0.77702E+00  0.25710E-05  0.77333E+00
   10.5890   2.9970  28.3330  0.72271E+00  0.71698E+00  0.17475E-05  0.71416E+00  0.68616E+00  0.17483E-05  0.68312E+00
   10.5890   3.0240  28.6144  0.61966E+00  0.61061E+00  0.12119E-05  0.60832E+00  0.58339E+00  0.12120E-05  0.58092E+00
   10.5890   3.0516  28.9326  0.51912E+00  0.50782E+00  0.86639E-06  0.50599E+00  0.48428E+00  0.86619E-06  0.48231E+00
   10.5890   3.0794  29.2506  0.43080E+00  0.41832E+00  0.65419E-06  0.41686E+00  0.39819E+00  0.65385E-06  0.39661E+00
   10.5890   3.0955  29.6291  0.35366E+00  0.34111E+00  0.51621E-06  0.33993E+00  0.32416E+00  0.51580E-06  0.32289E+00
   10.5890   3.0993  30.0927  0.28488E+00  0.27301E+00  0.41361E-06  0.27205E+00  0.25904E+00  0.41318E-06  0.25801E+00
   10.5890   3.1101  30.4936  0.23021E+00  0.21918E+00  0.33570E-06  0.21840E+00  0.20764E+00  0.33528E-06  0.20680E+00
   10.5890   3.1362  30.7733  0.18765E+00  0.17746E+00  0.27387E-06  0.17681E+00  0.16783E+00  0.27346E-06  0.16713E+00
   10.5890   3.1706  30.9778  0.15356E+00  0.14424E+00  0.22336E-06  0.14368E+00  0.13616E+00  0.22294E-06  0.13557E+00
   10.5890   3.1968  31.1818  0.12743E+00  0.11900E+00  0.18544E-06  0.11852E+00  0.11217E+00  0.18504E-06  0.11165E+00
   10.5890   3.2105  31.4849  0.10319E+00  0.95833E-01  0.14967E-06  0.95406E-01  0.90205E-01  0.14931E-06  0.89750E-01
